branch,roi,segment_id,start_frame,stop_frame_exclusive,status,window,finite_samples,minimum_weight,maximum_weight
baseline,left_cheek,0,7920,9720,cdf_applied,True,1800,0.0,0.5464034132685857
baseline,left_cheek,0,8100,9900,cdf_applied,True,1800,0.0,0.6765902141615955
baseline,left_cheek,0,8280,10080,cdf_applied,True,1800,0.0,0.42398911498433633
baseline,left_cheek,0,8460,10260,cdf_applied,True,1800,0.0,0.5366279974561083
baseline,left_cheek,0,8640,10440,cdf_applied,True,1800,0.0,0.7637732789969222
baseline,left_cheek,0,8820,10620,cdf_applied,True,1800,0.0,0.8465447545566603
baseline,right_cheek,0,0,1800,cdf_applied,True,1800,0.0,0.7332838933715737
baseline,right_cheek,0,180,1980,cdf_applied,True,1800,0.0,0.6225372802767073
baseline,right_cheek,0,360,2160,cdf_applied,True,1800,0.0,0.8438050816453457
baseline,right_cheek,0,540,2340,cdf_applied,True,1800,0.0,0.6964824122766751
baseline,right_cheek,0,720,2520,cdf_applied,True,1800,0.0,0.8517946982684476
baseline,right_cheek,0,900,2700,cdf_applied,True,1800,0.0,0.5653412320103451
baseline,right_cheek,0,1080,2880,cdf_applied,True,1800,0.0,0.9206942769004318
baseline,right_cheek,0,1260,3060,cdf_applied,True,1800,0.0,0.5599547345876269
baseline,right_cheek,0,1440,3240,cdf_applied,True,1800,0.0,0.8829848957327758
baseline,right_cheek,0,1620,3420,cdf_applied,True,1800,0.0,0.6813890850763512
baseline,right_cheek,0,1800,3600,cdf_applied,True,1800,0.0,0.5904710740012804
baseline,right_cheek,0,1980,3780,cdf_applied,True,1800,0.0,0.5575187548458779
baseline,right_cheek,0,2160,3960,cdf_applied,True,1800,0.0,0.3649210906498554
baseline,right_cheek,0,2340,4140,cdf_applied,True,1800,0.0,0.8653387063737811
baseline,right_cheek,0,2520,4320,cdf_applied,True,1800,0.0,0.6279467748051428
baseline,right_cheek,0,2700,4500,cdf_applied,True,1800,0.0,0.7661577800989151
baseline,right_cheek,0,2880,4680,cdf_applied,True,1800,0.0,0.48053607177256275
baseline,right_cheek,0,3060,4860,cdf_applied,True,1800,0.0,0.4255938680065096
baseline,right_cheek,0,3240,5040,cdf_applied,True,1800,0.0,0.5884805339561429
baseline,right_cheek,0,3420,5220,cdf_applied,True,1800,0.0,0.8571508229656736
baseline,right_cheek,0,3600,5400,cdf_applied,True,1800,0.0,0.5786985979888744
baseline,right_cheek,0,3780,5580,cdf_applied,True,1800,0.0,0.5826243907308523
baseline,right_cheek,0,3960,5760,cdf_applied,True,1800,0.0,0.5018865715668206
baseline,right_cheek,0,4140,5940,cdf_applied,True,1800,0.0,0.7812861667640153
baseline,right_cheek,0,4320,6120,cdf_applied,True,1800,0.0,0.587762964403893
baseline,right_cheek,0,4500,6300,cdf_applied,True,1800,0.0,0.3080966583423471
baseline,right_cheek,0,4680,6480,cdf_applied,True,1800,0.0,0.5242242026616372
baseline,right_cheek,0,4860,6660,cdf_applied,True,1800,0.0,0.384008155145409
baseline,right_cheek,0,5040,6840,cdf_applied,True,1800,0.0,0.6671625657602877
baseline,right_cheek,0,5220,7020,cdf_applied,True,1800,0.0,0.43171421076883687
baseline,right_cheek,0,5400,7200,cdf_applied,True,1800,0.0,0.7376049532162908
baseline,right_cheek,0,5580,7380,cdf_applied,True,1800,0.0,0.7439465873997377
baseline,right_cheek,0,5760,7560,cdf_applied,True,1800,0.0,0.39351133912649505
baseline,right_cheek,0,5940,7740,cdf_applied,True,1800,0.0,0.6003056872650978
baseline,right_cheek,0,6120,7920,cdf_applied,True,1800,0.0,0.3881882543055904
baseline,right_cheek,0,6300,8100,cdf_applied,True,1800,0.0,0.7598874357462897
baseline,right_cheek,0,6480,8280,cdf_applied,True,1800,0.0,0.5706948351554171
baseline,right_cheek,0,6660,8460,cdf_applied,True,1800,0.0,0.5394973881164628
baseline,right_cheek,0,6840,8640,cdf_applied,True,1800,0.0,0.6741987478293052
baseline,right_cheek,0,7020,8820,cdf_applied,True,1800,0.0,0.7098030136788178
baseline,right_cheek,0,7200,9000,cdf_applied,True,1800,0.0,0.8377691766955173
baseline,right_cheek,0,7380,9180,cdf_applied,True,1800,0.0,0.7512363725981132
baseline,right_cheek,0,7560,9360,cdf_applied,True,1800,0.0,0.6208133887419396
baseline,right_cheek,0,7740,9540,cdf_applied,True,1800,0.0,0.8554152131260255
baseline,right_cheek,0,7920,9720,cdf_applied,True,1800,0.0,0.6258480525004156
baseline,right_cheek,0,8100,9900,cdf_applied,True,1800,0.0,0.695802252640945
baseline,right_cheek,0,8280,10080,cdf_applied,True,1800,0.0,0.4108516667409179
baseline,right_cheek,0,8460,10260,cdf_applied,True,1800,0.0,0.60744704566603
baseline,right_cheek,0,8640,10440,cdf_applied,True,1800,0.0,0.6266747649542104
baseline,right_cheek,0,8820,10620,cdf_applied,True,1800,0.0,0.6243156829677325
tracked,forehead,0,0,1800,cdf_applied,True,1800,0.0,0.5088929631924815
tracked,forehead,0,180,1980,cdf_applied,True,1800,0.0,0.30082288811455876
tracked,forehead,0,360,2160,cdf_applied,True,1800,0.0,0.9036129064047992
tracked,forehead,0,540,2340,cdf_applied,True,1800,0.0,0.726170789276008
tracked,forehead,0,720,2520,cdf_applied,True,1800,0.0,0.7434760060173227
tracked,forehead,0,900,2700,cdf_applied,True,1800,0.0,0.5208984397467079
tracked,forehead,0,1080,2880,cdf_applied,True,1800,0.0,0.7810824912339189
tracked,forehead,0,1260,3060,cdf_applied,True,1800,0.0,0.5457687374176815
tracked,forehead,0,1440,3240,cdf_applied,True,1800,0.0,0.29718604226290246
tracked,forehead,0,1620,3420,cdf_applied,True,1800,0.0,0.44683122753084165
tracked,forehead,0,1800,3600,cdf_applied,True,1800,0.0,0.38397417949781454
tracked,forehead,0,1980,3780,cdf_applied,True,1800,0.0,0.565974712557714
tracked,forehead,0,2160,3960,cdf_applied,True,1800,0.0,0.6236553954740698
tracked,forehead,0,2340,4140,cdf_applied,True,1800,0.0,0.6106193148375715
tracked,forehead,0,2520,4320,cdf_applied,True,1800,0.0,0.7098937971114964
tracked,forehead,0,2700,4500,cdf_applied,True,1800,0.0,0.579226395650561
tracked,forehead,0,2880,4680,cdf_applied,True,1800,0.0,0.5210919941541936
tracked,forehead,0,3060,4860,cdf_applied,True,1800,0.0,0.5495520229119293
tracked,forehead,0,3240,5040,cdf_applied,True,1800,0.0,0.524473947485372
tracked,forehead,0,3420,5220,cdf_applied,True,1800,0.0,0.6946915632062466
tracked,forehead,0,3600,5400,cdf_applied,True,1800,0.0,0.8597929376571473
tracked,forehead,0,3780,5580,cdf_applied,True,1800,0.0,0.6983339493667738
tracked,forehead,0,3960,5760,cdf_applied,True,1800,0.0,0.7087470684598337
tracked,forehead,0,4140,5940,cdf_applied,True,1800,0.0,0.5603970734750446
tracked,forehead,0,4320,6120,cdf_applied,True,1800,0.0,0.6335918158205028
tracked,forehead,0,4500,6300,cdf_applied,True,1800,0.0,0.5325407436002373
tracked,forehead,0,4680,6480,cdf_applied,True,1800,0.0,0.6201023937926216
tracked,forehead,0,4860,6660,cdf_applied,True,1800,0.0,0.49239897684042033
tracked,forehead,0,5040,6840,cdf_applied,True,1800,0.0,0.5976647940768308
tracked,forehead,0,5220,7020,cdf_applied,True,1800,0.0,0.8259926125745803
tracked,forehead,0,5400,7200,cdf_applied,True,1800,0.0,0.7635281266992168
tracked,forehead,0,5580,7380,cdf_applied,True,1800,0.0,0.812016237797175
tracked,forehead,0,5760,7560,cdf_applied,True,1800,0.0,0.47554144613145133
tracked,forehead,0,5940,7740,cdf_applied,True,1800,0.0,0.6790216414899067
tracked,forehead,0,6120,7920,cdf_applied,True,1800,0.0,0.760708242877102
tracked,forehead,0,6300,8100,cdf_applied,True,1800,0.0,0.3900883560064518
tracked,forehead,0,6480,8280,cdf_applied,True,1800,0.0,0.5638696483151577
tracked,forehead,0,6660,8460,cdf_applied,True,1800,0.0,0.7241474240113769
tracked,forehead,0,6840,8640,cdf_applied,True,1800,0.0,0.6601084637307552
tracked,forehead,0,7020,8820,cdf_applied,True,1800,0.0,0.4350739064903331
tracked,forehead,0,7200,9000,cdf_applied,True,1800,0.0,0.49691626207297235
tracked,forehead,0,7380,9180,cdf_applied,True,1800,0.0,0.7028945969751945
tracked,forehead,0,7560,9360,cdf_applied,True,1800,0.0,0.5640922489958773
tracked,forehead,0,7740,9540,cdf_applied,True,1800,0.0,0.45860953734000776
tracked,forehead,0,7920,9720,cdf_applied,True,1800,0.0,0.6169604067688466
tracked,forehead,0,8100,9900,cdf_applied,True,1800,0.0,0.5458293743502245
tracked,forehead,0,8280,10080,cdf_applied,True,1800,0.0,0.6450446728528508
tracked,forehead,0,8460,10260,cdf_applied,True,1800,0.0,0.8479465167947203
tracked,forehead,0,8640,10440,cdf_applied,True,1800,0.0,0.7013748250648005
tracked,forehead,0,8820,10620,cdf_applied,True,1800,0.0,0.696646728064136
tracked,left_cheek,0,0,1800,cdf_applied,True,1800,0.0,0.5554650682009843
tracked,left_cheek,0,180,1980,cdf_applied,True,1800,0.0,0.4759314758879258
tracked,left_cheek,0,360,2160,cdf_applied,True,1800,0.0,0.8979474001400036
tracked,left_cheek,0,540,2340,cdf_applied,True,1800,0.0,0.9530091617485019
tracked,left_cheek,0,720,2520,cdf_applied,True,1800,0.0,0.5420225887918051
tracked,left_cheek,0,900,2700,cdf_applied,True,1800,0.0,0.5441948117867649
tracked,left_cheek,0,1080,2880,cdf_applied,True,1800,0.0,0.6666185953719393
tracked,left_cheek,0,1260,3060,cdf_applied,True,1800,0.0,0.5882901892531281
tracked,left_cheek,0,1440,3240,cdf_applied,True,1800,0.0,0.8958030505238458
tracked,left_cheek,0,1620,3420,cdf_applied,True,1800,0.0,0.8884738102841653
tracked,left_cheek,0,1800,3600,cdf_applied,True,1800,0.0,0.7801298773331629
tracked,left_cheek,0,1980,3780,cdf_applied,True,1800,0.0,0.6875587958925327
tracked,left_cheek,0,2160,3960,cdf_applied,True,1800,0.0,0.7084902731607248
tracked,left_cheek,0,2340,4140,cdf_applied,True,1800,0.0,0.4523069344315462
tracked,left_cheek,0,2520,4320,cdf_applied,True,1800,0.0,0.5424930547103726
tracked,left_cheek,0,2700,4500,cdf_applied,True,1800,0.0,0.46510735017228466
tracked,left_cheek,0,2880,4680,cdf_applied,True,1800,0.0,0.7801121743759112
tracked,left_cheek,0,3060,4860,cdf_applied,True,1800,0.0,0.7043873001261537
tracked,left_cheek,0,3240,5040,cdf_applied,True,1800,0.0,0.8609018787574371
tracked,left_cheek,0,3420,5220,cdf_applied,True,1800,0.0,0.9661030851399078
tracked,left_cheek,0,3600,5400,cdf_applied,True,1800,0.0,0.7950809747825388
tracked,left_cheek,0,3780,5580,cdf_applied,True,1800,0.0,0.7454847896555441
tracked,left_cheek,0,3960,5760,cdf_applied,True,1800,0.0,0.787340196582048
tracked,left_cheek,0,4140,5940,cdf_applied,True,1800,0.0,0.6913871964076818
tracked,left_cheek,0,4320,6120,cdf_applied,True,1800,0.0,0.757583990343563
tracked,left_cheek,0,4500,6300,cdf_applied,True,1800,0.0,0.8298767530955463
tracked,left_cheek,0,4680,6480,cdf_applied,True,1800,0.0,0.7901874018340896
tracked,left_cheek,0,4860,6660,cdf_applied,True,1800,0.0,0.5929450953385108
tracked,left_cheek,0,5040,6840,cdf_applied,True,1800,0.0,0.7080464201378097
tracked,left_cheek,0,5220,7020,cdf_applied,True,1800,0.0,0.8394435105158444
tracked,left_cheek,0,5400,7200,cdf_applied,True,1800,0.0,0.9392770101164343
tracked,left_cheek,0,5580,7380,cdf_applied,True,1800,0.0,0.9378081527461503
tracked,left_cheek,0,5760,7560,cdf_applied,True,1800,0.0,0.8965742602870214
tracked,left_cheek,0,5940,7740,cdf_applied,True,1800,0.0,0.5939590365700866
tracked,left_cheek,0,6120,7920,cdf_applied,True,1800,0.0,0.46841918111621006
tracked,left_cheek,0,6300,8100,cdf_applied,True,1800,0.0,0.7292779975166895
tracked,left_cheek,0,6480,8280,cdf_applied,True,1800,0.0,0.6514652681049132
tracked,left_cheek,0,6660,8460,cdf_applied,True,1800,0.0,0.6477670514326717
tracked,left_cheek,0,6840,8640,cdf_applied,True,1800,0.0,0.7160449825049224
tracked,left_cheek,0,7020,8820,cdf_applied,True,1800,0.0,0.6603730948039703
tracked,left_cheek,0,7200,9000,cdf_applied,True,1800,0.0,0.6119725839215346
tracked,left_cheek,0,7380,9180,cdf_applied,True,1800,0.0,0.5046397685762993
tracked,left_cheek,0,7560,9360,cdf_applied,True,1800,0.0,0.7725061162249848
tracked,left_cheek,0,7740,9540,cdf_applied,True,1800,0.0,0.7746479409413932
tracked,left_cheek,0,7920,9720,cdf_applied,True,1800,0.0,0.6651510487011526
tracked,left_cheek,0,8100,9900,cdf_applied,True,1800,0.0,0.6449097635214889
tracked,left_cheek,0,8280,10080,cdf_applied,True,1800,0.0,0.6636618745222969
tracked,left_cheek,0,8460,10260,cdf_applied,True,1800,0.0,0.6528807254925362
tracked,left_cheek,0,8640,10440,cdf_applied,True,1800,0.0,0.4732142130124624
tracked,left_cheek,0,8820,10620,cdf_applied,True,1800,0.0,0.8226190783200186
tracked,right_cheek,0,0,1800,cdf_applied,True,1800,0.0,0.8141013730230773
tracked,right_cheek,0,180,1980,cdf_applied,True,1800,0.0,0.5611819573649072
tracked,right_cheek,0,360,2160,cdf_applied,True,1800,0.0,0.7405754240238748
tracked,right_cheek,0,540,2340,cdf_applied,True,1800,0.0,0.36994822421217743
tracked,right_cheek,0,720,2520,cdf_applied,True,1800,0.0,0.7865531193056733
tracked,right_cheek,0,900,2700,cdf_applied,True,1800,0.0,0.49986231969272293
tracked,right_cheek,0,1080,2880,cdf_applied,True,1800,0.0,0.9422963796514973
tracked,right_cheek,0,1260,3060,cdf_applied,True,1800,0.0,0.6663760914230576
tracked,right_cheek,0,1440,3240,cdf_applied,True,1800,0.0,0.49473784398701054
tracked,right_cheek,0,1620,3420,cdf_applied,True,1800,0.0,0.42457417849709844
tracked,right_cheek,0,1800,3600,cdf_applied,True,1800,0.0,0.7467273087026327
tracked,right_cheek,0,1980,3780,cdf_applied,True,1800,0.0,0.7527424789324426
tracked,right_cheek,0,2160,3960,cdf_applied,True,1800,0.0,0.748074667085425
tracked,right_cheek,0,2340,4140,cdf_applied,True,1800,0.0,0.7648198537943266
tracked,right_cheek,0,2520,4320,cdf_applied,True,1800,0.0,0.7632884675535938
tracked,right_cheek,0,2700,4500,cdf_applied,True,1800,0.0,0.7409863291543318
tracked,right_cheek,0,2880,4680,cdf_applied,True,1800,0.0,0.8009855995634931
tracked,right_cheek,0,3060,4860,cdf_applied,True,1800,0.0,0.4673150373114488
tracked,right_cheek,0,3240,5040,cdf_applied,True,1800,0.0,0.5574365938401511
tracked,right_cheek,0,3420,5220,cdf_applied,True,1800,0.0,0.6057088666119681
tracked,right_cheek,0,3600,5400,cdf_applied,True,1800,0.0,0.4756225404013376
tracked,right_cheek,0,3780,5580,cdf_applied,True,1800,0.0,0.6185154113858091
tracked,right_cheek,0,3960,5760,cdf_applied,True,1800,0.0,0.3489248985511827
tracked,right_cheek,0,4140,5940,cdf_applied,True,1800,0.0,0.881267935178637
tracked,right_cheek,0,4320,6120,cdf_applied,True,1800,0.0,0.9111462616315072
tracked,right_cheek,0,4500,6300,cdf_applied,True,1800,0.0,0.9007933864749725
tracked,right_cheek,0,4680,6480,cdf_applied,True,1800,0.0,0.8420133922877299
tracked,right_cheek,0,4860,6660,cdf_applied,True,1800,0.0,0.8498117411478459
tracked,right_cheek,0,5040,6840,cdf_applied,True,1800,0.0,0.6874092939754726
tracked,right_cheek,0,5220,7020,cdf_applied,True,1800,0.0,0.7056209314881231
tracked,right_cheek,0,5400,7200,cdf_applied,True,1800,0.0,0.6943132073909599
tracked,right_cheek,0,5580,7380,cdf_applied,True,1800,0.0,0.5471411685214521
tracked,right_cheek,0,5760,7560,cdf_applied,True,1800,0.0,0.3988217352341349
tracked,right_cheek,0,5940,7740,cdf_applied,True,1800,0.0,0.4798125353325843
tracked,right_cheek,0,6120,7920,cdf_applied,True,1800,0.0,0.27772795524230864
tracked,right_cheek,0,6300,8100,cdf_applied,True,1800,0.0,0.7703887045219975
tracked,right_cheek,0,6480,8280,cdf_applied,True,1800,0.0,0.6730349389972516
tracked,right_cheek,0,6660,8460,cdf_applied,True,1800,0.0,0.6888416756790137
tracked,right_cheek,0,6840,8640,cdf_applied,True,1800,0.0,0.4724573691083839
tracked,right_cheek,0,7020,8820,cdf_applied,True,1800,0.0,0.869824923717047
tracked,right_cheek,0,7200,9000,cdf_applied,True,1800,0.0,0.8994599090636304
tracked,right_cheek,0,7380,9180,cdf_applied,True,1800,0.0,0.7449489257211723
tracked,right_cheek,0,7560,9360,cdf_applied,True,1800,0.0,0.5498458835794229
tracked,right_cheek,0,7740,9540,cdf_applied,True,1800,0.0,0.6727427787163349
tracked,right_cheek,0,7920,9720,cdf_applied,True,1800,0.0,0.6376517763528139
tracked,right_cheek,0,8100,9900,cdf_applied,True,1800,0.0,0.8469058748869366
tracked,right_cheek,0,8280,10080,cdf_applied,True,1800,0.0,0.8310027555148811
tracked,right_cheek,0,8460,10260,cdf_applied,True,1800,0.0,0.7635383209570235
tracked,right_cheek,0,8640,10440,cdf_applied,True,1800,0.0,0.7329863453376452
tracked,right_cheek,0,8820,10620,cdf_applied,True,1800,0.0,0.5719429283810349
