case,variant,estimator,before,after,Ncommon_output,Nadded_output,Nlost_output,own_delta_MAE_bpm,common_delta_MAE_bpm,own_delta_RMSE_bpm,common_delta_RMSE_bpm,own_delta_Bias_bpm,common_delta_Bias_bpm,own_delta_P5_valid_pct,common_delta_P5_valid_pct,own_delta_R5_all_reference_pct,common_delta_R5_all_reference_pct,own_delta_C_out_pct,common_delta_C_out_pct
kaggle_full,chrom,offline_ridge,tracking_only_gap15,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,tracking_screened_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,416,0,0,,,,,,,,,,,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,tracking_only_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,tracking_only_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,tracking_only_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,tracking_only_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,tracking_only_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,tracking_only_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,tracking_screened_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,tracking_only_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,tracking_only_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,tracking_only_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,tracking_only_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,tracking_only_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,tracking_only_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,tracking_only_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,tracking_only_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,tracking_only_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,tracking_only_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,tracking_screened_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,tracking_only_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,tracking_only_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,tracking_only_gap10,tracking_only_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,tracking_only_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,tracking_only_gap10,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,tracking_only_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,tracking_only_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,tracking_only_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,tracking_only_gap15,tracking_screened_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,tracking_only_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,tracking_only_gap15,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,tracking_screened_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,trimmed_gap15,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap10,trimmed_gap15,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,tracking_only_gap10,36,2,0,21.847076023391814,19.694444444444443,17.839908622013052,15.242137176720174,-14.307894736842103,-19.861111111111107,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap10,tracking_only_gap10,36,2,0,13.345906432748539,14.222222222222221,17.747875964304598,18.51345462166028,-13.345906432748539,-14.222222222222221,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap10,tracking_only_gap15,36,2,0,21.847076023391814,19.694444444444443,17.839908622013052,15.242137176720174,-14.307894736842103,-19.861111111111107,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap10,tracking_only_gap15,36,2,0,13.345906432748539,14.222222222222221,17.747875964304598,18.51345462166028,-13.345906432748539,-14.222222222222221,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap10,tracking_screened_gap10,36,2,0,23.847076023391814,21.805555555555557,19.20144425821265,16.756978027130028,-16.41315789473684,-22.08333333333333,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap10,tracking_screened_gap10,36,2,0,20.951169590643275,22.27777777777777,23.853388320738226,24.81018671775623,-20.951169590643275,-22.27777777777777,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap10,tracking_screened_gap15,36,2,0,23.847076023391814,21.805555555555557,19.20144425821265,16.756978027130028,-16.41315789473684,-22.08333333333333,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap10,tracking_screened_gap15,36,2,0,20.951169590643275,22.27777777777777,23.853388320738226,24.81018671775623,-20.951169590643275,-22.27777777777777,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap15,tracking_only_gap10,36,2,0,21.847076023391814,19.694444444444443,17.839908622013052,15.242137176720174,-14.307894736842103,-19.861111111111107,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap15,tracking_only_gap10,36,2,0,13.345906432748539,14.222222222222221,17.747875964304598,18.51345462166028,-13.345906432748539,-14.222222222222221,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap15,tracking_only_gap15,36,2,0,21.847076023391814,19.694444444444443,17.839908622013052,15.242137176720174,-14.307894736842103,-19.861111111111107,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap15,tracking_only_gap15,36,2,0,13.345906432748539,14.222222222222221,17.747875964304598,18.51345462166028,-13.345906432748539,-14.222222222222221,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap15,tracking_screened_gap10,36,2,0,23.847076023391814,21.805555555555557,19.20144425821265,16.756978027130028,-16.41315789473684,-22.08333333333333,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap10,36,2,0,20.951169590643275,22.27777777777777,23.853388320738226,24.81018671775623,-20.951169590643275,-22.27777777777777,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,trimmed_gap15,tracking_screened_gap15,36,2,0,23.847076023391814,21.805555555555557,19.20144425821265,16.756978027130028,-16.41315789473684,-22.08333333333333,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,offline_ridge,trimmed_gap15,tracking_screened_gap15,36,2,0,20.951169590643275,22.27777777777777,23.853388320738226,24.81018671775623,-20.951169590643275,-22.27777777777777,0.0,0.0,0.0,0.0,4.761904761904773,0.0
data1,fusion,local_peak,tracking_only_gap10,tracking_only_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,tracking_only_gap10,tracking_only_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,tracking_only_gap10,tracking_screened_gap10,38,0,0,2.0,2.0,1.3615356361995978,1.3615356361995978,-2.10526315789474,-2.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap10,38,0,0,7.605263157894736,7.605263157894736,6.105512356433625,6.105512356433625,-7.605263157894736,-7.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,tracking_only_gap10,tracking_screened_gap15,38,0,0,2.0,2.0,1.3615356361995978,1.3615356361995978,-2.10526315789474,-2.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,tracking_only_gap10,tracking_screened_gap15,38,0,0,7.605263157894736,7.605263157894736,6.105512356433625,6.105512356433625,-7.605263157894736,-7.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,tracking_only_gap15,tracking_screened_gap10,38,0,0,2.0,2.0,1.3615356361995978,1.3615356361995978,-2.10526315789474,-2.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap10,38,0,0,7.605263157894736,7.605263157894736,6.105512356433625,6.105512356433625,-7.605263157894736,-7.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,tracking_only_gap15,tracking_screened_gap15,38,0,0,2.0,2.0,1.3615356361995978,1.3615356361995978,-2.10526315789474,-2.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,tracking_only_gap15,tracking_screened_gap15,38,0,0,7.605263157894736,7.605263157894736,6.105512356433625,6.105512356433625,-7.605263157894736,-7.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,tracking_screened_gap10,tracking_screened_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,tracking_screened_gap10,tracking_screened_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,trimmed_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,trimmed_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,tracking_only_gap10,38,0,0,9.357894736842091,9.357894736842091,6.082911604079719,6.082911604079719,-16.81578947368421,-16.81578947368421,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,tracking_only_gap10,38,0,0,13.289473684210527,13.289473684210527,17.356015393562878,17.356015393562878,-13.289473684210527,-13.289473684210527,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,tracking_only_gap15,38,0,0,9.357894736842091,9.357894736842091,6.082911604079719,6.082911604079719,-16.81578947368421,-16.81578947368421,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,tracking_only_gap15,38,0,0,13.289473684210527,13.289473684210527,17.356015393562878,17.356015393562878,-13.289473684210527,-13.289473684210527,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,tracking_screened_gap10,38,0,0,13.62105263157894,13.62105263157894,9.956696794317956,9.956696794317956,-8.657894736842106,-8.657894736842106,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,tracking_screened_gap10,38,0,0,13.605263157894736,13.605263157894736,17.800625118664463,17.800625118664463,-13.605263157894736,-13.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,tracking_screened_gap15,38,0,0,13.62105263157894,13.62105263157894,9.956696794317956,9.956696794317956,-8.657894736842106,-8.657894736842106,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,tracking_screened_gap15,38,0,0,13.605263157894736,13.605263157894736,17.800625118664463,17.800625118664463,-13.605263157894736,-13.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,tracking_only_gap10,38,0,0,9.357894736842091,9.357894736842091,6.082911604079719,6.082911604079719,-16.81578947368421,-16.81578947368421,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,tracking_only_gap10,38,0,0,13.289473684210527,13.289473684210527,17.356015393562878,17.356015393562878,-13.289473684210527,-13.289473684210527,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,tracking_only_gap15,38,0,0,9.357894736842091,9.357894736842091,6.082911604079719,6.082911604079719,-16.81578947368421,-16.81578947368421,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,tracking_only_gap15,38,0,0,13.289473684210527,13.289473684210527,17.356015393562878,17.356015393562878,-13.289473684210527,-13.289473684210527,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,tracking_screened_gap10,38,0,0,13.62105263157894,13.62105263157894,9.956696794317956,9.956696794317956,-8.657894736842106,-8.657894736842106,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,tracking_screened_gap10,38,0,0,13.605263157894736,13.605263157894736,17.800625118664463,17.800625118664463,-13.605263157894736,-13.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,tracking_screened_gap15,38,0,0,13.62105263157894,13.62105263157894,9.956696794317956,9.956696794317956,-8.657894736842106,-8.657894736842106,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,tracking_screened_gap15,38,0,0,13.605263157894736,13.605263157894736,17.800625118664463,17.800625118664463,-13.605263157894736,-13.605263157894736,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,tracking_only_gap10,tracking_only_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,tracking_only_gap10,tracking_only_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,tracking_only_gap10,tracking_screened_gap10,38,0,0,4.26315789473685,4.26315789473685,3.8737851902382374,3.8737851902382374,8.157894736842103,8.157894736842103,0.0,0.0,0.0,0.0,0.0,0.0
