case,variant,before,after,shift_s,Npaired_snr,mean_paired_delta_snr_db,median_paired_delta_snr_db,positive_delta_pct
data1,pos,trimmed_gap10,trimmed_gap15,2,38,-2.5476696775608857e-14,-1.554312234475219e-14,0.0
data1,pos,trimmed_gap10,tracking_only_gap10,2,38,-0.06618523750220877,0.128663128747883,50.0
data1,pos,trimmed_gap10,tracking_only_gap15,2,38,-0.06618523750220423,0.12866312874783326,50.0
data1,pos,trimmed_gap10,tracking_screened_gap10,2,38,-0.01951063737479971,0.1737938977835216,52.63157894736842
data1,pos,trimmed_gap10,tracking_screened_gap15,2,38,-0.019510637374799102,0.17379389778352472,52.63157894736842
data1,pos,trimmed_gap15,tracking_only_gap10,2,38,-0.06618523750218319,0.1286631287478679,50.0
data1,pos,trimmed_gap15,tracking_only_gap15,2,38,-0.06618523750217875,0.12866312874781816,50.0
data1,pos,trimmed_gap15,tracking_screened_gap10,2,38,-0.01951063737477414,0.1737938977834781,52.63157894736842
data1,pos,trimmed_gap15,tracking_screened_gap15,2,38,-0.01951063737477367,0.1737938977834812,52.63157894736842
data1,pos,tracking_only_gap10,tracking_only_gap15,2,38,4.487638331116422e-15,1.7763568394002505e-15,0.0
data1,pos,tracking_only_gap10,tracking_screened_gap10,2,38,0.04667460012740907,0.4548000488349624,60.526315789473685
data1,pos,tracking_only_gap10,tracking_screened_gap15,2,38,0.046674600127409545,0.4548000488349371,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap10,2,38,0.04667460012740459,0.4548000488349979,60.526315789473685
data1,pos,tracking_only_gap15,tracking_screened_gap15,2,38,0.046674600127405055,0.4548000488349726,60.526315789473685
data1,pos,tracking_screened_gap10,tracking_screened_gap15,2,38,4.674623261579606e-16,1.7763568394002505e-15,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,2,38,3.6929523766478893e-14,3.552713678800501e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,2,38,-1.4089270694557186,-1.2539489056366548,34.21052631578947
data1,chrom,trimmed_gap10,tracking_only_gap15,2,38,-1.408927069455742,-1.2539489056367241,34.21052631578947
data1,chrom,trimmed_gap10,tracking_screened_gap10,2,38,-1.2730831396419857,-1.0404347517681876,34.21052631578947
data1,chrom,trimmed_gap10,tracking_screened_gap15,2,38,-1.2730831396419753,-1.040434751768207,34.21052631578947
data1,chrom,trimmed_gap15,tracking_only_gap10,2,38,-1.4089270694557554,-1.2539489056366602,34.21052631578947
data1,chrom,trimmed_gap15,tracking_only_gap15,2,38,-1.4089270694557792,-1.2539489056367294,34.21052631578947
data1,chrom,trimmed_gap15,tracking_screened_gap10,2,38,-1.273083139642023,-1.0404347517681822,34.21052631578947
data1,chrom,trimmed_gap15,tracking_screened_gap15,2,38,-1.2730831396420117,-1.0404347517682018,34.21052631578947
data1,chrom,tracking_only_gap10,tracking_only_gap15,2,38,-2.4284667843906055e-14,-1.7763568394002505e-15,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,2,38,0.13584392981373236,-0.12051953050724062,42.10526315789473
data1,chrom,tracking_only_gap10,tracking_screened_gap15,2,38,0.1358439298137433,-0.12051953050720154,42.10526315789473
data1,chrom,tracking_only_gap15,tracking_screened_gap10,2,38,0.13584392981375668,-0.12051953050710296,42.10526315789473
data1,chrom,tracking_only_gap15,tracking_screened_gap15,2,38,0.1358439298137677,-0.12051953050706388,42.10526315789473
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,2,38,1.0868499083172585e-14,2.1316282072803006e-14,0.0
data1,fusion,trimmed_gap10,trimmed_gap15,5,36,9.695947748393034e-14,9.14823772291129e-14,0.0
data1,fusion,trimmed_gap10,tracking_only_gap10,5,36,1.502827420820462,2.033747912613958,69.44444444444444
data1,fusion,trimmed_gap10,tracking_only_gap15,5,36,1.5028274208204648,2.033747912613951,69.44444444444444
data1,fusion,trimmed_gap10,tracking_screened_gap10,5,36,1.6972898960541167,1.877962151018556,66.66666666666666
data1,fusion,trimmed_gap10,tracking_screened_gap15,5,36,1.6972898960541212,1.877962151018533,66.66666666666666
data1,fusion,trimmed_gap15,tracking_only_gap10,5,36,1.5028274208203654,2.0337479126139244,69.44444444444444
data1,fusion,trimmed_gap15,tracking_only_gap15,5,36,1.5028274208203678,2.0337479126139173,69.44444444444444
data1,fusion,trimmed_gap15,tracking_screened_gap10,5,36,1.6972898960540195,1.8779621510184308,66.66666666666666
data1,fusion,trimmed_gap15,tracking_screened_gap15,5,36,1.697289896054024,1.8779621510184077,66.66666666666666
data1,fusion,tracking_only_gap10,tracking_only_gap15,5,38,-3.3189825157215207e-15,-1.7763568394002505e-14,0.0
data1,fusion,tracking_only_gap10,tracking_screened_gap10,5,38,0.26522314314681483,0.23790355051977397,60.526315789473685
data1,fusion,tracking_only_gap10,tracking_screened_gap15,5,38,0.26522314314682405,0.2379035505197571,60.526315789473685
data1,fusion,tracking_only_gap15,tracking_screened_gap10,5,38,0.26522314314681816,0.23790355051979795,60.526315789473685
data1,fusion,tracking_only_gap15,tracking_screened_gap15,5,38,0.2652231431468273,0.23790355051978107,60.526315789473685
data1,fusion,tracking_screened_gap10,tracking_screened_gap15,5,38,9.25575405792762e-15,4.440892098500626e-15,0.0
data1,pos,trimmed_gap10,trimmed_gap15,5,38,-2.4401533425445545e-14,-1.687538997430238e-14,0.0
data1,pos,trimmed_gap10,tracking_only_gap10,5,38,0.3483497257009352,0.4193539967330544,57.89473684210527
data1,pos,trimmed_gap10,tracking_only_gap15,5,38,0.34834972570093914,0.41935399673302687,57.89473684210527
data1,pos,trimmed_gap10,tracking_screened_gap10,5,38,0.24589100453414062,0.7107868342190717,55.26315789473685
data1,pos,trimmed_gap10,tracking_screened_gap15,5,38,0.2458910045341465,0.7107868342190868,55.26315789473685
data1,pos,trimmed_gap15,tracking_only_gap10,5,38,0.34834972570095957,0.4193539967330837,57.89473684210527
data1,pos,trimmed_gap15,tracking_only_gap15,5,38,0.34834972570096345,0.4193539967330562,57.89473684210527
data1,pos,trimmed_gap15,tracking_screened_gap10,5,38,0.24589100453416493,0.7107868342190691,55.26315789473685
data1,pos,trimmed_gap15,tracking_screened_gap15,5,38,0.24589100453417087,0.7107868342190842,55.26315789473685
data1,pos,tracking_only_gap10,tracking_only_gap15,5,38,3.92668353972687e-15,5.329070518200751e-15,0.0
data1,pos,tracking_only_gap10,tracking_screened_gap10,5,38,-0.10245872116679464,0.35781123586788866,57.89473684210527
data1,pos,tracking_only_gap10,tracking_screened_gap15,5,38,-0.10245872116678872,0.3578112358679135,57.89473684210527
data1,pos,tracking_only_gap15,tracking_screened_gap10,5,38,-0.10245872116679856,0.3578112358679131,57.89473684210527
data1,pos,tracking_only_gap15,tracking_screened_gap15,5,38,-0.10245872116679265,0.35781123586793795,57.89473684210527
data1,pos,tracking_screened_gap10,tracking_screened_gap15,5,38,5.913398425898202e-15,8.881784197001252e-16,0.0
data1,chrom,trimmed_gap10,trimmed_gap15,5,38,3.632182274247354e-14,3.8191672047105385e-14,0.0
data1,chrom,trimmed_gap10,tracking_only_gap10,5,38,-1.4532011839894248,-0.8992434125385795,42.10526315789473
data1,chrom,trimmed_gap10,tracking_only_gap15,5,38,-1.4532011839894516,-0.8992434125386026,42.10526315789473
data1,chrom,trimmed_gap10,tracking_screened_gap10,5,38,-1.3153958185443968,-0.3736150242630911,42.10526315789473
data1,chrom,trimmed_gap10,tracking_screened_gap15,5,38,-1.3153958185443975,-0.3736150242630609,42.10526315789473
data1,chrom,trimmed_gap15,tracking_only_gap10,5,38,-1.4532011839894607,-0.8992434125386124,42.10526315789473
data1,chrom,trimmed_gap15,tracking_only_gap15,5,38,-1.453201183989488,-0.8992434125386355,42.10526315789473
data1,chrom,trimmed_gap15,tracking_screened_gap10,5,38,-1.3153958185444334,-0.37361502426318705,42.10526315789473
data1,chrom,trimmed_gap15,tracking_screened_gap15,5,38,-1.3153958185444334,-0.37361502426315685,42.10526315789473
data1,chrom,tracking_only_gap10,tracking_only_gap15,5,38,-2.7019322451930127e-14,-1.1546319456101628e-14,0.0
data1,chrom,tracking_only_gap10,tracking_screened_gap10,5,38,0.13780536544502783,-0.21434518855797702,39.473684210526315
data1,chrom,tracking_only_gap10,tracking_screened_gap15,5,38,0.1378053654450275,-0.21434518855796103,39.473684210526315
data1,chrom,tracking_only_gap15,tracking_screened_gap10,5,38,0.13780536544505476,-0.21434518855784113,39.473684210526315
data1,chrom,tracking_only_gap15,tracking_screened_gap15,5,38,0.1378053654450543,-0.21434518855782514,39.473684210526315
data1,chrom,tracking_screened_gap10,tracking_screened_gap15,5,38,-3.2722362831057244e-16,1.3322676295501878e-14,0.0
