case,version,variant,scope,shift_s,reference_kind,Nref,Nplanned,Naccepted,Nfinite_waveform_windows,Nscored,finite_sample_count,finite_sample_pct,finite_sample_duration_s,longest_finite_run_s,longest_missing_run_s,longest_internal_missing_run_s,finite_runs,observed_finite_samples,observed_all_samples_pct,interpolated_samples,interpolated_all_samples_pct,interpolated_covered_samples_pct,snr_mean_db,snr_median_db,peak_concentration_median_accepted,r_wave,morphology_reference_status,waveform_generated_count,waveform_generated_but_HR_rejected_count,neighbor_covered_count,accepted_neighbor_covered_count
data1,tracking_screened_gap15,chrom,own,0,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.58747056464746,-11.72226939175272,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,strict_common_all_versions_same_variant,0,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.58747056464746,-11.72226939175272,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,fusion,own,1,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.533004373461141,-14.362908415965066,0.5698093386404177,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap10,fusion,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.533004373461141,-14.362908415965066,0.5698093386404177,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap15,fusion,own,1,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.533004373461058,-14.362908415964956,0.5698093386404178,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap15,fusion,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.533004373461058,-14.362908415964956,0.5698093386404178,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,tracking_only_gap10,fusion,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.677682487122137,-13.541667851434479,0.3835071132532013,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap10,fusion,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.40862710104568,-13.442080771106646,0.3835071132532013,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap15,fusion,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.67768248712214,-13.541667851434507,0.3835071132532014,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap15,fusion,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.408627101045676,-13.442080771106674,0.3835071132532014,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_screened_gap10,fusion,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.498223262828395,-12.981306992843482,0.3814152662906814,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap10,fusion,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.30280630977157,-12.669327771763289,0.3814152662906814,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap15,fusion,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.498223262828386,-12.9813069928435,0.3814152662906817,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap15,fusion,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.302806309771567,-12.669327771763307,0.3814152662906817,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,trimmed_gap10,pos,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.392304103124298,-10.843951319982922,0.388120472896624,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,pos,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.392304103124298,-10.843951319982922,0.388120472896624,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,pos,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.392304103124324,-10.843951319982983,0.38812047289662366,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,pos,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.392304103124324,-10.843951319982983,0.38812047289662366,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,pos,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.503244536021336,-11.739803730174412,0.27524769496461,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,pos,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.503244536021336,-11.739803730174412,0.27524769496461,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,pos,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.503244536021333,-11.73980373017441,0.27524769496461016,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,pos,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.503244536021333,-11.73980373017441,0.27524769496461016,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,pos,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.421182287479965,-10.595537453118933,0.2705853902805714,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,pos,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.421182287479965,-10.595537453118933,0.2705853902805714,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,pos,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.421182287479965,-10.595537453118958,0.2705853902805735,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,pos,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.421182287479965,-10.595537453118958,0.2705853902805735,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,chrom,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.501445749289543,-10.497057646751703,0.4357437585194536,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,chrom,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.501445749289543,-10.497057646751703,0.4357437585194536,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,chrom,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.501445749289505,-10.497057646751653,0.435743758519453,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,chrom,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.501445749289505,-10.497057646751653,0.435743758519453,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,chrom,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.843263000862258,-12.458281006985008,0.3350813098701342,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,chrom,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.843263000862258,-12.458281006985008,0.3350813098701342,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,chrom,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.843263000862278,-12.458281006984937,0.3350813098701382,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,chrom,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.843263000862278,-12.458281006984937,0.3350813098701382,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,chrom,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.704319135974657,-11.899923728876995,0.3257376612018349,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,chrom,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.704319135974657,-11.899923728876995,0.3257376612018349,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,own,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.704319135974643,-11.899923728877017,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,strict_common_all_versions_same_variant,1,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.704319135974643,-11.899923728877017,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,fusion,own,2,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.796962421412982,-14.738102613054819,0.5698093386404177,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap10,fusion,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.796962421412982,-14.738102613054819,0.5698093386404177,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap15,fusion,own,2,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.796962421412893,-14.7381026130547,0.5698093386404178,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap15,fusion,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-13.796962421412893,-14.7381026130547,0.5698093386404178,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,tracking_only_gap10,fusion,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.817264879713408,-13.480525179239084,0.3835071132532013,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap10,fusion,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.55700076026869,-13.41701690532256,0.3835071132532013,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap15,fusion,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.81726487971341,-13.480525179239113,0.3835071132532014,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap15,fusion,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.557000760268686,-13.41701690532256,0.3835071132532014,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_screened_gap10,fusion,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.595819816498654,-13.009397802096359,0.3814152662906814,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap10,fusion,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.40642765379274,-12.76775816547339,0.3814152662906814,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap15,fusion,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.595819816498645,-13.009397802096377,0.3814152662906817,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap15,fusion,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.406427653792738,-12.767758165473408,0.3814152662906817,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,trimmed_gap10,pos,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.45064543643805,-10.825221765683855,0.388120472896624,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,pos,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.45064543643805,-10.825221765683855,0.388120472896624,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,pos,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.450645436438075,-10.825221765683917,0.38812047289662366,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,pos,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.450645436438075,-10.825221765683917,0.38812047289662366,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,pos,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.516830673940259,-11.38504784586617,0.27524769496461,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,pos,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.516830673940259,-11.38504784586617,0.27524769496461,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,pos,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.516830673940255,-11.385047845866152,0.27524769496461016,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,pos,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.516830673940255,-11.385047845866152,0.27524769496461016,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,pos,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.470156073812849,-10.830814032903735,0.2705853902805714,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,pos,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.470156073812849,-10.830814032903735,0.2705853902805714,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,pos,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.470156073812847,-10.83081403290376,0.2705853902805735,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,pos,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.470156073812847,-10.83081403290376,0.2705853902805735,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,chrom,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.544544622153518,-10.706542543696226,0.4357437585194536,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,chrom,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.544544622153518,-10.706542543696226,0.4357437585194536,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,chrom,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.54454462215348,-10.706542543696177,0.435743758519453,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,chrom,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.54454462215348,-10.706542543696177,0.435743758519453,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,chrom,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.953471691609238,-12.482604670290453,0.3350813098701342,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,chrom,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.953471691609238,-12.482604670290453,0.3350813098701342,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,chrom,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.953471691609263,-12.482604670290447,0.3350813098701382,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,chrom,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.953471691609263,-12.482604670290447,0.3350813098701382,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,chrom,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.817627761795505,-11.896926810927214,0.3257376612018349,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,chrom,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.817627761795505,-11.896926810927214,0.3257376612018349,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,own,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.817627761795492,-11.896926810927162,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,strict_common_all_versions_same_variant,2,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.817627761795492,-11.896926810927162,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,fusion,own,5,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-14.455597921187142,-15.029509593934815,0.5698093386404177,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap10,fusion,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-14.455597921187142,-15.029509593934815,0.5698093386404177,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap15,fusion,own,5,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-14.455597921187044,-15.029509593934648,0.5698093386404178,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,trimmed_gap15,fusion,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,36,36,36,1350,86.81672025723472,44.999955,44.999955,4.999995,0.0,1,1337,85.98070739549838,13,0.8360128617363344,0.9629629629629629,-14.455597921187044,-15.029509593934648,0.5698093386404178,,no_qualified_synchronized_waveform_truth,34.0,0.0,2.0,2.0
data1,tracking_only_gap10,fusion,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-13.216811028080462,-13.715258389181125,0.3835071132532013,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
