frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1
147,5.023218546296955,mesh,True,189.0,143.66666666666666,140.83333333333334,-3.258387247721354e-05,-7.982850074768066e-05,0.47412788927555083,0.43164686262607577,0.6472625732421875,0.684339495897293
148,5.057390101033668,mesh,True,188.66666666666666,144.33333333333334,140.33333333333334,-0.00012131532033284505,-0.00011250972747802734,0.47401915371417996,0.431489440202713,0.6468825793266296,0.6841833162307739
149,5.091561655770382,mesh,True,189.0,144.0,140.83333333333334,-7.81695048014323e-05,-5.3542852401733396e-05,0.4739865618944168,0.43157458007335664,0.6468787777423859,0.6840015006065367
150,5.1257332105070965,mesh,True,189.33333333333334,144.33333333333334,140.66666666666666,-4.2390823364257815e-05,-4.374782244364421e-05,0.47394596159458163,0.43154946327209476,0.6465639758110047,0.6840859246253966
151,5.159904765243811,mesh,True,189.0,143.83333333333334,140.83333333333334,-3.39508056640625e-05,-6.7556897799174e-05,0.4739389812946319,0.43153465509414674,0.646956022977829,0.6837601327896118
152,5.194076319980525,mesh,True,188.5,143.66666666666666,140.66666666666666,-4.510084788004557e-05,-9.894470373789469e-05,0.47373021721839903,0.4312849134206772,0.6469441294670105,0.6837408828735351
153,5.228247874717239,mesh,True,188.33333333333334,143.33333333333334,140.33333333333334,-6.06536865234375e-05,-8.142391840616862e-05,0.473845289349556,0.43115905702114105,0.646726301908493,0.6836149704456329
154,5.262419429453953,mesh,True,188.66666666666666,143.66666666666666,140.66666666666666,-1.1118253072102864e-05,-8.105436960856119e-05,0.4740205907821656,0.4310268986225128,0.647114679813385,0.683368911743164
155,5.296590984190667,mesh,True,188.33333333333334,143.33333333333334,140.0,1.1006991068522135e-05,-0.00010228256384531657,0.4738570338487625,0.4310898578166962,0.646734105348587,0.6834409010410308
156,5.330762538927381,mesh,True,188.0,143.16666666666666,140.66666666666666,-7.064342498779297e-05,-0.0001808325449625651,0.4737575876712799,0.43078336536884304,0.646832664012909,0.6832571291923523
157,5.364934093664094,mesh,True,188.0,143.33333333333334,140.33333333333334,-0.00016647974650065104,-0.00012934406598409017,0.47362976491451264,0.4306905776262283,0.6466755032539367,0.68313321352005
158,5.399105648400808,mesh,True,188.33333333333334,143.5,140.66666666666666,-0.00014394124348958334,-1.7702579498291015e-06,0.4737321108579636,0.43064260423183437,0.6464979827404023,0.6829464030265807
159,5.433277203137522,mesh,True,188.66666666666666,143.33333333333334,140.66666666666666,-3.0152002970377605e-05,8.692344029744467e-06,0.47353985130786896,0.4306412780284881,0.6463680529594421,0.6828543734550475
160,5.467448757874236,mesh,True,188.33333333333334,143.66666666666666,140.66666666666666,-3.285805384318034e-05,4.4425328572591145e-06,0.4735122960805893,0.4308661437034607,0.6463221931457519,0.6824959135055543
161,5.50162031261095,mesh,True,188.66666666666666,143.66666666666666,140.66666666666666,-2.387364705403646e-05,-5.9841076532999676e-05,0.47354723691940304,0.43100684940814976,0.6461987173557281,0.6825442147254943
162,5.5357918673476645,mesh,True,188.66666666666666,143.66666666666666,140.33333333333334,-3.62555185953776e-05,-5.689263343811035e-05,0.473390628695488,0.4307211512327194,0.6464731609821319,0.68219407081604
163,5.569963422084379,mesh,True,188.33333333333334,143.66666666666666,140.0,2.5955835978190103e-05,-6.766716639200846e-05,0.47346609115600585,0.4308922469615936,0.6462858653068542,0.6822702157497406
164,5.604134976821093,mesh,True,188.33333333333334,143.66666666666666,140.33333333333334,2.8737386067708333e-05,6.504853566487631e-06,0.47379063189029696,0.43089825093746187,0.6464591002464294,0.6823577857017518
165,5.638306531557807,mesh,True,189.0,143.66666666666666,140.66666666666666,-3.208319346110026e-05,1.17798646291097e-05,0.47316914975643154,0.4306274425983429,0.6461953735351562,0.6825457346439361
166,5.672478086294521,mesh,True,188.66666666666666,144.0,140.0,-0.00011549790700276693,-6.455083688100179e-05,0.47326341867446897,0.430436846613884,0.646299673318863,0.6827392983436584
167,5.706649641031234,mesh,True,188.66666666666666,144.33333333333334,140.66666666666666,-0.00015583038330078126,6.745258967081706e-06,0.47334665536880494,0.4302982848882675,0.6462525010108948,0.6826942086219787
168,5.740821195767948,mesh,True,189.0,144.0,140.66666666666666,-0.00012189547220865885,0.00012560288111368816,0.4732783704996109,0.43060195207595825,0.6459283530712128,0.6827405226230621
169,5.774992750504662,mesh,True,189.0,144.0,141.0,6.357828776041666e-07,0.00017409125963846844,0.47316002905368804,0.43090012609958644,0.6462967145442963,0.6828876388072966
170,5.809164305241376,mesh,True,189.0,144.0,140.66666666666666,2.0551681518554688e-05,0.00022374391555786134,0.4730825620889664,0.4310330134630203,0.6460332942008973,0.6829969263076783
171,5.84333585997809,mesh,True,189.0,144.0,141.0,-4.213253657023112e-05,0.0002566397190093994,0.4732773101329803,0.4313287568092346,0.6460742199420928,0.6829849517345429
172,5.877507414714804,mesh,True,189.66666666666666,143.66666666666666,141.0,-2.857844034830729e-05,0.0002158363660176595,0.4730384427309036,0.4315399807691574,0.6459461736679077,0.6834023892879486
173,5.911678969451518,mesh,True,188.66666666666666,143.66666666666666,140.0,0.00010402997334798177,0.0004643420378367106,0.4727955842018128,0.4317232114076614,0.6452374339103699,0.6831258070468902
174,5.9458505241882325,mesh,True,188.0,143.0,140.0,-6.434917449951171e-05,0.0006254494190216064,0.47241581201553345,0.43288874804973604,0.645382353067398,0.6834954500198365
175,5.9800220789249465,mesh,True,188.66666666666666,143.66666666666666,140.5,-0.00011909802754720053,4.833936691284179e-06,0.4721562403440475,0.4322660154104233,0.6456867551803589,0.6837151408195495
176,6.01419363366166,mesh,True,188.33333333333334,143.0,140.33333333333334,-0.0001446406046549479,-0.0003254552682240804,0.47165117144584656,0.43245366513729094,0.64645015001297,0.6833309984207153
177,6.048365188398374,mesh,True,189.0,143.66666666666666,141.0,-7.76370366414388e-05,-0.00019589662551879882,0.47203522324562075,0.43222929060459137,0.6459412801265716,0.6833998179435731
178,6.082536743135088,mesh,True,188.0,143.0,140.0,-3.5810470581054685e-05,-3.481705983479818e-05,0.47219125688076014,0.43252376317977903,0.6454766988754272,0.6835285055637359
179,6.116708297871802,mesh,True,187.66666666666666,143.0,139.66666666666666,1.3693173726399739e-05,-1.8388032913208008e-05,0.4724437719583511,0.432818398475647,0.6455007529258727,0.6835899245738982
180,6.150879852608516,mesh,True,189.0,144.0,140.66666666666666,5.8706601460774736e-05,2.1696090698242188e-05,0.4728009188175202,0.4327905642986298,0.6457588458061218,0.683545206785202
181,6.18505140734523,mesh,True,189.0,144.0,140.33333333333334,2.025763193766276e-05,-5.0469239552815756e-05,0.4728093606233597,0.43264209270477294,0.6460270011425018,0.683723452091217
182,6.219222962081944,mesh,True,188.33333333333334,143.33333333333334,140.33333333333334,1.3208389282226562e-05,-0.0001331488291422526,0.4727822023630142,0.4327820080518723,0.6461603200435638,0.6839097499847412
183,6.253394516818658,mesh,True,189.33333333333334,144.0,140.33333333333334,2.018610636393229e-06,1.098314921061198e-05,0.4730070543289185,0.432631316781044,0.6459390008449554,0.684190456867218
184,6.287566071555372,mesh,True,188.66666666666666,143.66666666666666,140.33333333333334,3.13560167948405e-05,9.086628754933675e-05,0.4731046569347382,0.4326357078552246,0.6462465214729309,0.6842814469337463
185,6.321737626292086,mesh,True,188.66666666666666,144.0,140.33333333333334,3.87271245320638e-05,1.8497308095296225e-06,0.472859787940979,0.4327977216243744,0.6461054694652557,0.6845642518997191
186,6.3559091810287995,mesh,True,188.66666666666666,143.66666666666666,140.0,8.787314097086588e-05,-8.418957392374675e-05,0.4730645161867142,0.4326382386684418,0.6463104391098022,0.6845639729499816
187,6.390080735765514,mesh,True,188.66666666666666,144.0,140.0,0.0001641988754272461,-5.2080551783243814e-05,0.47299324810504917,0.4324044841527939,0.6465091133117675,0.6844397485256195
188,6.424252290502228,mesh,True,188.5,143.66666666666666,140.0,0.00024470488230387367,1.485149065653483e-05,0.47360082864761355,0.4325578844547272,0.6467854404449462,0.6842193853855132
189,6.458423845238942,mesh,True,188.0,143.0,140.0,0.0001396656036376953,5.551775296529134e-05,0.47338764548301693,0.4327932208776474,0.6466447913646698,0.684394017457962
190,6.492595399975656,mesh,True,188.66666666666666,143.33333333333334,140.16666666666666,8.821487426757813e-07,0.00010936856269836426,0.47341508865356446,0.4327968764305115,0.6468575179576874,0.6844058477878571
191,6.52676695471237,mesh,True,188.0,143.0,140.33333333333334,2.4938583374023436e-05,8.245905240376791e-05,0.47346220731735233,0.4331284558773041,0.6466523051261902,0.684365770816803
192,6.560938509449084,mesh,True,188.33333333333334,143.33333333333334,140.0,9.101231892903646e-05,-4.6088298161824545e-05,0.4734895092248917,0.43293404221534726,0.6468623781204224,0.6842407095432281
193,6.595110064185798,mesh,True,188.33333333333334,143.0,139.66666666666666,0.0001951773961385091,-0.00012404719988505045,0.4736579149961472,0.43280136168003086,0.6469793510437012,0.6842609512805938
194,6.629281618922512,mesh,True,188.0,142.5,139.33333333333334,8.555253346761067e-05,-0.00012726783752441405,0.4736890971660614,0.4327423697710037,0.6471552336215972,0.6840187335014343
195,6.663453173659225,mesh,True,187.66666666666666,143.0,140.0,1.0132789611816406e-05,-7.200241088867188e-05,0.4738182616233826,0.4326264810562134,0.6470513761043548,0.6840100729465485
196,6.697624728395939,mesh,True,188.0,142.66666666666666,139.66666666666666,1.8803278605143228e-05,-2.9995044072469076e-05,0.47378829717636106,0.4326076602935791,0.6471417999267578,0.6842304384708405
197,6.731796283132653,mesh,True,188.0,143.0,140.0,3.90926996866862e-05,9.230772654215495e-06,0.473947958946228,0.4325433111190796,0.6473422181606293,0.6841099655628204
198,6.7659678378693675,mesh,True,187.66666666666666,142.66666666666666,140.0,2.8451283772786457e-05,1.949270566304525e-05,0.47381514549255377,0.43249237835407256,0.6471511459350585,0.6843482506275176
199,6.800139392606082,mesh,True,187.66666666666666,143.5,140.33333333333334,-3.449122111002604e-06,-1.1591116587320964e-05,0.47385126411914824,0.4326338738203049,0.6472734904289246,0.6845930051803588
200,6.834310947342796,mesh,True,187.83333333333334,142.5,139.66666666666666,-8.541742960611979e-05,-1.5775362650553384e-06,0.47356167137622834,0.4323614531755447,0.6473314237594605,0.685089704990387
201,6.86848250207951,mesh,True,188.0,142.66666666666666,139.66666666666666,-0.0001194000244140625,-7.854104042053223e-05,0.4737267792224884,0.4322887915372849,0.6471946525573731,0.68482360124588
202,6.902654056816224,mesh,True,188.83333333333334,143.66666666666666,140.66666666666666,-0.00016912221908569336,-0.0001311659812927246,0.47335989534854883,0.43211377203464507,0.6467131924629211,0.6848617184162139
203,6.936825611552938,mesh,True,189.33333333333334,143.66666666666666,140.5,-0.00013057390848795572,-5.2395462989807126e-05,0.47346736729145056,0.43207180559635167,0.6467233836650849,0.6847994697093963
204,6.970997166289651,mesh,True,188.66666666666666,143.66666666666666,140.33333333333334,-7.644494374593099e-05,-2.1855036417643228e-08,0.4732947903871536,0.4320332109928131,0.6466240310668945,0.6847365951538086
205,7.005168721026365,mesh,True,188.83333333333334,143.5,140.33333333333334,-2.1298726399739582e-05,-4.7932068506876625e-05,0.47317098557949067,0.4317818909883499,0.6467563474178314,0.6848620057106019
206,7.039340275763079,mesh,True,189.0,143.33333333333334,140.0,5.753835042317708e-06,-4.95453675587972e-05,0.47332559347152714,0.4318708419799805,0.646738897562027,0.6846725487709046
207,7.073511830499793,mesh,True,188.66666666666666,143.33333333333334,140.33333333333334,-2.3659070332845052e-05,9.165207544962566e-06,0.47331237852573393,0.43186370849609373,0.646834020614624,0.6848551023006438
208,7.107683385236507,mesh,True,188.66666666666666,143.66666666666666,140.5,1.2230873107910156e-05,2.4634599685668946e-05,0.4734603399038315,0.4318922567367554,0.6468798708915711,0.6849107086658478
209,7.141854939973221,mesh,True,188.83333333333334,143.66666666666666,140.16666666666666,0.00010528564453125,-4.132588704427083e-06,0.47334412932395936,0.4319616097211838,0.6467348563671111,0.6847888350486755
210,7.1760264947099355,mesh,True,188.66666666666666,143.0,140.33333333333334,0.00013941129048665365,-8.681615193684896e-05,0.47355360865592955,0.43196842551231385,0.6469192969799041,0.6849061203002929
211,7.2101980494466495,mesh,True,188.66666666666666,143.0,140.16666666666666,5.1410992940266925e-05,-0.00014562010765075683,0.4736321663856506,0.43157405495643614,0.6468164491653442,0.6843375658988953
212,7.244369604183364,mesh,True,188.66666666666666,143.0,140.16666666666666,-5.161762237548828e-05,-0.00011656880378723145,0.47358205914497375,0.4315764784812927,0.6467981135845184,0.6845048248767853
213,7.278541158920078,mesh,True,188.66666666666666,143.0,140.66666666666666,-2.1680196126302084e-05,-9.808540344238281e-05,0.4736459237337113,0.4313267266750336,0.6469650495052337,0.6843966448307037
214,7.312712713656791,mesh,True,188.66666666666666,143.0,140.0,2.5471051534016926e-05,-8.327960968017578e-05,0.47361025631427767,0.43120286107063294,0.6467596828937531,0.6844715452194214
215,7.346884268393505,mesh,True,188.33333333333334,143.16666666666666,140.16666666666666,6.00735346476237e-05,-3.7892659505208334e-05,0.4736826401948929,0.43112668514251706,0.6470182931423187,0.6843979692459107
216,7.381055823130219,mesh,True,188.66666666666666,143.0,140.33333333333334,7.225672403971354e-05,-0.0001588741938273112,0.47377845466136936,0.430870640873909,0.6468464040756225,0.6842261147499084
217,7.415227377866933,mesh,True,189.0,142.83333333333334,140.33333333333334,3.0422210693359374e-05,-7.63853391011556e-05,0.4736388474702835,0.43081707656383517,0.646937667131424,0.6842251634597779
218,7.449398932603647,mesh,True,188.5,142.83333333333334,140.33333333333334,-3.4308433532714845e-05,3.701448440551758e-06,0.47378104805946347,0.43087561488151555,0.6469472503662109,0.6844027173519134
219,7.483570487340361,mesh,True,188.66666666666666,142.66666666666666,141.0,-2.151330312093099e-05,4.484256108601888e-06,0.4734968131780624,0.43069656312465665,0.6466091620922089,0.6841407597064972
220,7.517742042077075,mesh,True,188.66666666666666,143.0,140.0,-5.5281321207682293e-05,-7.960398991902669e-05,0.4736716508865356,0.43066638588905337,0.6467583405971526,0.6844788563251495
221,7.551913596813789,mesh,True,189.0,143.66666666666666,140.33333333333334,-7.928212483723959e-05,-4.3701132138570147e-05,0.4732605600357056,0.4306103026866913,0.6464528846740722,0.6843216776847839
222,7.5860851515505034,mesh,True,189.0,143.0,140.66666666666666,-0.00012049674987792968,-2.238949139912923e-05,0.47365778923034674,0.43043341040611266,0.6465774297714233,0.6844712245464325
223,7.620256706287217,mesh,True,188.66666666666666,143.0,141.0,-5.153814951578776e-05,-2.79386838277181e-05,0.4729835653305054,0.4304705595970154,0.6465123128890992,0.6842478454113007
224,7.654428261023931,mesh,True,188.83333333333334,142.83333333333334,140.0,6.287495295206705e-05,4.465977350870768e-05,0.47356689274311065,0.43059141755104063,0.6466826689243317,0.6844416892528534
225,7.688599815760645,mesh,True,188.66666666666666,143.0,140.33333333333334,0.00011855761210123698,5.823969841003418e-05,0.473463990688324,0.430655392408371,0.646805694103241,0.6842813920974731
226,7.722771370497359,mesh,True,188.33333333333334,143.0,140.33333333333334,0.0001928408940633138,-5.8269500732421876e-05,0.4738212597370148,0.43058440983295443,0.6468429446220398,0.6842638111114502
227,7.756942925234073,mesh,True,188.0,142.66666666666666,140.33333333333334,0.00016148885091145834,-0.00018298029899597169,0.4736740148067474,0.4305441480875015,0.6471336388587952,0.6839573049545288
228,7.791114479970787,mesh,True,188.33333333333334,142.66666666666666,140.0,7.524490356445313e-05,-0.00017491777737935383,0.4740116727352143,0.4300114017724991,0.6471431589126586,0.6838513433933258
229,7.825286034707501,mesh,True,188.33333333333334,142.83333333333334,140.16666666666666,0.00013624827067057292,-7.733702659606934e-05,0.47391632378101345,0.4302169376611709,0.6472188007831574,0.6838919031620025
230,7.859457589444215,mesh,True,189.33333333333334,143.0,140.0,0.00014850695927937825,-1.733402411142985e-05,0.47433257639408116,0.4300619560480118,0.6475288808345795,0.6834516048431396
231,7.893629144180929,mesh,True,188.66666666666666,142.66666666666666,140.33333333333334,0.0002040227254231771,1.1024872461954753e-05,0.4743995559215546,0.4302329570055008,0.6477309846878051,0.6833809471130371
232,7.927800698917643,mesh,True,188.66666666666666,143.0,140.5,0.00020764668782552082,4.954238732655843e-05,0.474502746462822,0.4302084839344025,0.6474679505825043,0.6832818639278411
233,7.9619722536543565,mesh,True,188.0,142.66666666666666,140.5,0.00019559065500895182,0.00011965036392211915,0.47479393482208254,0.43043327152729033,0.6477937412261963,0.6834803247451782
234,7.9961438083910705,mesh,True,188.33333333333334,143.0,140.5,0.00018268426259358724,0.00015693306922912598,0.47471583664417266,0.43045038998126983,0.6479662811756134,0.6835125970840453
235,8.030315363127785,mesh,True,189.0,143.0,140.5,0.00017805099487304686,0.00013166069984436036,0.4747101831436157,0.4304991060495376,0.6480853319168091,0.6837124717235564
236,8.0644869178645,mesh,True,188.66666666666666,143.0,140.33333333333334,8.696715037027994e-05,7.419784863789876e-05,0.47478549540042875,0.4307145017385483,0.6482748174667358,0.6838304698467255
237,8.098658472601214,mesh,True,189.0,142.83333333333334,140.33333333333334,4.676977793375651e-06,1.6629695892333984e-05,0.47453280210494997,0.4306044912338257,0.6481219923496246,0.6842512500286102
238,8.132830027337926,mesh,True,188.83333333333334,143.0,140.33333333333334,-7.944107055664062e-05,-3.275473912556966e-05,0.47493023514747623,0.43026077091693876,0.6482382893562317,0.6845629346370696
239,8.16700158207464,mesh,True,188.66666666666666,143.0,140.16666666666666,-0.000101470947265625,-3.970662752787272e-05,0.4745602160692215,0.430294109582901,0.647816698551178,0.6838994312286376
240,8.201173136811354,mesh,True,188.66666666666666,143.0,140.0,-0.00011917750040690104,5.1711002985636396e-05,0.4747499614953995,0.430703147649765,0.6478481495380402,0.6838217496871948
241,8.235344691548068,mesh,True,187.33333333333334,142.33333333333334,139.0,-0.00011105537414550782,0.0003136873245239258,0.47380003869533543,0.4322801071405411,0.6465590834617615,0.6841563308238983
242,8.269516246284782,mesh,True,188.33333333333334,142.66666666666666,140.0,-0.00015621185302734376,0.0005843281745910644,0.4740359461307525,0.43215995371341703,0.6465460336208343,0.6837197470664977
243,8.303687801021496,mesh,True,188.0,142.0,139.66666666666666,-0.00014007091522216797,-0.0003261466821034749,0.47337765812873844,0.4313680738210678,0.648377958536148,0.683670049905777
244,8.33785935575821,mesh,True,187.66666666666666,142.0,139.66666666666666,-7.448991139729818e-05,-0.00047516425450642904,0.4731552457809448,0.4312821751832962,0.6474185168743134,0.6836158061027526
245,8.372030910494924,mesh,True,188.33333333333334,142.66666666666666,140.16666666666666,3.366470336914062e-05,-0.0003065804640452067,0.474093588590622,0.4312206792831421,0.6474285686016082,0.6835134840011597
246,8.406202465231638,mesh,True,188.5,142.66666666666666,140.0,2.148151397705078e-05,-0.0002616266409556071,0.473801486492157,0.4310820317268372,0.6474216496944427,0.6829658901691437
247,8.440374019968353,mesh,True,188.0,142.66666666666666,140.0,-4.453659057617188e-05,-0.00023703575134277345,0.4739220243692398,0.4309536337852478,0.6475264644622802,0.6828525817394256
248,8.474545574705067,mesh,True,188.33333333333334,142.66666666666666,140.33333333333334,-6.82830810546875e-05,-0.00017917950948079426,0.4739619970321655,0.43061948478221895,0.647623028755188,0.6827910768985748
249,8.50871712944178,mesh,True,188.33333333333334,142.66666666666666,140.0,-7.345676422119141e-05,-6.569425264994304e-05,0.4736585253477097,0.4304197788238525,0.6477186834812164,0.6830094861984253
250,8.542888684178495,mesh,True,188.33333333333334,142.66666666666666,140.0,-6.772677103678385e-05,4.766980806986491e-05,0.47381257891654965,0.43051932811737065,0.6474355101585388,0.6828920221328736
251,8.577060238915209,mesh,True,188.0,142.66666666666666,139.66666666666666,9.72747802734375e-06,0.00014594793319702148,0.4739766770601273,0.4308148193359375,0.6473139953613282,0.6828607261180878
252,8.611231793651923,mesh,True,188.5,142.66666666666666,140.33333333333334,4.2438507080078125e-05,0.00015694697697957356,0.474021977186203,0.43081692814826966,0.647607421875,0.6831487441062927
253,8.645403348388637,mesh,True,188.66666666666666,142.66666666666666,140.0,-2.280871073404948e-06,0.000168307622273763,0.47405323684215545,0.43108988523483277,0.647350857257843,0.6835014986991882
254,8.679574903125351,mesh,True,189.0,143.16666666666666,140.0,-0.00012813409169514973,8.620818456013997e-05,0.47381051659584045,0.43090000152587893,0.6475735700130463,0.6835097086429596
255,8.713746457862065,mesh,True,189.0,142.83333333333334,140.33333333333334,-0.00020888646443684896,-1.811385154724121e-05,0.47378220438957214,0.4310749632120132,0.6471300911903382,0.6835517919063568
256,8.74791801259878,mesh,True,188.66666666666666,143.0,140.33333333333334,-0.00018747647603352865,4.27931547164917e-05,0.47374398589134215,0.43124241411685943,0.6469230461120605,0.6834295129776001
257,8.782089567335492,mesh,True,188.83333333333334,143.0,140.66666666666666,-0.00012769699096679688,4.228949546813965e-05,0.4735874211788177,0.43106905460357664,0.6466654181480408,0.6833482754230499
258,8.816261122072206,mesh,True,189.0,143.0,140.33333333333334,-4.893938700358073e-05,7.548928260803223e-06,0.47377303838729856,0.4314222365617752,0.6466946649551392,0.6832720184326172
259,8.85043267680892,mesh,True,189.0,142.66666666666666,140.0,-6.182193756103516e-05,2.0686785380045573e-05,0.4732054764032364,0.43121516168117524,0.6464928674697876,0.6832640469074249
260,8.884604231545634,mesh,True,189.0,142.5,140.0,-0.00016786257425944012,4.722277323404948e-05,0.4734409737586975,0.4316073930263519,0.6463535714149475,0.6834685933589935
261,8.918775786282348,mesh,True,188.66666666666666,142.33333333333334,140.0,-8.300940195719401e-05,3.406405448913574e-05,0.47315394520759585,0.43157779753208164,0.646645097732544,0.6834170711040496
262,8.952947341019062,mesh,True,189.33333333333334,142.66666666666666,140.33333333333334,1.773834228515625e-05,-1.2155373891194662e-05,0.4734730458259582,0.43151738882064816,0.6467930710315704,0.6834911644458771
263,8.987118895755776,mesh,True,189.33333333333334,142.66666666666666,140.5,6.909370422363282e-05,-4.2090813318888344e-05,0.4731996035575866,0.4315250706672668,0.646332745552063,0.683433084487915
264,9.02129045049249,mesh,True,188.66666666666666,142.16666666666666,140.0,3.48965326944987e-05,-4.47233517964681e-05,0.47372360944747927,0.4314476501941681,0.6468230867385864,0.6835226845741271
265,9.055462005229204,mesh,True,189.0,142.66666666666666,140.33333333333334,-5.642573038736979e-07,-2.9967228571573892e-05,0.4731650942564011,0.43124692916870117,0.6465041470527649,0.6833393108844756
266,9.089633559965918,mesh,True,189.0,142.66666666666666,140.0,2.388159434000651e-05,-5.70217768351237e-07,0.4737788850069046,0.43168801069259644,0.646511287689209,0.6836335086822509
267,9.123805114702632,mesh,True,189.0,142.66666666666666,140.33333333333334,5.363225936889648e-05,3.503859043121338e-05,0.47349837839603426,0.4313349390029907,0.6470323228836059,0.6836683630943299
268,9.157976669439346,mesh,True,189.0,143.0,140.0,9.091695149739583e-05,1.506209373474121e-05,0.47377188861370084,0.43144657373428347,0.6467494571208954,0.6836429941654205
269,9.19214822417606,mesh,True,189.0,142.66666666666666,140.0,4.8096974690755205e-05,1.7454226811726887e-05,0.47368970572948454,0.43161884069442746,0.6467736864089966,0.6835534191131593
270,9.226319778912774,mesh,True,189.33333333333334,142.66666666666666,140.66666666666666,2.2252400716145835e-06,-4.258851210276286e-05,0.4738134890794754,0.43148612141609194,0.6469851112365722,0.6834486937522889
271,9.260491333649489,mesh,True,189.33333333333334,143.0,140.0,1.641114552815755e-05,-3.718932469685872e-05,0.4736919873952866,0.4315134608745575,0.6468455529212951,0.6834877502918243
272,9.294662888386203,mesh,True,189.0,143.0,140.0,2.7108192443847657e-05,-7.457733154296875e-05,0.47383008241653446,0.4313132679462433,0.6467555427551269,0.6834309446811676
273,9.328834443122917,mesh,True,189.0,143.16666666666666,140.66666666666666,2.6384989420572918e-05,-6.896654764811198e-05,0.47382363438606256,0.43131047368049624,0.647016509771347,0.683390349149704
274,9.36300599785963,mesh,True,188.33333333333334,142.83333333333334,140.33333333333334,2.6758511861165365e-05,-5.097190539042155e-05,0.4737348598241806,0.43131162583827976,0.6469324791431427,0.6834036898612975
275,9.397177552596345,mesh,True,188.83333333333334,143.0,140.0,1.7102559407552084e-05,-3.509521484375e-05,0.4738692665100098,0.4311740016937256,0.6471881639957429,0.6834963703155518
276,9.431349107333057,mesh,True,188.66666666666666,142.5,140.0,1.906553904215495e-05,-7.4535608291625975e-06,0.47378319084644316,0.4314698898792267,0.6472691404819488,0.6839333713054657
277,9.465520662069771,mesh,True,188.33333333333334,142.66666666666666,140.33333333333334,3.0422210693359374e-05,3.847479820251465e-05,0.47360333025455476,0.4311242252588272,0.6469998610019684,0.6840118944644928
278,9.499692216806485,mesh,True,188.5,142.66666666666666,140.16666666666666,1.2556711832682291e-05,2.6553869247436523e-05,0.47416050255298614,0.4312894481420517,0.6472656595706939,0.68373673081398
279,9.5338637715432,mesh,True,188.0,142.66666666666666,140.0,-9.683767954508464e-06,-9.259581565856934e-05,0.47379045248031615,0.4312454307079315,0.6469642376899719,0.6839799571037292
280,9.568035326279913,mesh,True,188.33333333333334,142.83333333333334,140.16666666666666,-8.807977040608724e-05,-0.00011526743570963541,0.47399130403995515,0.4309571331739426,0.6472903168201446,0.6839851999282837
281,9.602206881016627,mesh,True,188.0,142.33333333333334,140.33333333333334,-5.13156255086263e-05,-0.00011115471522013346,0.47388012588024137,0.4310240530967712,0.6468571829795837,0.683931906223297
282,9.636378435753342,mesh,True,188.66666666666666,142.66666666666666,140.33333333333334,1.6077359517415365e-05,-0.00010029276212056478,0.47397254407405853,0.43078804850578306,0.6471145856380462,0.6837485206127166
283,9.670549990490056,mesh,True,187.83333333333334,142.66666666666666,140.33333333333334,6.252129872639974e-05,-0.00014987389246622722,0.47422673165798185,0.43060733258724215,0.6472597754001617,0.6835362720489502
284,9.70472154522677,mesh,True,188.0,142.33333333333334,140.0,0.0001292705535888672,-9.700655937194824e-05,0.4737491017580032,0.43052937984466555,0.6472480475902558,0.6838006508350372
285,9.738893099963484,mesh,True,188.0,142.83333333333334,140.0,9.49859619140625e-05,-2.431670824686686e-05,0.47414989352226256,0.4306529569625855,0.6474241960048676,0.683567155599594
286,9.773064654700198,mesh,True,188.16666666666666,142.66666666666666,140.33333333333334,7.343292236328125e-05,-5.0574541091918945e-05,0.47413805723190305,0.4303693562746048,0.6473577833175659,0.6834194922447204
287,9.807236209436912,mesh,True,188.33333333333334,143.0,140.33333333333334,2.4163722991943358e-05,-0.00010698636372884115,0.47424015402793884,0.430428529381752,0.6474875915050506,0.6836058080196381
288,9.841407764173626,mesh,True,188.5,143.0,139.33333333333334,-6.629625956217448e-05,-0.0001345972220102946,0.4742444187402725,0.430056699514389,0.6475018775463104,0.6833699107170105
289,9.87557931891034,mesh,True,189.83333333333334,143.33333333333334,140.66666666666666,-0.00012094974517822266,-4.122356573740641e-05,0.47397334635257715,0.43002158463001255,0.6472250735759735,0.6832745730876922
290,9.909750873647054,mesh,True,188.33333333333334,142.66666666666666,139.66666666666666,-0.00010159015655517579,4.345178604125977e-06,0.47409304857254025,0.4301427018642425,0.6473190820217132,0.6832966780662537
291,9.943922428383768,mesh,True,188.33333333333334,142.33333333333334,140.0,-0.0001480420430501302,4.601478576660156e-05,0.47384228587150573,0.4303298991918564,0.6469712913036346,0.6834153747558595
292,9.978093983120482,mesh,True,188.0,142.33333333333334,140.0,-0.0001272122065226237,6.631811459859213e-05,0.47369613587856296,0.43047803461551665,0.6470292067527771,0.6834316086769103
293,10.012265537857196,mesh,True,188.0,142.5,140.0,-0.00011823177337646484,0.00016082525253295897,0.4737802815437317,0.4305040854215622,0.6471248209476471,0.6837667870521545
294,10.04643709259391,mesh,True,188.33333333333334,142.33333333333334,140.0,-7.332960764567057e-05,0.00022693077723185223,0.4734721028804779,0.43066352128982544,0.6468328964710236,0.6840551447868346
