time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,waveform_generated
23.999976,18.999981,28.999971,True,accepted_consensus,63.0,63.0,3,0.4280596946979762,tracking,3,0.6666666666666666,0.7586775793436558,1.040609614352895,0.0,1,3,True
24.999975,19.99998,29.999969999999998,True,accepted_consensus,62.0,62.0,3,0.4818431457226037,tracking,3,0.8333333333333334,0.3247699056999708,1.3281633224189306,0.0,1,3,True
25.999973999999998,20.999979,30.999969,True,accepted_consensus,62.0,62.0,3,0.3821865650915717,tracking,3,0.6666666666666666,0.48311391408993365,1.0080799597442327,0.6314827073739477,2,3,True
26.999972999999997,21.999978,31.999968,True,accepted_consensus,54.0,54.0,3,0.557003847241782,reacquired,3,0.8333333333333334,0.47070184146960653,1.4743744892735744,0.45182023500676505,2,2,True
27.999972,22.999976999999998,32.999967,True,accepted_consensus,55.0,55.0,3,0.6754905083624426,tracking,3,1.0,0.7527248589117957,1.6451276518847953,0.0,1,3,True
28.999971,23.999976,33.999966,True,accepted_consensus,57.0,57.0,3,0.5987274838270873,tracking,3,0.8333333333333334,0.8928645753698542,1.3952455310241116,0.38490699719458343,2,3,True
29.999969999999998,24.999975,34.999964999999996,True,accepted_consensus,58.0,58.0,3,0.6120227134957154,tracking,3,0.8333333333333334,0.7572196949743606,1.4884914011641914,0.0,1,3,True
30.999969,25.999973999999998,35.999964,True,accepted_consensus,52.0,52.0,2,0.6401503378772551,tracking,3,0.75,0.571065478199392,1.0975167963448216,0.0,1,2,True
31.999968,26.999972999999997,36.999963,True,accepted_consensus,52.0,52.0,2,0.614849383003385,tracking,3,0.75,0.5635386894522691,1.0564530582526381,0.6673953173166816,2,2,True
32.999967,27.999972,37.999962,True,accepted_consensus,49.0,49.0,2,0.5730364000062209,tracking,3,0.75,0.7815601656708032,0.9221415881503106,0.6726796980456066,3,2,True
33.999966,28.999971,38.999961,False,ambiguous_consensus,,,3,0.426078256484631,uncertain,3,0.6666666666666666,0.6303840276764706,1.0767900738827805,0.8384477797989733,3,0,False
34.999964999999996,29.999969999999998,39.99996,False,ambiguous_consensus,,,2,0.5238466126284327,lost,3,0.75,0.6920828198529565,0.8664206048377129,0.8303044844742181,3,0,False
35.999964,30.999969,40.999959,True,accepted_consensus,49.0,49.0,3,0.49062755896867954,reacquired,3,0.8333333333333334,0.6716422321969335,1.2247380352437462,0.0,1,3,True
36.999963,31.999968,41.999958,True,accepted_consensus,57.0,57.0,3,0.44399820993223155,tracking,3,0.6666666666666666,0.6525027102763032,1.1147121032927385,0.0,1,3,True
37.999962,32.999967,42.999956999999995,True,accepted_consensus,57.0,57.0,3,0.5378670290468204,tracking,3,0.8333333333333334,0.43107285813797686,1.4397061790084147,0.0,1,2,True
38.999961,33.999966,43.999956,True,accepted_consensus,58.0,58.0,3,0.5116609477757929,tracking,3,0.8333333333333334,0.41980000617184643,1.3738863915517505,0.4871757467678702,2,2,True
39.99996,34.999964999999996,44.999955,True,accepted_consensus,60.0,60.0,3,0.37441055794572486,tracking,3,0.6666666666666666,0.394567164701661,1.0124340896249158,0.0,1,3,True
40.999959,35.999964,45.999953999999995,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,False
41.999958,36.999963,46.999953,False,tracking_jump,,,2,0.35644994058301627,lost,3,0.75,0.06270107661466814,0.7017249836491377,0.0,1,0,False
42.999956999999995,37.999962,47.999952,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False
43.999956,38.999961,48.999950999999996,True,accepted_consensus,112.0,112.0,2,0.41502506666605177,reacquired,3,0.75,0.23019015977053978,0.7822827901297849,0.0,1,2,True
44.999955,39.99996,49.99995,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,False
45.999953999999995,40.999959,50.999949,False,accepted_consensus,,,2,0.22618746046262733,tracking,3,0.5,0.3778907379786471,0.40963784774738554,0.0,1,0,False
46.999953,41.999958,51.999947999999996,True,accepted_consensus,92.0,92.0,2,0.3996469390057492,tracking,3,0.75,0.395592740568309,0.7202451640809884,0.766448036655796,2,2,True
47.999952,42.999956999999995,52.999947,True,accepted_consensus,52.0,52.0,3,0.3410000144059178,tracking,3,0.6666666666666666,0.5856184708702921,0.8732281129653976,0.0,1,2,True
48.999950999999996,43.999956,53.999945999999994,True,accepted_consensus,52.0,52.0,3,0.3493458943468745,tracking,3,0.6666666666666666,0.5611957878509208,0.9009990997327644,0.7432021073515392,2,2,True
49.99995,44.999955,54.999945,True,accepted_consensus,130.0,130.0,2,0.37031359076222137,reacquired,3,0.75,0.7179442502883893,0.6076949248787505,0.0,1,2,True
50.999949,45.999953999999995,55.999944,True,accepted_consensus,131.0,131.0,2,0.3396698334997742,tracking,3,0.75,0.611606684676789,0.5754674966237915,0.0,1,2,True
51.999947999999996,46.999953,56.999942999999995,True,accepted_consensus,52.0,52.0,2,0.4216854029182152,reacquired,3,0.75,0.9607169279099046,0.6408106534184114,0.0,1,2,True
52.999947,47.999952,57.999942,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False
53.999945999999994,48.999950999999996,58.999941,True,accepted_consensus,101.0,101.0,2,0.2783264281735983,reacquired,3,0.5,0.0635609482903475,0.547807510492707,0.0,1,2,True
54.999945,49.99995,59.999939999999995,True,accepted_consensus,103.0,103.0,2,0.3757331020691644,tracking,3,0.75,0.0692250966008067,0.7384611239948994,0.6506654624325644,2,2,True
55.999944,50.999949,60.999939,False,ambiguous_consensus,,,2,0.3902204852572375,uncertain,3,0.75,0.22029451964712246,0.7374592533363699,1.040544800775191,2,0,False
56.999942999999995,51.999947999999996,61.999938,True,accepted_consensus,98.0,98.0,3,0.3815167413389175,reacquired,3,0.8333333333333334,0.27997440927330497,1.0644390308035725,0.7631826591315866,2,3,True
57.999942,52.999947,62.999936999999996,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,False
58.999941,53.999945999999994,63.999936,False,accepted_consensus,,,2,0.42799458090495823,reacquired,3,0.75,0.26545078369922676,0.7991834133497948,0.0,1,0,False
59.999939999999995,54.999945,64.999935,True,accepted_consensus,66.0,66.0,2,0.3305017695580209,reacquired,3,0.5,0.1477571862085968,0.6365865333626142,0.0,1,2,True
60.999939,55.999944,65.999934,False,tracking_jump,,,2,0.5774563118436525,lost,3,1.0,0.7274005625438399,0.9448916006475232,0.0,1,0,False
61.999938,56.999942999999995,66.999933,True,accepted_consensus,95.0,95.0,2,0.6538370958893955,reacquired,3,1.0,0.5099010692002522,1.1409780746403957,0.0,1,2,True
62.999936999999996,57.999942,67.999932,True,accepted_consensus,95.0,95.0,2,0.553366864427526,tracking,3,0.75,0.34396510866761076,1.0115642820271176,0.0,1,2,True
63.999936,58.999941,68.99993099999999,True,accepted_consensus,88.0,88.0,2,0.4209141852818809,tracking,3,0.75,0.8370959699288417,0.6656555864710897,0.6751695981333902,2,2,True
64.999935,59.999939999999995,69.99992999999999,True,accepted_consensus,67.0,67.0,3,0.4410542341611683,reacquired,3,0.8333333333333334,0.32264608732553285,1.2164343852706596,0.7380400163645052,2,2,True
65.999934,60.999939,70.999929,True,accepted_consensus,67.0,67.0,3,0.4524426264253126,tracking,3,0.8333333333333334,0.23561935379080007,1.2773746998266293,0.7313507165795852,3,2,True
66.999933,61.999938,71.999928,True,accepted_consensus,66.0,66.0,3,0.47299876501828875,tracking,3,0.8333333333333334,0.28927414180078653,1.3163765611872433,0.6633998995755396,3,2,True
67.999932,62.999936999999996,72.999927,False,insufficient_rois,,,0,0.0,uncertain,0,0.0,0.0,0.0,0.0,0,0,False
68.99993099999999,63.999936,73.999926,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,False
