frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,face_detected,flow_available,bridge_age_frames
269,8.966666666666667,mesh,True,205.33333333333334,169.0,144.33333333333334,-2.9802322387695312e-08,2.384185791015625e-07,0.35257891535758973,0.15340425908565522,0.5246749711036681,0.33208656430244443,sampled,3,216.0,184.0,160.0,True,0.994140625,0.994140625,1.0,512,509,0.7147716758578431,1017.4703960049897,sampled,215.0,175.0,152.0,True,0.9588744588744589,0.9588744588744589,1.0,462,443,0.7037855360325947,808.6953376132003,sampled,185.0,148.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6137169000933707,653.9567348871461,sampled,True,True,0
270,9.0,mesh,True,204.66666666666666,168.0,143.66666666666666,1.4901161193847656e-07,-5.960464477539063e-08,0.3526104205846787,0.15339825958013534,0.5246722650527954,0.3322209298610687,sampled,3,214.0,181.0,158.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7119151095732411,895.8886580180445,sampled,215.0,175.0,152.0,True,0.9588744588744589,0.9588744588744589,1.0,462,443,0.7037855360325947,808.6953376132003,sampled,185.0,148.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6137169000933707,653.9567348871461,sampled,True,True,0
271,9.033333333333333,mesh,True,204.66666666666666,168.0,143.66666666666666,5.960464477539063e-08,1.4901161193847656e-08,0.3526075267791748,0.15341161370277404,0.524614108800888,0.3321626162528991,sampled,3,214.0,181.0,158.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7119151095732411,895.8886580180445,sampled,215.0,175.0,152.0,True,0.9588744588744589,0.9588744588744589,1.0,462,443,0.7037855360325947,808.6953376132003,sampled,185.0,148.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6137169000933707,653.9567348871461,sampled,True,True,0
272,9.066666666666666,mesh,True,205.66666666666666,169.33333333333334,144.66666666666666,7.078051567077637e-06,3.7848949432373047e-06,0.35258240878582003,0.15329087913036346,0.5247986114025115,0.3321805197000503,sampled,3,217.0,185.0,161.0,True,0.9921875,0.9921875,1.0,512,508,0.717552006740196,1014.5430823453217,sampled,215.0,175.0,152.0,True,0.9458874458874459,0.9458874458874459,1.0,462,437,0.7059075969781853,813.8490221955733,sampled,185.0,148.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6141752652576181,653.6855660559772,sampled,True,True,0
273,9.1,mesh,True,205.0,168.66666666666666,144.33333333333334,1.4930963516235352e-05,-4.470348358154297e-07,0.35260763108730314,0.1533581429719925,0.5245929515361786,0.33243435740470884,sampled,3,215.0,182.0,159.0,True,0.9889705882352942,0.9889705882352942,1.0,544,538,0.7169035755478662,895.5164602996185,sampled,215.0,176.0,152.0,True,0.9437229437229437,0.9437229437229437,1.0,462,436,0.7077944656650539,815.1136749921103,sampled,185.0,148.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6179715134538663,657.6702583070595,sampled,True,True,0
274,9.133333333333333,mesh,True,206.66666666666666,171.0,145.33333333333334,1.1414289474487305e-05,6.623566150665283e-06,0.35269792437553404,0.15321232587099076,0.5248069643974304,0.332322039604187,sampled,3,217.0,186.0,160.0,True,0.978515625,0.978515625,1.0,512,501,0.7238277726715686,1021.1356356176603,sampled,217.0,178.0,153.0,True,0.9372294372294372,0.9372294372294372,1.0,462,433,0.7142141244376538,805.7137366073348,sampled,186.0,149.0,123.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6204944911297852,656.4378055406571,sampled,True,True,0
275,9.166666666666666,mesh,True,206.33333333333334,171.0,144.0,3.8951635360717773e-05,4.991888999938965e-06,0.35261335253715514,0.15340114772319793,0.5244517958164214,0.33239376366138457,sampled,3,215.0,184.0,158.0,True,0.96875,0.96875,1.0,544,527,0.725434991349481,902.1153145783818,sampled,217.0,178.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7170687462863933,806.6635747896779,sampled,187.0,151.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6250145997793057,650.1221858461237,sampled,True,True,0
276,9.2,mesh,True,208.33333333333334,172.83333333333334,144.5,1.3470649719238281e-05,2.5480985641479492e-06,0.35275602877140044,0.15319691210985184,0.5242966938018798,0.332286787033081,sampled,3,218.0,186.5,158.5,True,0.9453125,0.9453125,1.0,512,484,0.7333330882352941,1027.1035192734378,sampled,218.0,180.0,152.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7220151939563704,794.5986682398943,sampled,189.0,152.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6289330447330447,655.1545425154702,sampled,True,True,0
277,9.233333333333333,mesh,True,207.5,172.33333333333334,143.5,1.2114644050598145e-05,3.1888484954833984e-06,0.3527389299869537,0.15336205005645753,0.5241066026687622,0.3323811382055282,sampled,3,215.5,185.0,155.5,True,0.9411764705882353,0.9411764705882353,1.0,544,512,0.7315148212226068,909.3880280923443,sampled,218.0,180.0,152.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7220769204651557,794.5179741056951,sampled,189.0,152.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6294847805788982,654.083869627031,sampled,True,True,0
278,9.266666666666667,mesh,True,208.66666666666666,173.0,143.83333333333334,1.0073184967041016e-05,3.3229589462280273e-06,0.3527796274423599,0.15319569587707518,0.524345508813858,0.3323692679405212,sampled,3,218.0,186.0,158.0,True,0.92578125,0.92578125,1.0,512,474,0.7367108455882353,1025.8364214951173,sampled,219.0,181.0,151.5,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7261963670316611,796.0711290086393,sampled,189.0,152.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6323260673966556,656.9149607228688,sampled,True,True,0
279,9.3,mesh,True,208.16666666666666,173.0,143.33333333333334,1.8268823623657227e-05,1.7881393432617188e-06,0.3528595048189163,0.15338910192251207,0.5240112483501433,0.332234833240509,sampled,3,216.0,185.0,155.0,True,0.9136029411764706,0.9136029411764706,1.0,544,497,0.7371561707035755,919.6420221836072,sampled,219.0,181.0,152.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7289566420507596,802.018484361762,sampled,189.5,153.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6336945081062728,651.4214726926409,sampled,True,True,0
280,9.333333333333334,mesh,True,208.5,174.33333333333334,143.33333333333334,-2.250075340270996e-06,5.476176738739014e-06,0.3527753794193268,0.15324602484703065,0.5242155110836029,0.33229506671428677,sampled,3,217.0,187.0,155.0,True,0.908203125,0.908203125,1.0,512,465,0.7402047947303921,1040.5637232704466,sampled,219.0,183.0,153.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7301697988286224,803.9523770365247,sampled,189.5,153.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6352328495034378,651.2171079209912,sampled,True,True,0
281,9.366666666666667,mesh,True,208.33333333333334,175.0,143.33333333333334,-7.495284080505371e-06,3.4049153327941895e-06,0.3529685938358307,0.15329488307237626,0.5241270780563354,0.33231707930564874,sampled,3,217.0,188.0,156.0,True,0.916015625,0.916015625,1.0,512,469,0.742169194240196,1043.7501353363646,sampled,219.0,183.0,152.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7301495458789576,803.9438794224992,sampled,189.0,154.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6357395297512947,651.0256318344108,sampled,True,True,0
282,9.4,mesh,True,208.0,175.0,143.33333333333334,6.556510925292969e-07,1.9669532775878906e-06,0.35285852491855624,0.15327045142650605,0.5241271317005157,0.33221940517425536,sampled,3,217.0,188.0,156.0,True,0.916015625,0.916015625,1.0,512,469,0.742169194240196,1043.7501353363646,sampled,218.0,183.0,152.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7302153806977336,804.0277344831054,sampled,189.0,154.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6357395297512947,651.0256318344108,sampled,True,True,0
283,9.433333333333334,mesh,True,208.33333333333334,175.0,143.66666666666666,2.384185791015625e-07,7.003545761108398e-07,0.3527818638086319,0.15323348432779313,0.5242202687263489,0.33232267081737515,sampled,3,218.0,188.0,157.0,True,0.927734375,0.927734375,1.0,512,475,0.7421797640931371,1042.5966866273802,sampled,218.0,183.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7302720312367371,804.0469961930621,sampled,189.0,154.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6357395297512947,651.0256318344108,sampled,True,True,0
284,9.466666666666667,mesh,True,208.33333333333334,175.0,143.66666666666666,-1.0281801223754883e-06,-8.866190910339355e-07,0.35277514040470126,0.15329841136932373,0.5241626322269439,0.33223155617713923,sampled,3,218.0,188.0,157.0,True,0.927734375,0.927734375,1.0,512,475,0.7421797640931371,1042.5966866273802,sampled,218.0,183.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7302720312367371,804.0469961930621,sampled,189.0,154.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6357395297512947,651.0256318344108,sampled,True,True,0
285,9.5,mesh,True,208.33333333333334,175.33333333333334,144.33333333333334,9.745359420776367e-06,-1.2516975402832031e-06,0.3527899932861328,0.15330473482608795,0.5242761433124542,0.33224849224090575,sampled,3,218.0,190.0,159.0,True,0.951171875,0.951171875,1.0,512,487,0.7382122395833333,1042.3930904970093,sampled,218.0,182.0,152.0,True,0.9372294372294372,0.9372294372294372,1.0,462,433,0.7271770987182753,803.1393536328028,sampled,189.0,154.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.63464454630337,650.9795326233767,sampled,True,True,0
286,9.533333333333333,mesh,True,207.66666666666666,175.0,144.0,-2.849102020263672e-05,-7.741153240203857e-06,0.35267572343349457,0.15330756485462188,0.5245573031902313,0.33232451736927027,sampled,3,218.0,190.0,159.0,True,0.955078125,0.955078125,1.0,512,489,0.736854243259804,1038.9887104071656,sampled,217.0,182.0,151.0,True,0.948051948051948,0.948051948051948,1.0,462,438,0.7248148883795944,797.9187056665917,sampled,188.0,153.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.631777421271539,656.3888235746706,sampled,True,True,0
287,9.566666666666666,mesh,True,207.16666666666666,174.0,145.0,-2.0802021026611328e-05,-7.718801498413086e-06,0.3528375917673111,0.15332720041275025,0.5244685304164886,0.3322260308265686,sampled,3,218.0,189.0,161.5,True,0.98828125,0.98828125,1.0,512,506,0.7303004136029412,1028.0102854589688,sampled,216.0,180.0,151.0,True,0.9458874458874459,0.9458874458874459,1.0,462,437,0.7183054070112894,802.6815325799178,sampled,187.5,153.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6280786181139122,650.9338674285524,sampled,True,True,0
288,9.6,mesh,True,206.66666666666666,171.66666666666666,145.0,-3.3527612686157227e-05,-7.361173629760742e-06,0.35295506596565246,0.15357675433158874,0.5243254327774047,0.33236475050449366,sampled,3,216.0,186.0,160.0,True,0.9871323529411765,0.9871323529411765,1.0,544,537,0.7241279555940023,926.9215293536845,sampled,217.0,178.0,153.0,True,0.9523809523809523,0.9523809523809523,1.0,462,440,0.7164276716747305,797.7419495710161,sampled,187.0,151.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6243817672523554,659.1104808411011,sampled,True,True,0
289,9.633333333333333,mesh,True,205.83333333333334,170.83333333333334,144.33333333333334,-4.172325134277344e-07,-4.082918167114258e-06,0.35278053224086764,0.1537861606478691,0.5243102502822875,0.3321658438444137,sampled,3,215.0,185.0,159.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7209777249134948,931.4672211248783,sampled,216.0,177.0,152.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7126928444104916,798.0952502962648,sampled,186.5,150.5,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6223682879212291,659.7192754907328,sampled,True,True,0
290,9.666666666666666,mesh,True,205.66666666666666,170.66666666666666,144.5,-9.98377799987793e-06,-5.379319190979004e-06,0.3526550352573395,0.15373882681131362,0.524573872089386,0.3321094632148742,sampled,3,215.0,185.0,159.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7190529844290657,928.3091168455745,sampled,216.0,177.0,152.0,True,0.9696969696969697,0.9696969696969697,1.0,462,448,0.7102316781257958,797.7676684946682,sampled,186.0,150.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6182490790255496,662.0887250220385,sampled,True,True,0
291,9.7,mesh,True,204.83333333333334,169.16666666666666,144.66666666666666,-2.4959444999694824e-05,-2.652406692504883e-06,0.3525295251607895,0.1538521558046341,0.5245039451122283,0.3320468401908874,sampled,3,214.0,183.0,159.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7154954152249134,921.5188067671794,sampled,215.0,175.5,152.0,True,0.961038961038961,0.961038961038961,1.0,462,444,0.7077610050080638,796.3182627575006,sampled,185.5,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6177196842373313,662.3993102888437,sampled,True,True,0
292,9.733333333333333,mesh,True,204.83333333333334,168.83333333333334,144.83333333333334,-7.450580596923828e-07,4.1425228118896484e-06,0.3526314175128937,0.15378556549549102,0.5247093999385833,0.33201064884662623,sampled,3,214.0,182.0,159.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7137308246828142,917.905840036751,sampled,215.0,175.5,153.0,True,0.974025974025974,0.974025974025974,1.0,462,450,0.7054856803327392,796.9165526301605,sampled,185.5,149.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.615462829980477,661.8981007814132,sampled,True,True,0
293,9.766666666666667,mesh,True,204.66666666666666,168.16666666666666,144.0,-8.091330528259277e-06,-2.466142177581787e-06,0.35254615008831025,0.15382814824581145,0.5245302093029022,0.3319283729791641,sampled,3,214.0,181.0,158.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7125612745098039,920.0372410558901,sampled,215.0,174.5,152.0,True,0.974025974025974,0.974025974025974,1.0,462,450,0.7038415075120957,795.5380048720224,sampled,185.0,149.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6140655971479501,662.3336426047489,sampled,True,True,0
294,9.8,mesh,True,204.66666666666666,168.16666666666666,144.0,2.1457672119140625e-06,-3.427267074584961e-07,0.35258705019950864,0.15387074112892152,0.5246135926246642,0.3320040941238403,sampled,3,214.0,181.0,158.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7120638696655133,920.0262778205961,sampled,215.0,174.5,152.0,True,0.974025974025974,0.974025974025974,1.0,462,450,0.7038415075120957,795.5380048720224,sampled,185.0,149.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6140655971479501,662.3336426047489,sampled,True,True,0
295,9.833333333333334,mesh,True,204.66666666666666,168.16666666666666,144.0,-1.7881393432617188e-07,5.960464477539063e-08,0.3525883239507675,0.1539330992102623,0.5245976412296295,0.3319355392456054,sampled,3,214.0,181.0,158.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.711952047289504,919.8905251479237,sampled,215.0,174.5,152.0,True,0.974025974025974,0.974025974025974,1.0,462,450,0.7038415075120957,795.5380048720224,sampled,185.0,149.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6140655971479501,662.3336426047489,sampled,True,True,0
296,9.866666666666667,mesh,True,204.66666666666666,168.16666666666666,144.0,-2.9802322387695312e-08,5.21540641784668e-08,0.3525985825061798,0.15390810638666153,0.5248480343818664,0.33197873175144194,sampled,3,214.0,181.0,158.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.711952047289504,919.8905251479237,sampled,215.0,174.5,152.0,True,0.974025974025974,0.974025974025974,1.0,462,450,0.7038415075120957,795.5380048720224,sampled,185.0,149.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6140655971479501,662.3336426047489,sampled,True,True,0
297,9.9,mesh,True,204.83333333333334,168.33333333333334,144.66666666666666,5.0961971282958984e-06,1.6093254089355469e-06,0.3525844323635101,0.1539050307869911,0.5246584355831145,0.33189559042453765,sampled,3,214.5,181.0,159.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7137614475201844,917.5359500776382,sampled,215.0,175.0,153.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7059465919701214,796.4585319048741,sampled,185.0,149.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6145239623121976,661.8979716090777,sampled,True,True,0
298,9.933333333333334,mesh,True,205.33333333333334,168.33333333333334,145.0,1.4260411262512207e-05,3.203749656677246e-07,0.35262434363365175,0.1537737837433815,0.5244658958911895,0.3321394681930542,sampled,3,215.0,181.0,159.0,True,0.9871323529411765,0.9871323529411765,1.0,544,537,0.7169188869665511,921.1634629723185,sampled,215.0,175.0,153.0,True,0.961038961038961,0.961038961038961,1.0,462,444,0.7078729479670657,794.0861118198683,sampled,186.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6182013750954926,662.5629612841961,sampled,True,True,0
299,9.966666666666667,mesh,True,205.83333333333334,169.66666666666666,144.83333333333334,1.3232231140136719e-05,4.149973392486572e-06,0.3526034080982208,0.15372279822826385,0.5244867670536041,0.33205150067806244,sampled,3,215.0,183.0,159.0,True,0.9761029411764706,0.9761029411764706,1.0,544,531,0.7202516724336794,928.9052677082075,sampled,216.0,176.0,152.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7130583991172227,798.3002633604696,sampled,186.5,150.0,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6206649350649349,663.1354688339798,sampled,True,True,0
300,10.0,mesh,True,207.33333333333334,172.0,144.5,4.455447196960449e-05,5.461275577545166e-06,0.3524856054782867,0.15360020220279694,0.5245699870586394,0.3321719229221344,sampled,3,217.0,186.0,158.0,True,0.9761029411764706,0.9761029411764706,1.0,544,531,0.7273295559400231,905.5091304476103,sampled,217.0,179.0,153.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7188896698073168,786.1051250378365,sampled,188.0,151.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6271116543587132,653.7070938497593,sampled,True,True,0
301,10.033333333333333,mesh,True,207.66666666666666,172.16666666666666,144.5,-5.766749382019043e-06,2.2351741790771484e-06,0.3524992311000824,0.15340898275375367,0.5246766114234924,0.3322504490613937,sampled,3,217.0,186.0,157.0,True,0.9650735294117647,0.9650735294117647,1.0,544,525,0.72887223183391,904.4184348377487,sampled,218.0,179.0,153.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7205363891010949,784.2375749169618,sampled,188.0,151.5,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6289281385281387,654.3667225861021,sampled,True,True,0
302,10.066666666666666,mesh,True,207.33333333333334,172.16666666666666,144.16666666666666,2.123415470123291e-05,2.9280781745910645e-06,0.3525638115406036,0.15337212294340133,0.5244536197185516,0.3323397862911224,sampled,3,216.0,185.0,157.0,True,0.9503676470588235,0.9503676470588235,1.0,544,517,0.7316836505190312,910.8129332157764,sampled,218.0,180.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7218232662762074,783.7844154800506,sampled,188.0,151.5,123.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6298448688566336,653.1276665714097,sampled,True,True,0
303,10.1,mesh,True,208.0,172.83333333333334,143.66666666666666,9.939074516296387e-06,2.0638108253479004e-06,0.352838539481163,0.1533307260274887,0.524394760131836,0.33237737238407133,sampled,3,216.0,185.0,156.0,True,0.9393382352941176,0.9393382352941176,1.0,544,511,0.7339904555940023,911.2999526794442,sampled,219.0,181.0,153.0,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7259826160767335,781.2773240310713,sampled,189.0,152.5,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6331314828961887,655.0548134217125,sampled,True,True,0
304,10.133333333333333,mesh,True,208.0,173.66666666666666,143.83333333333334,1.8462538719177246e-05,3.3080577850341797e-06,0.35276553094387053,0.15344254463911056,0.5243119597434998,0.3323224705457687,sampled,3,215.5,186.0,156.0,True,0.9301470588235294,0.9301470588235294,1.0,544,506,0.7372199971164936,920.426595035629,sampled,220.0,182.0,153.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7286690773279009,782.9427138525141,sampled,188.5,153.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6338227994227994,654.2299651597046,sampled,True,True,0
305,10.166666666666666,mesh,True,207.66666666666666,174.0,143.5,-4.76837158203125e-07,7.189810276031494e-06,0.3526029181480408,0.1534828594326973,0.5244321417808532,0.33225739061832427,sampled,3,215.5,186.0,155.0,True,0.9301470588235294,0.9301470588235294,1.0,544,506,0.7373857987312572,919.5993877750324,sampled,219.0,183.0,153.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7295002631355573,782.9817024538522,sampled,188.5,153.0,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6353611408199642,653.5601412137516,sampled,True,True,0
306,10.2,mesh,True,207.33333333333334,174.5,143.16666666666666,-9.03010368347168e-06,5.289912223815918e-07,0.3525568664073944,0.1534457567334175,0.524619448184967,0.3322595530748367,sampled,3,215.0,187.0,155.0,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7392534457900807,921.4652503217451,sampled,219.0,183.0,152.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7303203463203464,780.94246466974,sampled,188.0,153.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,True,True,0
307,10.233333333333333,mesh,True,207.0,174.5,143.16666666666666,7.152557373046875e-07,1.691281795501709e-06,0.35260518550872805,0.1534285095334053,0.5244930768013,0.3322337484359741,sampled,3,215.0,187.0,155.0,True,0.9319852941176471,0.9319852941176471,1.0,544,507,0.7392534457900807,921.4652503217451,sampled,218.0,183.0,152.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7303861811391223,781.012151678398,sampled,188.0,153.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,True,True,0
308,10.266666666666667,mesh,True,208.0,175.5,144.5,2.086162567138672e-07,1.1920928955078125e-07,0.352539170384407,0.15336645603179933,0.524573529958725,0.3322369301319122,sampled,3,218.0,190.0,158.0,True,0.935546875,0.935546875,1.0,512,479,0.7422638174019607,1049.5660413654632,sampled,218.0,183.0,153.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7304229012817248,781.202906531212,sampled,188.0,153.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,True,True,0
309,10.3,mesh,True,207.33333333333334,174.5,143.83333333333334,-1.1920928955078125e-07,1.043081283569336e-07,0.3525651603937149,0.15340693295001984,0.5244955444335937,0.33226324677467345,sampled,3,216.0,187.0,156.0,True,0.9430147058823529,0.9430147058823529,1.0,544,513,0.7382910755478662,923.3050122150598,sampled,218.0,183.0,153.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7304229012817248,781.202906531212,sampled,188.0,153.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6358678210678211,653.3855561747906,sampled,True,True,0
310,10.333333333333334,mesh,True,207.66666666666666,174.83333333333334,144.16666666666666,6.273388862609863e-06,1.0132789611816406e-06,0.3526021045446396,0.15340071439743042,0.5247931492328644,0.3322853237390518,sampled,3,217.0,189.0,157.0,True,0.9650735294117647,0.9650735294117647,1.0,544,525,0.7362221597462515,920.1883070220451,sampled,218.0,182.0,153.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7268636533401239,784.4168327069021,sampled,188.0,153.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6347728376198964,653.6036001207435,sampled,True,True,0
311,10.366666666666667,mesh,True,207.16666666666666,174.33333333333334,144.0,-2.238154411315918e-05,-8.650124073028564e-06,0.3526342940330505,0.15354178309440614,0.5244733250141144,0.33224576950073237,sampled,3,217.0,189.0,157.0,True,0.9724264705882353,0.9724264705882353,1.0,544,529,0.7337495530565168,922.6816188050252,sampled,217.0,181.0,153.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7241958237840592,784.6272204561008,sampled,187.5,153.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6325403955521602,655.0285160016305,sampled,True,True,0
312,10.4,mesh,True,206.66666666666666,172.66666666666666,144.66666666666666,-3.5136938095092773e-05,-1.5504658222198486e-05,0.3527135145664215,0.15338126987218856,0.5244884228706359,0.3321552270650863,sampled,3,217.0,188.0,161.0,True,0.982421875,0.982421875,1.0,512,503,0.728348268995098,1023.7750714730074,sampled,216.0,179.0,151.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7172677616501146,796.4883318088301,sampled,187.0,151.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6255199388846447,656.3747967098816,sampled,True,True,0
313,10.433333333333334,mesh,True,206.33333333333334,172.0,143.66666666666666,-6.22868537902832e-06,6.258487701416016e-07,0.3528139436244965,0.15341125786304474,0.5245360386371613,0.3323133039474487,sampled,3,216.0,186.0,158.0,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.7253654411764706,901.1039336206615,sampled,216.0,179.0,151.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7172677616501146,796.4883318088301,sampled,187.0,151.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6255199388846447,656.3747967098816,sampled,True,True,0
314,10.466666666666667,mesh,True,205.16666666666666,171.33333333333334,144.0,-2.3305416107177734e-05,-6.064772605895996e-06,0.3527984035015106,0.15344170093536377,0.5245083594322204,0.33228507995605466,sampled,3,215.0,185.5,159.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7204328431372548,908.3557517424308,sampled,214.0,178.0,151.0,True,0.948051948051948,0.948051948051948,1.0,462,438,0.711503980986334,795.5784952246397,sampled,186.5,150.5,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6224530345471523,656.4035021378345,sampled,True,True,0
315,10.5,mesh,True,206.0,170.66666666666666,145.0,-2.905726432800293e-06,-3.904104232788086e-06,0.35267595052719114,0.153370261490345,0.5246638226509094,0.3321984332799911,sampled,3,217.0,186.0,161.0,True,0.9921875,0.9921875,1.0,512,508,0.7218347579656862,1028.5435798085784,sampled,215.0,177.0,152.0,True,0.948051948051948,0.948051948051948,1.0,462,438,0.710216348357525,795.8584536060416,sampled,186.0,149.0,122.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6182085731262201,658.0253738072562,sampled,True,True,0
