case,window_index,time_s,window_start_s,window_end_s,reference_bpm,channel,kind,group,physical_roi,finite_fraction,spectral_available,status,reference_relative_power,reference_H1_energy_fraction,reference_H1_snr_db,nearest_local_peak_distance_bpm,reference_peak_rank_all_local,reference_peak_rank_v25_qualified,reference_matching_peak_relative_power,top1_peak_oracle_hit,top3_peak_oracle_hit,top8_peak_oracle_hit,uncapped_qualified_peak_oracle_hit,v25_supported_state_oracle_hit,top8_strong_20pct_peak_oracle_hit,top8_strong_50pct_peak_oracle_hit,qualified_peak_count,diagnostic_top8_peaks_json
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_forehead_b,raw_color,rgb_baseline,forehead,1.0,True,spectrum_computed,0.6016875587956176,0.22458393830153142,-5.381560992409162,6.799999999999997,,,,False,False,False,False,True,False,False,6,"[{""relative_power_rank"":1,""bpm"":69.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.2930899679089974},{""relative_power_rank"":2,""bpm"":84.0,""relative_power"":0.8251491823682356,""prominence"":0.2423558863000984,""peak_energy_fraction_6bpm"":0.23840206552998142},{""relative_power_rank"":3,""bpm"":42.0,""relative_power"":0.6926283518481839,""prominence"":0.5802077650199516,""peak_energy_fraction_6bpm"":0.08505770634971291},{""relative_power_rank"":4,""bpm"":174.0,""relative_power"":0.21679395665422505,""prominence"":0.21022399406156203,""peak_energy_fraction_6bpm"":0.05833159694758298},{""relative_power_rank"":5,""bpm"":127.0,""relative_power"":0.17406978046035526,""prominence"":0.16568230759168806,""peak_energy_fraction_6bpm"":0.03958508238650589},{""relative_power_rank"":6,""bpm"":210.0,""relative_power"":0.10247621618021935,""prominence"":0.10063236253512908,""peak_energy_fraction_6bpm"":0.013646842736686593}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_left_cheek_r,raw_color,rgb_baseline,left_cheek,1.0,True,spectrum_computed,0.22724849395674757,0.14868448477653579,-7.578248962160428,1.7999999999999972,4.0,4.0,0.3035122757785704,False,False,True,True,True,True,False,8,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.19483481995068114},{""relative_power_rank"":2,""bpm"":68.0,""relative_power"":0.46156702236508257,""prominence"":0.3916931607770557,""peak_energy_fraction_6bpm"":0.23577040744525696},{""relative_power_rank"":3,""bpm"":53.0,""relative_power"":0.3127718870346006,""prominence"":0.22168837763959673,""peak_energy_fraction_6bpm"":0.12798390850138985},{""relative_power_rank"":4,""bpm"":79.0,""relative_power"":0.3035122757785704,""prominence"":0.21184383839395313,""peak_energy_fraction_6bpm"":0.16215492736268802},{""relative_power_rank"":5,""bpm"":111.0,""relative_power"":0.1163569495969046,""prominence"":0.08109991346205665,""peak_energy_fraction_6bpm"":0.0691201063365291},{""relative_power_rank"":6,""bpm"":100.0,""relative_power"":0.1005893575335984,""prominence"":0.03936852300968308,""peak_energy_fraction_6bpm"":0.048786966207094024},{""relative_power_rank"":7,""bpm"":158.0,""relative_power"":0.08264704158685852,""prominence"":0.08150141391980183,""peak_energy_fraction_6bpm"":0.03965457378819642},{""relative_power_rank"":8,""bpm"":190.0,""relative_power"":0.06631799535978954,""prominence"":0.06128527208653566,""peak_energy_fraction_6bpm"":0.03064054257456167}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_left_cheek_g,raw_color,rgb_baseline,left_cheek,1.0,True,spectrum_computed,0.4954928694381352,0.34354084529571216,-2.812293292775605,6.799999999999997,,,,False,False,False,False,True,False,False,3,"[{""relative_power_rank"":1,""bpm"":84.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.4947570232000774},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.39334284059325736,""prominence"":0.3343314305724247,""peak_energy_fraction_6bpm"":0.12460293251762729},{""relative_power_rank"":3,""bpm"":68.0,""relative_power"":0.2511842018740464,""prominence"":0.18129001671564665,""peak_energy_fraction_6bpm"":0.11700845232138057}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_left_cheek_b,raw_color,rgb_baseline,left_cheek,1.0,True,spectrum_computed,0.49098427107052717,0.2549433265470565,-4.657456607687331,6.799999999999997,,,,False,False,False,False,True,False,False,3,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.2618680995364778},{""relative_power_rank"":2,""bpm"":84.0,""relative_power"":0.6020744914836469,""prominence"":0.4883805855433765,""peak_energy_fraction_6bpm"":0.2595500126095419},{""relative_power_rank"":3,""bpm"":185.0,""relative_power"":0.09197181603771774,""prominence"":0.09162856917264917,""peak_energy_fraction_6bpm"":0.03616349160087582}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_right_cheek_r,raw_color,rgb_baseline,right_cheek,1.0,True,spectrum_computed,0.6112342722040733,0.2278360357606863,-5.300871143700668,6.799999999999997,,,,False,False,False,False,True,False,False,6,"[{""relative_power_rank"":1,""bpm"":47.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.21156475275849485},{""relative_power_rank"":2,""bpm"":84.0,""relative_power"":0.9864791651072358,""prominence"":0.9279051101710113,""peak_energy_fraction_6bpm"":0.2981316189328373},{""relative_power_rank"":3,""bpm"":58.0,""relative_power"":0.31676055057766284,""prominence"":0.2508064631493566,""peak_energy_fraction_6bpm"":0.08020261389043262},{""relative_power_rank"":4,""bpm"":142.0,""relative_power"":0.1296250346603099,""prominence"":0.12449002575646216,""peak_energy_fraction_6bpm"":0.027783378661628975},{""relative_power_rank"":5,""bpm"":185.0,""relative_power"":0.08918010927920081,""prominence"":0.07892931826525959,""peak_energy_fraction_6bpm"":0.021163444649482006},{""relative_power_rank"":6,""bpm"":158.0,""relative_power"":0.06812910314008964,""prominence"":0.03992534551306781,""peak_energy_fraction_6bpm"":0.017888694921386516}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_right_cheek_g,raw_color,rgb_baseline,right_cheek,1.0,True,spectrum_computed,0.4469409263480885,0.36804627303280324,-2.3478285518574564,6.799999999999997,,,,False,False,False,False,True,False,False,4,"[{""relative_power_rank"":1,""bpm"":84.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.5758178101661171},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.2954173946315552,""prominence"":0.2852387698370012,""peak_energy_fraction_6bpm"":0.09809879170291219},{""relative_power_rank"":3,""bpm"":69.0,""relative_power"":0.10689728036970003,""prominence"":0.06534102336572589,""peak_energy_fraction_6bpm"":0.05664471968286948},{""relative_power_rank"":4,""bpm"":153.0,""relative_power"":0.05368991411759507,""prominence"":0.05342996411322751,""peak_energy_fraction_6bpm"":0.03148008345042829}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_right_cheek_b,raw_color,rgb_baseline,right_cheek,1.0,True,spectrum_computed,0.19326892265416618,0.11447296901087872,-8.884988757245297,1.7999999999999972,2.0,2.0,0.27982529650033144,False,True,True,True,True,True,False,7,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.26541354702712705},{""relative_power_rank"":2,""bpm"":79.0,""relative_power"":0.27982529650033144,""prominence"":0.2556989471543169,""peak_energy_fraction_6bpm"":0.11417700520230958},{""relative_power_rank"":3,""bpm"":147.0,""relative_power"":0.1911280060707666,""prominence"":0.16749594993862543,""peak_energy_fraction_6bpm"":0.11832488656911443},{""relative_power_rank"":4,""bpm"":132.0,""relative_power"":0.15771367026219107,""prominence"":0.0283716282096238,""peak_energy_fraction_6bpm"":0.10745751811919742},{""relative_power_rank"":5,""bpm"":68.0,""relative_power"":0.12428135403849282,""prominence"":0.08489042933306597,""peak_energy_fraction_6bpm"":0.0706054939548711},{""relative_power_rank"":6,""bpm"":111.0,""relative_power"":0.10820730961571312,""prominence"":0.05586822899554842,""peak_energy_fraction_6bpm"":0.05880443870386543},{""relative_power_rank"":7,""bpm"":185.0,""relative_power"":0.059849841512187675,""prominence"":0.05048374705040633,""peak_energy_fraction_6bpm"":0.03395711302425259}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_merged_r,raw_color,rgb_baseline_merged,,1.0,True,spectrum_computed,0.3297256343632258,0.1983255991978709,-6.066192407695165,6.799999999999997,,,,False,False,False,False,True,False,False,7,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.19999259589757828},{""relative_power_rank"":2,""bpm"":84.0,""relative_power"":0.5093196054741269,""prominence"":0.46531018121887757,""peak_energy_fraction_6bpm"":0.21960697067675905},{""relative_power_rank"":3,""bpm"":69.0,""relative_power"":0.4840613964282443,""prominence"":0.19636612511095602,""peak_energy_fraction_6bpm"":0.21828835569207533},{""relative_power_rank"":4,""bpm"":100.0,""relative_power"":0.1494382490491186,""prominence"":0.023627489693011233,""peak_energy_fraction_6bpm"":0.07419015596514096},{""relative_power_rank"":5,""bpm"":153.0,""relative_power"":0.11871263868888139,""prominence"":0.11861252374116107,""peak_energy_fraction_6bpm"":0.05126797253843243},{""relative_power_rank"":6,""bpm"":169.0,""relative_power"":0.06004916062943925,""prominence"":0.03759795847482396,""peak_energy_fraction_6bpm"":0.027932773095397632},{""relative_power_rank"":7,""bpm"":127.0,""relative_power"":0.052268932458013416,""prominence"":0.03570607270198922,""peak_energy_fraction_6bpm"":0.019378923304146586}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_merged_g,raw_color,rgb_baseline_merged,,1.0,True,spectrum_computed,0.4491356284227375,0.3910038865150476,-1.9243344681048162,6.799999999999997,,,,False,False,False,False,True,False,False,3,"[{""relative_power_rank"":1,""bpm"":84.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.5913537451181705},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.24628225344300667,""prominence"":0.22815735394969408,""peak_energy_fraction_6bpm"":0.08699612718640587},{""relative_power_rank"":3,""bpm"":69.0,""relative_power"":0.1888868242781705,""prominence"":0.10485938518673164,""peak_energy_fraction_6bpm"":0.09959737374330117}]"
data4,47,51.99948,46.99953,56.99943,77.2,rgb_baseline_merged_b,raw_color,rgb_baseline_merged,,1.0,True,spectrum_computed,0.7081628818673449,0.30013987337736303,-3.6768755602267,6.799999999999997,,,,False,False,False,False,True,False,False,7,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.17053448850197733},{""relative_power_rank"":2,""bpm"":84.0,""relative_power"":0.9657670577963091,""prominence"":0.8893820628234592,""peak_energy_fraction_6bpm"":0.318481789981409},{""relative_power_rank"":3,""bpm"":69.0,""relative_power"":0.6649617004503194,""prominence"":0.13956189679559505,""peak_energy_fraction_6bpm"":0.2083958848919036},{""relative_power_rank"":4,""bpm"":127.0,""relative_power"":0.18871977747444982,""prominence"":0.18666151528006947,""peak_energy_fraction_6bpm"":0.05970524619525602},{""relative_power_rank"":5,""bpm"":174.0,""relative_power"":0.08526494214355114,""prominence"":0.07710845027928288,""peak_energy_fraction_6bpm"":0.025393926562914355},{""relative_power_rank"":6,""bpm"":190.0,""relative_power"":0.06518912968494955,""prominence"":0.05599088860989192,""peak_energy_fraction_6bpm"":0.020599446425540017},{""relative_power_rank"":7,""bpm"":158.0,""relative_power"":0.05018989199109196,""prominence"":0.025445337422577596,""peak_energy_fraction_6bpm"":0.018536377484834658}]"
data4,47,51.99948,46.99953,56.99943,77.2,face_velocity_x,motion,motion,,1.0,True,spectrum_computed,0.721740425122633,0.18292216195903566,-6.499971054294468,1.7999999999999972,1.0,1.0,1.0,True,True,True,True,True,True,True,8,"[{""relative_power_rank"":1,""bpm"":79.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.20436948191969057},{""relative_power_rank"":2,""bpm"":63.0,""relative_power"":0.7923761389555563,""prominence"":0.5653194025038012,""peak_energy_fraction_6bpm"":0.19134007224802566},{""relative_power_rank"":3,""bpm"":43.0,""relative_power"":0.7412737229200457,""prominence"":0.028217116722025204,""peak_energy_fraction_6bpm"":0.12981024418949325},{""relative_power_rank"":4,""bpm"":169.0,""relative_power"":0.3794515089044947,""prominence"":0.3775355870579075,""peak_energy_fraction_6bpm"":0.07634952048568562},{""relative_power_rank"":5,""bpm"":185.0,""relative_power"":0.20066237036915802,""prominence"":0.14119198653248793,""peak_energy_fraction_6bpm"":0.045643305490490664},{""relative_power_rank"":6,""bpm"":111.0,""relative_power"":0.15949593856213534,""prominence"":0.042317914422311864,""peak_energy_fraction_6bpm"":0.03579300024880666},{""relative_power_rank"":7,""bpm"":206.0,""relative_power"":0.11097526221222702,""prominence"":0.07073021441947486,""peak_energy_fraction_6bpm"":0.017874941864428836},{""relative_power_rank"":8,""bpm"":127.0,""relative_power"":0.09278024752255785,""prominence"":0.062336646946396596,""peak_energy_fraction_6bpm"":0.01600188528952563}]"
data4,47,51.99948,46.99953,56.99943,77.2,face_velocity_y,motion,motion,,1.0,True,spectrum_computed,0.12406302963729936,0.05317908668830215,-12.505269676567057,3.200000000000003,6.0,6.0,0.1294424726135523,False,False,True,True,True,False,False,6,"[{""relative_power_rank"":1,""bpm"":164.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.35973212073804817},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.613226170500193,""prominence"":0.6017314683029615,""peak_energy_fraction_6bpm"":0.0963901799194017},{""relative_power_rank"":3,""bpm"":148.0,""relative_power"":0.19383915668424453,""prominence"":0.09169555477099703,""peak_energy_fraction_6bpm"":0.06726866814028933},{""relative_power_rank"":4,""bpm"":95.0,""relative_power"":0.190193112082563,""prominence"":0.1695838585369116,""peak_energy_fraction_6bpm"":0.07725604758920461},{""relative_power_rank"":5,""bpm"":116.0,""relative_power"":0.17528973460823502,""prominence"":0.09087271841218436,""peak_energy_fraction_6bpm"":0.06385674115823275},{""relative_power_rank"":6,""bpm"":74.0,""relative_power"":0.1294424726135523,""prominence"":0.025635186279891253,""peak_energy_fraction_6bpm"":0.05502670748935751}]"
data4,48,52.99947,47.99952,57.99942,77.0,baseline_forehead_pos,optical_waveform,roi_baseline,forehead,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,baseline_forehead_chrom,optical_waveform,roi_baseline,forehead,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,baseline_left_cheek_pos,optical_waveform,roi_baseline,left_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,baseline_left_cheek_chrom,optical_waveform,roi_baseline,left_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,baseline_right_cheek_pos,optical_waveform,roi_baseline,right_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,baseline_right_cheek_chrom,optical_waveform,roi_baseline,right_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_forehead_pos,optical_waveform,roi_tracked,forehead,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_forehead_chrom,optical_waveform,roi_tracked,forehead,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_left_cheek_pos,optical_waveform,roi_tracked,left_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_left_cheek_chrom,optical_waveform,roi_tracked,left_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_right_cheek_pos,optical_waveform,roi_tracked,right_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_right_cheek_chrom,optical_waveform,roi_tracked,right_cheek,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,pos,optical_waveform,merged,,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,chrom,optical_waveform,merged,,0.9805555555555555,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,fusion,optical_waveform,fusion_actual,,0.9,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,baseline_branch,optical_waveform,fusion_baseline,,0.9,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,tracked_branch,optical_waveform,fusion_tracked,,0.9,False,nonfinite_window,,,,,,,,False,False,False,False,False,False,False,0,[]
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_forehead_r,raw_color,rgb_tracked,forehead,1.0,True,spectrum_computed,0.12035115432688302,0.042136640933884084,-13.566436492212837,2.0,6.0,6.0,0.1744172466447754,False,False,True,True,True,False,False,8,"[{""relative_power_rank"":1,""bpm"":106.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.3289307752267895},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.7852792041384292,""prominence"":0.7823573280708412,""peak_energy_fraction_6bpm"":0.11904095365626188},{""relative_power_rank"":3,""bpm"":68.0,""relative_power"":0.38054561303032935,""prominence"":0.180858078851657,""peak_energy_fraction_6bpm"":0.10019127795324582},{""relative_power_rank"":4,""bpm"":174.0,""relative_power"":0.24238627615762298,""prominence"":0.2114318772376747,""peak_energy_fraction_6bpm"":0.06259348288610904},{""relative_power_rank"":5,""bpm"":148.0,""relative_power"":0.178852068543805,""prominence"":0.13227696117254273,""peak_energy_fraction_6bpm"":0.04988329506114606},{""relative_power_rank"":6,""bpm"":79.0,""relative_power"":0.1744172466447754,""prominence"":0.1351652307947313,""peak_energy_fraction_6bpm"":0.037744225143653914},{""relative_power_rank"":7,""bpm"":132.0,""relative_power"":0.13318331156666494,""prominence"":0.07378294433398919,""peak_energy_fraction_6bpm"":0.03630180303035866},{""relative_power_rank"":8,""bpm"":210.0,""relative_power"":0.11685965469490822,""prominence"":0.10970305185276488,""peak_energy_fraction_6bpm"":0.014692139201204728}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_forehead_g,raw_color,rgb_tracked,forehead,1.0,True,spectrum_computed,0.5855545592529833,0.18613298279662896,-6.40730111601016,7.0,,,,False,False,False,False,True,False,False,8,"[{""relative_power_rank"":1,""bpm"":58.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.259244177275515},{""relative_power_rank"":2,""bpm"":84.0,""relative_power"":0.9924933993234235,""prominence"":0.8910000345168646,""peak_energy_fraction_6bpm"":0.2612556060405041},{""relative_power_rank"":3,""bpm"":42.0,""relative_power"":0.3128868023790721,""prominence"":0.1284523205440225,""peak_energy_fraction_6bpm"":0.04971010227572215},{""relative_power_rank"":4,""bpm"":100.0,""relative_power"":0.267348893378838,""prominence"":0.1031573481427196,""peak_energy_fraction_6bpm"":0.077150354615883},{""relative_power_rank"":5,""bpm"":158.0,""relative_power"":0.1758380253206355,""prominence"":0.15569579815470508,""peak_energy_fraction_6bpm"":0.04209362516782687},{""relative_power_rank"":6,""bpm"":131.0,""relative_power"":0.1710907854954491,""prominence"":0.09035535104599454,""peak_energy_fraction_6bpm"":0.05396397963684901},{""relative_power_rank"":7,""bpm"":210.0,""relative_power"":0.09010087435193334,""prominence"":0.08770471084759082,""peak_energy_fraction_6bpm"":0.01371148161241066},{""relative_power_rank"":8,""bpm"":169.0,""relative_power"":0.08245441895225424,""prominence"":0.04238772716230699,""peak_energy_fraction_6bpm"":0.023794804793030176}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_forehead_b,raw_color,rgb_tracked,forehead,1.0,True,spectrum_computed,0.0024146126487805813,0.0060062382726597495,-22.1878110174586,13.0,,,,False,False,False,False,False,False,False,3,"[{""relative_power_rank"":1,""bpm"":42.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.37776847718784407},{""relative_power_rank"":2,""bpm"":58.0,""relative_power"":0.15077314189320273,""prominence"":0.10264489013142267,""peak_energy_fraction_6bpm"":0.13425623969606956},{""relative_power_rank"":3,""bpm"":90.0,""relative_power"":0.12954392481886845,""prominence"":0.12854887766925216,""peak_energy_fraction_6bpm"":0.12275778473841031}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_left_cheek_r,raw_color,rgb_tracked,left_cheek,1.0,True,spectrum_computed,0.7515503744819501,0.2390515423084472,-5.028636911213987,7.0,,,,False,False,False,False,True,False,False,7,"[{""relative_power_rank"":1,""bpm"":84.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.2991666311880351},{""relative_power_rank"":2,""bpm"":63.0,""relative_power"":0.7210878487944122,""prominence"":0.20148483242747872,""peak_energy_fraction_6bpm"":0.18288924929530903},{""relative_power_rank"":3,""bpm"":47.0,""relative_power"":0.3671195698108894,""prominence"":0.3057282746294247,""peak_energy_fraction_6bpm"":0.09383555997659368},{""relative_power_rank"":4,""bpm"":179.0,""relative_power"":0.26200804825161483,""prominence"":0.2505983911403396,""peak_energy_fraction_6bpm"":0.06841772767913465},{""relative_power_rank"":5,""bpm"":158.0,""relative_power"":0.20838344149933288,""prominence"":0.19624297687514036,""peak_energy_fraction_6bpm"":0.05482343676191149},{""relative_power_rank"":6,""bpm"":121.0,""relative_power"":0.10162581366813517,""prominence"":0.08510749451279997,""peak_energy_fraction_6bpm"":0.028442010793672874},{""relative_power_rank"":7,""bpm"":206.0,""relative_power"":0.07432394424614361,""prominence"":0.03806412455448919,""peak_energy_fraction_6bpm"":0.017007033806130157}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_left_cheek_g,raw_color,rgb_tracked,left_cheek,1.0,True,spectrum_computed,0.4292594346386953,0.2401995529495302,-5.0012734997352934,7.0,,,,False,False,False,False,True,False,False,3,"[{""relative_power_rank"":1,""bpm"":84.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.4316662298722822},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.5823773524697262,""prominence"":0.5438578882409536,""peak_energy_fraction_6bpm"":0.18567104160225295},{""relative_power_rank"":3,""bpm"":174.0,""relative_power"":0.05149833871408048,""prominence"":0.050778837945986297,""peak_energy_fraction_6bpm"":0.025476987393275204}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_left_cheek_b,raw_color,rgb_tracked,left_cheek,1.0,True,spectrum_computed,0.19449646448769278,0.05293604535312523,-12.526278139141631,2.0,7.0,7.0,0.22897952866955554,False,False,True,True,True,True,False,8,"[{""relative_power_rank"":1,""bpm"":58.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.19761136913269345},{""relative_power_rank"":2,""bpm"":116.0,""relative_power"":0.6306506505124327,""prominence"":0.5416085998522482,""peak_energy_fraction_6bpm"":0.15590956493178815},{""relative_power_rank"":3,""bpm"":69.0,""relative_power"":0.5884238310114763,""prominence"":0.44938853018345837,""peak_energy_fraction_6bpm"":0.09685948542956213},{""relative_power_rank"":4,""bpm"":95.0,""relative_power"":0.45356725304324225,""prominence"":0.2995565521797794,""peak_energy_fraction_6bpm"":0.10298265798904586},{""relative_power_rank"":5,""bpm"":42.0,""relative_power"":0.34695733521213834,""prominence"":0.12755130028812756,""peak_energy_fraction_6bpm"":0.04494422580346103},{""relative_power_rank"":6,""bpm"":137.0,""relative_power"":0.3181232819615059,""prominence"":0.08724940298035627,""peak_energy_fraction_6bpm"":0.0817966844596021},{""relative_power_rank"":7,""bpm"":79.0,""relative_power"":0.22897952866955554,""prominence"":0.08620766045465708,""peak_energy_fraction_6bpm"":0.04925733388293738},{""relative_power_rank"":8,""bpm"":163.0,""relative_power"":0.21405237498510596,""prominence"":0.17846768699111223,""peak_energy_fraction_6bpm"":0.04919684696698093}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_right_cheek_r,raw_color,rgb_tracked,right_cheek,1.0,True,spectrum_computed,0.6148679558771742,0.32045512975837825,-3.2645091036866667,3.0,1.0,1.0,1.0,True,True,True,True,True,True,True,8,"[{""relative_power_rank"":1,""bpm"":74.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.3186561034947809},{""relative_power_rank"":2,""bpm"":58.0,""relative_power"":0.47670871628887446,""prominence"":0.44527580357449226,""peak_energy_fraction_6bpm"":0.14243656921540981},{""relative_power_rank"":3,""bpm"":42.0,""relative_power"":0.34517986539721496,""prominence"":0.1643254302674201,""peak_energy_fraction_6bpm"":0.09543976312616331},{""relative_power_rank"":4,""bpm"":95.0,""relative_power"":0.23582863790703798,""prominence"":0.2108575012552753,""peak_energy_fraction_6bpm"":0.07456333168754012},{""relative_power_rank"":5,""bpm"":121.0,""relative_power"":0.17447307656999958,""prominence"":0.1680466878600168,""peak_energy_fraction_6bpm"":0.07001968554536894},{""relative_power_rank"":6,""bpm"":153.0,""relative_power"":0.12327318058038429,""prominence"":0.08590075124566346,""peak_energy_fraction_6bpm"":0.04510231679830306},{""relative_power_rank"":7,""bpm"":137.0,""relative_power"":0.09870342308906757,""prominence"":0.05617236127620318,""peak_energy_fraction_6bpm"":0.044649603089792156},{""relative_power_rank"":8,""bpm"":184.0,""relative_power"":0.07595102882640509,""prominence"":0.072125449185663,""peak_energy_fraction_6bpm"":0.03090155456154435}]"
data4,48,52.99947,47.99952,57.99942,77.0,rgb_tracked_right_cheek_g,raw_color,rgb_tracked,right_cheek,1.0,True,spectrum_computed,0.48183779862508475,0.2296187377237332,-5.256983858661146,7.0,,,,False,False,False,False,True,False,False,4,"[{""relative_power_rank"":1,""bpm"":84.0,""relative_power"":1.0,""prominence"":1.0,""peak_energy_fraction_6bpm"":0.42995862339597707},{""relative_power_rank"":2,""bpm"":42.0,""relative_power"":0.2972925649285161,""prominence"":0.27138063388750827,""peak_energy_fraction_6bpm"":0.08039452553333055},{""relative_power_rank"":3,""bpm"":121.0,""relative_power"":0.17244187702447225,""prominence"":0.15777703726246667,""peak_energy_fraction_6bpm"":0.07501438100928333},{""relative_power_rank"":4,""bpm"":153.0,""relative_power"":0.0577216830576557,""prominence"":0.04351586424155967,""peak_energy_fraction_6bpm"":0.02048456519500926}]"
