window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
43,47.999952,42.999956999999995,52.999947,True,96.5,96.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/pos"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 87.5, ""left_cheek"": 105.0, ""right_cheek"": 96.5}",True,17.5,
44,48.999950999999996,43.999956,53.999945999999994,True,100.0,100.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 100.0, ""left_cheek"": 59.5, ""right_cheek"": 129.5}",True,70.0,
45,49.99995,44.999955,54.999945,True,59.5,59.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 99.0, ""left_cheek"": 58.0, ""right_cheek"": 59.5}",True,41.0,
46,50.999949,45.999953999999995,55.999944,True,88.0,88.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 62.5, ""left_cheek"": 88.0, ""right_cheek"": 111.0}",False,48.5,
47,51.999947999999996,46.999953,56.999942999999995,True,84.0,84.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 74.5, ""left_cheek"": 106.5, ""right_cheek"": 84.0}",True,32.0,
48,52.999947,47.999952,57.999942,True,85.5,85.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 73.5, ""left_cheek"": 104.0, ""right_cheek"": 85.5}",True,30.5,
49,53.999945999999994,48.999950999999996,58.999941,True,80.5,80.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 74.0, ""left_cheek"": 80.5, ""right_cheek"": 96.5}",True,22.5,
50,54.999945,49.99995,59.999939999999995,True,85.5,85.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""tracked/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 85.5, ""left_cheek"": 81.0, ""right_cheek"": 87.5}",True,6.5,
51,55.999944,50.999949,60.999939,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""tracked/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 76.5, ""left_cheek"": 82.5, ""right_cheek"": 81.0}",True,6.0,
52,56.999942999999995,51.999947999999996,61.999938,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 69.5, ""left_cheek"": 84.0, ""right_cheek"": 81.0}",True,14.5,
53,57.999942,52.999947,62.999936999999996,True,83.5,83.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 64.5, ""left_cheek"": 83.5, ""right_cheek"": 137.5}",True,73.0,
54,58.999941,53.999945999999994,63.999936,True,85.0,85.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 63.5, ""left_cheek"": 85.0, ""right_cheek"": 95.5}",True,32.0,
55,59.999939999999995,54.999945,64.999935,True,82.0,82.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 60.0, ""left_cheek"": 115.0, ""right_cheek"": 82.0}",False,55.0,
56,60.999939,55.999944,65.999934,True,68.5,68.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/pos"", ""baseline/forehead_2/pos"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/chrom"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 53.0, ""left_cheek"": 68.5, ""right_cheek"": 74.0}",False,21.0,
57,61.999938,56.999942999999995,66.999933,True,74.5,74.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""tracked/forehead_1/pos"", ""baseline/forehead_2/pos"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""tracked/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 57.0, ""left_cheek"": 74.5, ""right_cheek"": 75.0}",True,18.0,
58,62.999936999999996,57.999942,67.999932,True,74.0,74.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/chrom""]","{""forehead"": 56.5, ""left_cheek"": 76.0, ""right_cheek"": 74.0}",True,19.5,
59,63.999936,58.999941,68.99993099999999,True,67.5,67.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/pos"", ""tracked/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 56.5, ""left_cheek"": 67.5, ""right_cheek"": 69.0}",True,12.5,
60,64.999935,59.999939999999995,69.99992999999999,True,68.0,68.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""tracked/forehead_3/chrom"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 68.0, ""left_cheek"": 68.0, ""right_cheek"": 58.5}",True,9.5,
61,65.999934,60.999939,70.999929,True,88.5,88.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/chrom"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 88.5, ""left_cheek"": 89.5, ""right_cheek"": 58.0}",True,31.5,
62,66.999933,61.999938,71.999928,True,100.0,100.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/pos"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/chrom"", ""baseline/right_cheek_1/pos"", ""baseline/right_cheek_2/chrom"", ""baseline/right_cheek_3/pos""]","{""forehead"": 100.0, ""left_cheek"": 105.5, ""right_cheek"": 58.5}",True,47.0,
63,67.999932,62.999936999999996,72.999927,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
64,68.99993099999999,63.999936,73.999926,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
