case,version,variant,scope,shift_s,reference_kind,Nref,Nplanned,Naccepted,Nfinite_waveform_windows,Nscored,finite_sample_count,finite_sample_pct,finite_sample_duration_s,longest_finite_run_s,longest_missing_run_s,longest_internal_missing_run_s,finite_runs,observed_finite_samples,observed_all_samples_pct,interpolated_samples,interpolated_all_samples_pct,interpolated_covered_samples_pct,snr_mean_db,snr_median_db,peak_concentration_median_accepted,r_wave,morphology_reference_status,waveform_generated_count,waveform_generated_pct_of_planned,waveform_generated_but_HR_rejected_count,neighbor_covered_count,accepted_neighbor_covered_count
ubfc,guarded_fusion_gap15,fusion,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1424,92.04912734324499,48.6602939450807,48.6602939450807,2.2211510578864084,0.0,1,1424,92.04912734324499,0,0.0,0.0,1.4534764838017753,1.8197890497887534,0.7186114586194055,,no_qualified_synchronized_waveform_truth,40.0,90.9090909090909,0.0,0.0,0.0
ubfc,trimmed_gap10,pos,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,1.2043848425163364,1.542744729297155,0.7031051342704755,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap10,pos,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,1.2043848425163364,1.542744729297155,0.7031051342704755,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap15,pos,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,1.2043848425163417,1.5427447292972274,0.703105134270477,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap15,pos,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,1.2043848425163417,1.5427447292972274,0.703105134270477,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap10,pos,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650247,0.8189645757807988,0.6964911985381596,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap10,pos,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650247,0.8189645757807988,0.6964911985381596,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap15,pos,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650143,0.8189645757808783,0.696491198538157,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap15,pos,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650143,0.8189645757808783,0.696491198538157,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap10,pos,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650143,0.8189645757808783,0.696491198538157,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap10,pos,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650143,0.8189645757808783,0.696491198538157,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap15,pos,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650143,0.8189645757808783,0.696491198538157,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap15,pos,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.8934929963650143,0.8189645757808783,0.696491198538157,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap10,chrom,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.9478248903358952,1.230870085585458,0.6890743459236819,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap10,chrom,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.9478248903358952,1.230870085585458,0.6890743459236819,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap15,chrom,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.947824890335841,1.230870085585355,0.6890743459236801,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,trimmed_gap15,chrom,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.947824890335841,1.230870085585355,0.6890743459236801,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap10,chrom,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.9973984660979294,0.9894195573143225,0.6684984213921394,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap10,chrom,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.9973984660979294,0.9894195573143225,0.6684984213921394,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap15,chrom,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.997398466097945,0.9894195573143638,0.6684984213921455,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,bounded_tracking_gap15,chrom,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.997398466097945,0.9894195573143638,0.6684984213921455,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap10,chrom,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.997398466097945,0.9894195573143638,0.6684984213921455,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap10,chrom,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.997398466097945,0.9894195573143638,0.6684984213921455,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap15,chrom,own,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.997398466097945,0.9894195573143638,0.6684984213921455,,no_qualified_synchronized_waveform_truth,,,,,
ubfc,guarded_fusion_gap15,chrom,strict_common_all_versions_same_variant,0,paired_UBFC_device_HR,44,44,40,40,40,1453,93.92372333548803,49.65126903244541,49.65126903244541,1.606063072625557,0.0,1,1453,93.92372333548803,0,0.0,0.0,0.997398466097945,0.9894195573143638,0.6684984213921455,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap10,fusion,own,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5031363424912305,,no_qualified_synchronized_waveform_truth,372.0,88.78281622911695,0.0,44.0,44.0
kaggle_full,trimmed_gap10,fusion,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5031363424912305,,no_qualified_synchronized_waveform_truth,372.0,88.78281622911695,0.0,44.0,44.0
kaggle_full,trimmed_gap15,fusion,own,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5031363424912392,,no_qualified_synchronized_waveform_truth,372.0,88.78281622911695,0.0,44.0,44.0
kaggle_full,trimmed_gap15,fusion,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5031363424912392,,no_qualified_synchronized_waveform_truth,372.0,88.78281622911695,0.0,44.0,44.0
kaggle_full,bounded_tracking_gap10,fusion,own,0,none,0,419,415,415,0,12720,98.85754255071112,424.42400000000004,424.42400000000004,2.9029000000000003,0.0,1,12720,98.85754255071112,0,0.0,0.0,,,0.5109749549116881,,no_qualified_synchronized_waveform_truth,354.0,84.48687350835323,0.0,61.0,61.0
kaggle_full,bounded_tracking_gap10,fusion,strict_common_all_versions_same_variant,0,none,0,419,415,415,0,12720,98.85754255071112,424.42400000000004,424.42400000000004,2.9029000000000003,0.0,1,12720,98.85754255071112,0,0.0,0.0,,,0.5109749549116881,,no_qualified_synchronized_waveform_truth,354.0,84.48687350835323,0.0,61.0,61.0
kaggle_full,bounded_tracking_gap15,fusion,own,0,none,0,419,415,415,0,12720,98.85754255071112,424.42400000000004,424.42400000000004,2.9029000000000003,0.0,1,12720,98.85754255071112,0,0.0,0.0,,,0.5109749549116845,,no_qualified_synchronized_waveform_truth,354.0,84.48687350835323,0.0,61.0,61.0
kaggle_full,bounded_tracking_gap15,fusion,strict_common_all_versions_same_variant,0,none,0,419,415,415,0,12720,98.85754255071112,424.42400000000004,424.42400000000004,2.9029000000000003,0.0,1,12720,98.85754255071112,0,0.0,0.0,,,0.5109749549116845,,no_qualified_synchronized_waveform_truth,354.0,84.48687350835323,0.0,61.0,61.0
kaggle_full,guarded_fusion_gap10,fusion,own,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5272397996910527,,no_qualified_synchronized_waveform_truth,401.0,95.70405727923628,0.0,15.0,15.0
kaggle_full,guarded_fusion_gap10,fusion,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5272397996910527,,no_qualified_synchronized_waveform_truth,401.0,95.70405727923628,0.0,15.0,15.0
kaggle_full,guarded_fusion_gap15,fusion,own,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5272397996910527,,no_qualified_synchronized_waveform_truth,401.0,95.70405727923628,0.0,15.0,15.0
kaggle_full,guarded_fusion_gap15,fusion,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12750,99.09069713219864,425.425,425.425,2.0020000000000002,0.0,1,12750,99.09069713219864,0,0.0,0.0,,,0.5272397996910527,,no_qualified_synchronized_waveform_truth,401.0,95.70405727923628,0.0,15.0,15.0
kaggle_full,trimmed_gap10,pos,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.44893898965739165,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap10,pos,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.44893898965739165,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap15,pos,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.44893898965739043,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap15,pos,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.44893898965739043,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap10,pos,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.41396438339285485,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap10,pos,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.41396438339285485,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap15,pos,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4139643833928372,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap15,pos,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4139643833928372,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap10,pos,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4139643833928372,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap10,pos,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4139643833928372,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap15,pos,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4139643833928372,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap15,pos,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4139643833928372,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap10,chrom,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.43199306881984945,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap10,chrom,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.43199306881984945,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap15,chrom,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4319930688198438,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,trimmed_gap15,chrom,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4319930688198438,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap10,chrom,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977598,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap10,chrom,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977598,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap15,chrom,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977586,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,bounded_tracking_gap15,chrom,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977586,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap10,chrom,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977586,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap10,chrom,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977586,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap15,chrom,own,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977586,,no_qualified_synchronized_waveform_truth,,,,,
kaggle_full,guarded_fusion_gap15,chrom,strict_common_all_versions_same_variant,0,none,0,419,416,416,0,12771,99.2539053392399,426.1257,426.1257,1.6016000000000001,0.0,1,12771,99.2539053392399,0,0.0,0.0,,,0.4191979348977586,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap10,fusion,own,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178982,9.998755176686556,0.93355303804975,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,trimmed_gap10,fusion,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178982,9.998755176686556,0.93355303804975,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,trimmed_gap15,fusion,own,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178982,9.99875517668656,0.9335530380497504,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,trimmed_gap15,fusion,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178982,9.99875517668656,0.9335530380497504,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,bounded_tracking_gap10,fusion,own,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.816755763092894,9.887294701595334,0.9344408260226708,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,bounded_tracking_gap10,fusion,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.816755763092894,9.887294701595334,0.9344408260226708,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,bounded_tracking_gap15,fusion,own,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.8167557630929,9.887294701595339,0.9344408260226708,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,bounded_tracking_gap15,fusion,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.8167557630929,9.887294701595339,0.9344408260226708,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,guarded_fusion_gap10,fusion,own,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178983,9.998755176686561,0.9335530380497508,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,guarded_fusion_gap10,fusion,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178983,9.998755176686561,0.9335530380497508,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,guarded_fusion_gap15,fusion,own,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178983,9.998755176686561,0.9335530380497508,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,guarded_fusion_gap15,fusion,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,480,80.0,16.0,16.0,2.0,0.0,1,480,80.0,0,0.0,0.0,9.746257102178983,9.998755176686561,0.9335530380497508,,no_qualified_synchronized_waveform_truth,7.0,63.63636363636363,0.0,0.0,0.0
synthetic72,trimmed_gap10,pos,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,8.987320153080768,9.044220783801864,0.9119016631526304,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap10,pos,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,8.987320153080768,9.044220783801864,0.9119016631526304,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap15,pos,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,8.987320153080741,9.04422078380182,0.9119016631526295,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap15,pos,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,8.987320153080741,9.04422078380182,0.9119016631526295,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,bounded_tracking_gap10,pos,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.280488323115305,9.48594491039057,0.9218601690243448,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,bounded_tracking_gap10,pos,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.280488323115305,9.48594491039057,0.9218601690243448,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,bounded_tracking_gap15,pos,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.28048832311531,9.485944910390572,0.921860169024345,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,bounded_tracking_gap15,pos,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.28048832311531,9.485944910390572,0.921860169024345,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,guarded_fusion_gap10,pos,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.28048832311531,9.485944910390572,0.921860169024345,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,guarded_fusion_gap10,pos,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.28048832311531,9.485944910390572,0.921860169024345,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,guarded_fusion_gap15,pos,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.28048832311531,9.485944910390572,0.921860169024345,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,guarded_fusion_gap15,pos,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,9.28048832311531,9.485944910390572,0.921860169024345,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap10,chrom,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,10.18945044684219,9.986666089525063,0.9364048290490036,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap10,chrom,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,10.18945044684219,9.986666089525063,0.9364048290490036,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap15,chrom,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,10.189450446842185,9.986666089525071,0.936404829049004,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,trimmed_gap15,chrom,strict_common_all_versions_same_variant,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,10.189450446842185,9.986666089525071,0.936404829049004,,no_qualified_synchronized_waveform_truth,,,,,
synthetic72,bounded_tracking_gap10,chrom,own,0,synthetic_72bpm_modulation,11,11,7,7,7,504,84.0,16.8,16.8,1.6,0.0,1,504,84.0,0,0.0,0.0,10.10560329535029,9.799738229493817,0.9332469468621484,,no_qualified_synchronized_waveform_truth,,,,,
