case,variant,estimator,before,after,Ncommon_output,Nadded_output,Nlost_output,own_delta_MAE_bpm,common_delta_MAE_bpm,own_delta_RMSE_bpm,common_delta_RMSE_bpm,own_delta_Bias_bpm,common_delta_Bias_bpm,own_delta_P5_valid_pct,common_delta_P5_valid_pct,own_delta_R5_all_reference_pct,common_delta_R5_all_reference_pct,own_delta_C_out_pct,common_delta_C_out_pct
ubfc,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,40,0,0,0.014087159181440878,0.014087159181440878,-0.015044086884711927,-0.015044086884711927,-0.050000000000000044,-0.050000000000000044,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,40,0,0,-0.053318339100346,-0.053318339100346,-0.0270327802251078,-0.0270327802251078,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,40,0,0,0.014087159181440878,0.014087159181440878,-0.015044086884711927,-0.015044086884711927,-0.050000000000000044,-0.050000000000000044,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,40,0,0,-0.053318339100346,-0.053318339100346,-0.0270327802251078,-0.0270327802251078,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,40,0,0,0.014087159181440878,0.014087159181440878,-0.015044086884711927,-0.015044086884711927,-0.050000000000000044,-0.050000000000000044,-2.5,-2.5,-2.2727272727272805,-2.2727272727272805,0.0,0.0
ubfc,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,40,0,0,-0.053318339100346,-0.053318339100346,-0.0270327802251078,-0.0270327802251078,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,fusion,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,bounded_tracking_gap10,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,bounded_tracking_gap15,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,guarded_fusion_gap10,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap10,guarded_fusion_gap15,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,bounded_tracking_gap10,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,bounded_tracking_gap15,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,guarded_fusion_gap10,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap10,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,trimmed_gap15,guarded_fusion_gap15,40,0,0,0.0855823323439826,0.0855823323439826,0.15248403868590543,0.15248403868590543,-0.050000000000000044,-0.050000000000000044,2.5,2.5,2.2727272727272663,2.2727272727272663,0.0,0.0
ubfc,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap15,40,0,0,0.02831833910034609,0.02831833910034609,0.022273720786010642,0.022273720786010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,pos,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,bounded_tracking_gap10,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap10,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,bounded_tracking_gap15,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap15,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,guarded_fusion_gap10,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap10,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap10,guarded_fusion_gap15,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap15,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,bounded_tracking_gap10,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap10,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,bounded_tracking_gap15,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap15,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,guarded_fusion_gap10,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap10,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,trimmed_gap15,guarded_fusion_gap15,40,0,0,0.031159244328621494,0.031159244328621494,0.008865841265161656,0.008865841265161656,0.07499999999999996,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap15,40,0,0,0.09874951452306258,0.09874951452306258,-0.009567395478924379,-0.009567395478924379,-0.09999999999999998,-0.09999999999999998,2.5,2.5,2.2727272727272805,2.2727272727272805,0.0,0.0
ubfc,chrom,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubfc,chrom,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,bounded_tracking_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,415,0,1,,,,,,,,,,,-0.23866348448687802,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,415,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,415,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,415,1,0,,,,,,,,,,,0.23866348448687802,0.0
kaggle_full,fusion,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,fusion,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,trimmed_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,pos,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,trimmed_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
kaggle_full,chrom,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,416,0,0,,,,,,,,,,,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
