case,version,variant,estimator,branch,shift_s,reference_kind,scope,Nplanned,Noutput,Nref,Nvalid,C_out_pct,C_ref_pct,MAE_bpm,RMSE_bpm,Bias_bpm,SD_error_bpm_ddof1,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,P95_abs_error_bpm_linear,Max_abs_error_bpm,Nwithin5,Nwithin10,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct
data1,trimmed_gap10,chrom,local_peak,trimmed_gap10/chrom/local_peak,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,27.729425837320576,38.67377403581293,-1.9241626794258386,39.14436863780456,-78.64712520952277,74.7987998506711,82.43,83.0,0,14,0.0,36.8421052631579,0.0,33.333333333333336
data1,trimmed_gap10,chrom,offline_ridge,trimmed_gap10/chrom/offline_ridge,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,11.450478468899524,11.88819663471926,-11.450478468899524,3.239114653155948,-17.799143189085182,-5.101813748713867,18.475000000000005,19.299999999999997,0,15,0.0,39.473684210526315,0.0,35.714285714285715
data1,trimmed_gap15,chrom,local_peak,trimmed_gap15/chrom/local_peak,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,27.729425837320576,38.67377403581293,-1.9241626794258386,39.14436863780456,-78.64712520952277,74.7987998506711,82.43,83.0,0,14,0.0,36.8421052631579,0.0,33.333333333333336
data1,trimmed_gap15,chrom,offline_ridge,trimmed_gap15/chrom/offline_ridge,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,11.450478468899524,11.88819663471926,-11.450478468899524,3.239114653155948,-17.799143189085182,-5.101813748713867,18.475000000000005,19.299999999999997,0,15,0.0,39.473684210526315,0.0,35.714285714285715
data1,bounded_tracking_gap10,chrom,local_peak,bounded_tracking_gap10/chrom/local_peak,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,41.43373205741628,49.651566169190495,-6.68732057416268,49.85958530483423,-104.41210777163778,91.03746662331241,83.23,83.8,0,7,0.0,18.42105263157895,0.0,16.666666666666668
data1,bounded_tracking_gap10,chrom,offline_ridge,bounded_tracking_gap10/chrom/offline_ridge,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,26.213636363636365,31.30736700514958,-26.213636363636365,17.346911011588144,-60.21358194634912,7.786309219076397,51.47500000000001,52.3,0,12,0.0,31.57894736842105,0.0,28.571428571428573
data1,bounded_tracking_gap15,chrom,local_peak,bounded_tracking_gap15/chrom/local_peak,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,41.43373205741628,49.651566169190495,-6.68732057416268,49.85958530483423,-104.41210777163778,91.03746662331241,83.23,83.8,0,7,0.0,18.42105263157895,0.0,16.666666666666668
data1,bounded_tracking_gap15,chrom,offline_ridge,bounded_tracking_gap15/chrom/offline_ridge,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,26.213636363636365,31.30736700514958,-26.213636363636365,17.346911011588144,-60.21358194634912,7.786309219076397,51.47500000000001,52.3,0,12,0.0,31.57894736842105,0.0,28.571428571428573
data1,guarded_fusion_gap10,chrom,local_peak,guarded_fusion_gap10/chrom/local_peak,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,41.43373205741628,49.651566169190495,-6.68732057416268,49.85958530483423,-104.41210777163778,91.03746662331241,83.23,83.8,0,7,0.0,18.42105263157895,0.0,16.666666666666668
data1,guarded_fusion_gap10,chrom,offline_ridge,guarded_fusion_gap10/chrom/offline_ridge,-5,estimated_alignment_Polar_device_HR,own,42,38,42,38,90.47619047619048,90.47619047619048,26.213636363636365,31.30736700514958,-26.213636363636365,17.346911011588144,-60.21358194634912,7.786309219076397,51.47500000000001,52.3,0,12,0.0,31.57894736842105,0.0,28.571428571428573
