variant,case,shift_s,Nplanned,Noutput,Nref,Nvalid,Nwithin5,Nwithin10,hr_output_coverage_pct,paired_reference_coverage_pct,MAE_bpm,RMSE_bpm,Bias_bpm,MAPE_pct,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct,P95_abs_error_bpm,Max_abs_error_bpm,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm
late_psd_cluster,data5,0,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.46224489795918,86.66089230501865,86.46224489795918,89.66710362282446,0.0,0.0,0.0,0.0,96.22,96.8,74.84902900685763,98.07546078906071
late_psd_cluster,data5,1,53,49,53,49,0,0,92.45283018867924,92.45283018867924,86.08469387755103,86.28518832621157,86.08469387755103,88.93673046320704,0.0,0.0,0.0,0.0,95.98,96.5,74.44302181837786,97.7263659367242
late_psd_cluster,data5,2,53,49,53,49,0,0,92.45283018867924,92.45283018867924,85.68877551020408,85.88937385274342,85.68877551020408,88.16839383157856,0.0,0.0,0.0,0.0,95.68,96.1,74.07086164124006,97.3066893791681
late_psd_cluster,data5,5,53,49,52,49,0,0,92.45283018867924,94.23076923076924,84.3969387755102,84.58400274524824,84.3969387755102,85.64543731962281,0.0,0.0,0.0,0.0,94.38,95.8,73.26303589586672,95.53084165515368
late_psd_cluster,data6,-5,62,37,62,37,0,0,59.67741935483871,59.67741935483871,73.91081081081079,74.07553759690354,73.91081081081079,65.41196977292451,0.0,0.0,0.0,0.0,81.91,82.7,64.10014182853033,83.72147979309125
late_psd_cluster,data6,-2,62,37,62,37,0,0,59.67741935483871,59.67741935483871,73.43513513513513,73.65171416878225,73.43513513513513,64.80901845998865,0.0,0.0,0.0,0.0,82.02,82.15,62.22009553506098,84.65017473520928
late_psd_cluster,data6,-1,62,37,62,37,0,0,59.67741935483871,59.67741935483871,73.18378378378378,73.42608252245653,73.18378378378378,64.48988983479053,0.0,0.0,0.0,0.0,81.63,81.9,61.340752989413765,85.02681457815379
late_psd_cluster,data6,0,62,37,62,37,0,0,59.67741935483871,59.67741935483871,72.88108108108106,73.15286567699694,72.88108108108106,64.10459904692341,0.0,0.0,0.0,0.0,81.36,81.5,60.36279092809474,85.39937123406739
late_psd_cluster,data6,1,62,37,62,37,0,0,59.67741935483871,59.67741935483871,72.527027027027,72.83106238857599,72.527027027027,63.6525096802671,0.0,0.0,0.0,0.0,80.84,81.15,59.31749795289418,85.73655610115983
late_psd_cluster,data6,2,62,37,62,37,0,0,59.67741935483871,59.67741935483871,72.12702702702703,72.46452533779845,72.12702702702703,63.13906448421651,0.0,0.0,0.0,0.0,80.36,80.75,58.24627662606909,86.00777742798496
late_psd_cluster,data6,5,62,37,61,37,0,0,59.67741935483871,60.65573770491803,70.71621621621621,71.14846392522412,70.71621621621621,61.30871421152999,0.0,0.0,0.0,0.0,81.78,82.3,55.15623119206044,86.27620124037199
fusion_nomotion_local,data1,-5,42,38,42,38,0,0,90.47619047619048,90.47619047619048,67.51794258373204,73.18116756523769,61.91794258373205,64.28366412901696,0.0,0.0,0.0,0.0,88.305,89.6,-15.564736990761029,139.40062215822513
fusion_nomotion_local,data1,-2,42,38,42,38,0,0,90.47619047619048,90.47619047619048,66.86315789473683,72.28183145088907,60.88947368421052,63.08302201142679,0.0,0.0,0.0,0.0,86.67999999999999,88.1,-16.4781295729183,138.25707694133934
fusion_nomotion_local,data1,-1,42,38,42,38,0,0,90.47619047619048,90.47619047619048,66.62631578947368,71.96541567052593,60.54210526315789,62.66001933652831,0.0,0.0,0.0,0.0,85.91,87.5,-16.737209251294246,137.82141977761003
fusion_nomotion_local,data1,0,42,38,42,38,0,0,90.47619047619048,90.47619047619048,66.37105263157893,71.63233061595639,60.18684210526315,62.21154093048794,0.0,0.0,0.0,0.0,85.30999999999999,86.7,-16.966272948823132,137.33995715934944
fusion_nomotion_local,data1,1,42,38,42,38,0,0,90.47619047619048,90.47619047619048,66.09473684210528,71.27987831521304,59.82105263157896,61.73334012552027,0.0,0.0,0.0,0.0,84.67999999999999,85.9,-17.166400347456168,136.80850561061408
fusion_nomotion_local,data1,2,42,38,42,38,0,0,90.47619047619048,90.47619047619048,65.80526315789473,70.91253322524202,59.44210526315791,61.235376486402615,0.0,0.0,0.0,0.0,83.965,85.0,-17.364764026599516,136.24897455291534
fusion_nomotion_local,data1,5,42,38,42,38,0,0,90.47619047619048,90.47619047619048,64.9578947368421,69.80338553092498,58.24210526315789,59.76307852606831,0.0,0.0,0.0,0.0,82.345,83.5,-18.182308656470887,134.66651918278666
fusion_nomotion_local,data2,-5,37,33,37,33,0,5,89.1891891891892,89.1891891891892,20.47272727272727,21.50460133989651,-20.47272727272727,26.0801002051055,0.0,15.151515151515152,0.0,13.513513513513514,29.2,30.3,-33.57235035196821,-7.373104193486327
fusion_nomotion_local,data2,-2,37,33,37,33,0,4,89.1891891891892,89.1891891891892,20.91515151515152,21.80961700579343,-20.91515151515152,26.543237593114583,0.0,12.12121212121212,0.0,10.81081081081081,29.96,31.0,-33.21953069617089,-8.610772334132141
fusion_nomotion_local,data2,-1,37,33,37,33,0,4,89.1891891891892,89.1891891891892,21.03333333333333,21.898989875694213,-21.03333333333333,26.66254144515168,0.0,12.12121212121212,0.0,10.81081081081081,30.16,31.200000000000003,-33.16730719463148,-8.899359472035185
fusion_nomotion_local,data2,0,37,33,37,33,0,4,89.1891891891892,89.1891891891892,21.142424242424244,21.98866788033134,-21.142424242424244,26.76946385773789,0.0,12.12121212121212,0.0,10.81081081081081,30.4,31.40000000000001,-33.16731080145571,-9.117537683392772
fusion_nomotion_local,data2,1,37,33,37,33,0,3,89.1891891891892,89.1891891891892,21.239393939393945,22.077762018773,-21.239393939393945,26.86060622540025,0.0,9.090909090909092,0.0,8.108108108108109,30.640000000000004,31.700000000000003,-33.23398336483275,-9.244804513955131
fusion_nomotion_local,data2,2,37,33,37,33,0,1,89.1891891891892,89.1891891891892,21.324242424242424,22.164529402546844,-21.324242424242424,26.936854022617855,0.0,3.0303030303030303,0.0,2.702702702702702,30.9,32.0,-33.35631492890993,-9.29216991957492
fusion_nomotion_local,data2,5,37,33,37,33,0,1,89.1891891891892,89.1891891891892,21.475757575757576,22.36484660435577,-21.475757575757576,27.05618599598632,0.0,3.0303030303030303,0.0,2.702702702702702,31.08,32.099999999999994,-33.90226097605389,-9.049254175461266
fusion_nomotion_local,data3,-5,65,61,65,61,0,2,93.84615384615384,93.84615384615384,41.22786885245901,43.56040652236206,-41.22786885245901,39.77060893518153,0.0,3.278688524590164,0.0,3.076923076923077,58.1,60.3,-69.02036778182477,-13.43536992309324
fusion_nomotion_local,data3,-2,65,61,65,61,0,2,93.84615384615384,93.84615384615384,40.924590163934425,43.51127232881304,-40.924590163934425,39.49276255596005,0.0,3.278688524590164,0.0,3.076923076923077,60.400000000000006,62.0,-70.13114760504097,-11.718032722827886
fusion_nomotion_local,data3,-1,65,61,65,61,0,2,93.84615384615384,93.84615384615384,40.82295081967213,43.469371165318194,-40.82295081967213,39.41174655050598,0.0,3.278688524590164,0.0,3.076923076923077,61.0,62.900000000000006,-70.33971773075268,-11.306183908591574
fusion_nomotion_local,data3,0,65,61,65,61,0,2,93.84615384615384,93.84615384615384,40.72295081967213,43.41952231465458,-40.72295081967213,39.33622292501549,0.0,3.278688524590164,0.0,3.076923076923077,61.900000000000006,63.8,-70.49158915069191,-10.954312488652349
fusion_nomotion_local,data3,1,65,61,65,61,0,2,93.84615384615384,93.84615384615384,40.62459016393443,43.36538432179575,-40.62459016393443,39.26433942650704,0.0,3.278688524590164,0.0,3.076923076923077,62.8,64.6,-70.60912378979987,-10.640056538068984
fusion_nomotion_local,data3,2,65,61,65,61,0,2,93.84615384615384,93.84615384615384,40.52950819672131,43.31279105359592,-40.52950819672131,39.19502293604764,0.0,3.278688524590164,0.0,3.076923076923077,63.6,65.4,-70.71898772915685,-10.340028664285768
fusion_nomotion_local,data3,5,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.311475409836056,43.23230046248625,-40.311475409836056,39.01923976169504,0.0,1.639344262295082,0.0,1.5384615384615383,64.8,67.2,-71.18279445876503,-9.440156360907078
fusion_nomotion_local,data4,-5,50,46,50,46,39,46,92.0,92.0,2.819565217391305,3.222981336534882,-0.4282608695652177,3.630845443200547,84.78260869565217,100.0,78.0,92.0,5.700000000000003,6.099999999999994,-6.7584726458304605,5.901950906700025
fusion_nomotion_local,data4,-2,50,46,50,46,42,46,92.0,92.0,3.139130434782609,3.3977614113848045,-0.3086956521739131,4.065584718679268,91.30434782608695,100.0,84.0,92.0,5.425000000000001,6.200000000000003,-7.014050934687609,6.396659630339783
fusion_nomotion_local,data4,-1,50,46,50,46,43,46,92.0,92.0,3.2347826086956526,3.4611508515797613,-0.2652173913043479,4.195717182635802,93.47826086956522,100.0,86.0,92.0,5.150000000000002,6.5,-7.103869004026936,6.57343422141824
fusion_nomotion_local,data4,0,50,46,50,46,44,46,92.0,92.0,3.295652173913044,3.5023594531587467,-0.2217391304347826,4.279606526682821,95.65217391304348,100.0,88.0,92.0,4.925000000000001,6.799999999999997,-7.148294341210389,6.704816080340824
fusion_nomotion_local,data4,1,50,46,50,46,44,46,92.0,92.0,3.304347826086958,3.505461577248454,-0.1782608695652174,4.294750671294962,95.65217391304348,100.0,88.0,92.0,4.625000000000004,7.0,-7.115899595235695,6.759377856105261
fusion_nomotion_local,data4,2,50,46,50,46,44,46,92.0,92.0,3.252173913043478,3.462783499616658,-0.1391304347826088,4.229690741608593,95.65217391304348,100.0,88.0,92.0,4.375000000000004,7.099999999999994,-6.995642398260395,6.717381528695177
fusion_nomotion_local,data4,5,50,46,50,46,44,46,92.0,92.0,2.732608695652174,3.017881491320057,-0.0717391304347825,3.5564899223314206,95.65217391304348,100.0,88.0,92.0,4.2499999999999964,6.900000000000006,-6.050458545449863,5.906980284580297
fusion_nomotion_local,data5,-5,53,49,53,49,1,1,92.45283018867924,92.45283018867924,86.27551020408166,87.29636011768142,86.27551020408166,90.826430543756,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,95.8,96.5,59.91498174453315,112.63603866363016
fusion_nomotion_local,data5,-2,53,49,53,49,1,1,92.45283018867924,92.45283018867924,85.31836734693879,86.33178524076253,85.31836734693879,88.96756800822828,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.5,96.8,59.1997685841159,111.43696610976168
fusion_nomotion_local,data5,-1,53,49,53,49,1,1,92.45283018867924,92.45283018867924,84.97755102040817,85.98104798294156,84.97755102040817,88.30016773576995,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.5,96.8,59.03952038326586,110.91558165755048
fusion_nomotion_local,data5,0,53,49,53,49,1,1,92.45283018867924,92.45283018867924,84.6204081632653,85.61053721144759,84.6204081632653,87.59756489973044,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,96.34,96.8,58.9106110682537,110.33020525827688
fusion_nomotion_local,data5,1,53,49,53,49,1,1,92.45283018867924,92.45283018867924,84.24285714285715,85.21791873467332,84.24285714285715,86.85372787319646,2.0408163265306123,2.0408163265306123,1.8867924528301887,1.8867924528301887,95.98,96.8,58.78721173101711,109.6985025546972
fusion_nomotion_local,data5,2,53,49,53,49,0,1,92.45283018867924,92.45283018867924,83.84693877551021,84.80465307796189,83.84693877551021,86.07160173916634,0.0,2.0408163265306123,0.0,1.8867924528301887,95.68,96.5,58.67905488883167,109.01482266218876
fusion_nomotion_local,data5,5,53,49,52,49,0,1,92.45283018867924,94.23076923076924,82.55510204081632,83.45469992022923,82.55510204081632,83.5178389381096,0.0,2.0408163265306123,0.0,1.9230769230769231,94.5,94.8,58.35458916746314,106.75561491416951
fusion_nomotion_local,data6,-5,62,37,62,37,0,0,59.67741935483871,59.67741935483871,66.8135135135135,69.35594247616247,60.99189189189188,59.18998766129617,0.0,0.0,0.0,0.0,81.74,82.7,-4.617485788006484,126.60126957179024
fusion_nomotion_local,data6,-2,62,37,62,37,0,0,59.67741935483871,59.67741935483871,66.46756756756757,68.99432996679921,60.5162162162162,58.696159211307,0.0,0.0,0.0,0.0,81.67999999999999,82.6,-5.326519935556469,126.35895236798888
fusion_nomotion_local,data6,-1,62,37,62,37,0,0,59.67741935483871,59.67741935483871,66.33513513513512,68.83573082228327,60.264864864864855,58.495431134170886,0.0,0.0,0.0,0.0,81.38,82.4,-5.832197440909773,126.36192717063948
fusion_nomotion_local,data6,0,62,37,62,37,0,0,59.67741935483871,59.67741935483871,66.18918918918916,68.65279270318102,59.962162162162144,58.26869858671122,0.0,0.0,0.0,0.0,80.88,82.0,-6.469797158598482,126.39412148292276
fusion_nomotion_local,data6,1,62,37,62,37,0,0,59.67741935483871,59.67741935483871,66.03513513513512,68.44864518036151,59.6081081081081,58.01922961345642,0.0,0.0,0.0,0.0,80.74,81.4,-7.24879430617095,126.46501052238716
fusion_nomotion_local,data6,2,62,37,62,37,0,0,59.67741935483871,59.67741935483871,65.87837837837837,68.2278674142164,59.20810810810811,57.75259385587088,0.0,0.0,0.0,0.0,80.4,81.0,-8.159198011149513,126.57541422736573
fusion_nomotion_local,data6,5,62,37,61,37,0,0,59.67741935483871,60.65573770491803,65.2945945945946,67.41251988939324,57.7972972972973,56.74098905452467,0.0,0.0,0.0,0.0,81.61999999999999,82.3,-11.147983550336924,126.74257814493151
fusion_motion_local,data1,-5,42,38,42,38,0,10,90.47619047619048,90.47619047619048,45.2767942583732,57.62875772419015,32.207416267942584,42.44677758612045,0.0,26.31578947368421,0.0,23.80952380952381,88.305,89.6,-62.715672911066086,127.13050544695125
fusion_motion_local,data1,-2,42,38,42,38,0,10,90.47619047619048,90.47619047619048,44.82631578947368,56.65946290640342,31.178947368421053,41.50270967693384,0.0,26.31578947368421,0.0,23.80952380952381,86.67999999999999,88.1,-62.79194403308553,125.14983876992764
fusion_motion_local,data1,-1,42,38,42,38,0,10,90.47619047619048,90.47619047619048,44.66842105263157,56.323735297783095,30.831578947368424,41.17894496473374,0.0,26.31578947368421,0.0,23.80952380952381,85.91,87.5,-62.7945852347024,124.45774312943924
fusion_motion_local,data1,0,42,38,42,38,0,9,90.47619047619048,90.47619047619048,44.51315789473685,55.98346795448212,30.47631578947368,40.85726333295387,0.0,23.68421052631579,0.0,21.428571428571427,85.30999999999999,86.7,-62.802938732323646,123.755570311271
fusion_motion_local,data1,1,42,38,42,38,0,8,90.47619047619048,90.47619047619048,44.36315789473685,55.63981913777408,30.110526315789468,40.54030263910695,0.0,21.05263157894737,0.0,19.047619047619047,84.67999999999999,85.9,-62.825551322151895,123.04660395373084
fusion_motion_local,data1,2,42,38,42,38,0,7,90.47619047619048,90.47619047619048,44.22631578947368,55.30083277187748,29.731578947368423,40.23572909123006,0.0,18.42105263157895,0.0,16.666666666666668,83.88,85.0,-62.887036246452375,122.35019414118923
fusion_motion_local,data1,5,42,38,42,38,0,6,90.47619047619048,90.47619047619048,43.89473684210526,54.33605955920113,28.531578947368416,39.40782747419447,0.0,15.789473684210526,0.0,14.285714285714286,81.27999999999999,82.6,-63.320089629271735,120.38324752400857
fusion_motion_local,data2,-5,37,33,37,33,0,5,89.1891891891892,89.1891891891892,20.47272727272727,21.50460133989651,-20.47272727272727,26.0801002051055,0.0,15.151515151515152,0.0,13.513513513513514,29.2,30.3,-33.57235035196821,-7.373104193486327
fusion_motion_local,data2,-2,37,33,37,33,0,4,89.1891891891892,89.1891891891892,20.91515151515152,21.80961700579343,-20.91515151515152,26.543237593114583,0.0,12.12121212121212,0.0,10.81081081081081,29.96,31.0,-33.21953069617089,-8.610772334132141
fusion_motion_local,data2,-1,37,33,37,33,0,4,89.1891891891892,89.1891891891892,21.03333333333333,21.898989875694213,-21.03333333333333,26.66254144515168,0.0,12.12121212121212,0.0,10.81081081081081,30.16,31.200000000000003,-33.16730719463148,-8.899359472035185
fusion_motion_local,data2,0,37,33,37,33,0,4,89.1891891891892,89.1891891891892,21.142424242424244,21.98866788033134,-21.142424242424244,26.76946385773789,0.0,12.12121212121212,0.0,10.81081081081081,30.4,31.40000000000001,-33.16731080145571,-9.117537683392772
fusion_motion_local,data2,1,37,33,37,33,0,3,89.1891891891892,89.1891891891892,21.239393939393945,22.077762018773,-21.239393939393945,26.86060622540025,0.0,9.090909090909092,0.0,8.108108108108109,30.640000000000004,31.700000000000003,-33.23398336483275,-9.244804513955131
fusion_motion_local,data2,2,37,33,37,33,0,1,89.1891891891892,89.1891891891892,21.324242424242424,22.164529402546844,-21.324242424242424,26.936854022617855,0.0,3.0303030303030303,0.0,2.702702702702702,30.9,32.0,-33.35631492890993,-9.29216991957492
fusion_motion_local,data2,5,37,33,37,33,0,1,89.1891891891892,89.1891891891892,21.475757575757576,22.36484660435577,-21.475757575757576,27.05618599598632,0.0,3.0303030303030303,0.0,2.702702702702702,31.08,32.099999999999994,-33.90226097605389,-9.049254175461266
fusion_motion_local,data3,-5,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.850819672131145,43.154782422133,-40.850819672131145,39.41670694741946,0.0,1.639344262295082,0.0,1.5384615384615383,58.1,59.6,-68.34477449573961,-13.356864848522685
fusion_motion_local,data3,-2,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.54754098360656,43.10377869404164,-40.54754098360656,39.1393857929161,0.0,1.639344262295082,0.0,1.5384615384615383,60.0,62.0,-69.44651208726825,-11.64856987994487
fusion_motion_local,data3,-1,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.44590163934426,43.06665820771712,-40.44590163934426,39.05614785126756,0.0,1.639344262295082,0.0,1.5384615384615383,61.0,62.900000000000006,-69.68302250646978,-11.208780772218727
fusion_motion_local,data3,0,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.34590163934426,43.02095372044178,-40.34590163934426,38.97865096218045,0.0,1.639344262295082,0.0,1.5384615384615383,61.900000000000006,63.8,-69.8585507658726,-10.833252512815932
fusion_motion_local,data3,1,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.24754098360656,42.97165478259009,-40.24754098360656,38.90450443463801,0.0,1.639344262295082,0.0,1.5384615384615383,62.8,64.6,-70.00321169329828,-10.49187027391482
fusion_motion_local,data3,2,65,61,65,61,0,1,93.84615384615384,93.84615384615384,40.15245901639344,42.92365888182505,-40.15245901639344,38.83305142607576,0.0,1.639344262295082,0.0,1.5384615384615383,63.6,65.4,-70.13837952002768,-10.166538512759182
fusion_motion_local,data3,5,65,61,65,61,0,0,93.84615384615384,93.84615384615384,39.93442622950819,42.845192166721326,-39.93442622950819,38.65593462376884,0.0,0.0,0.0,0.0,64.8,67.2,-70.61127290340139,-9.257579555615
fusion_motion_local,data4,-5,50,46,50,46,39,46,92.0,92.0,2.819565217391305,3.222981336534882,-0.4282608695652177,3.630845443200547,84.78260869565217,100.0,78.0,92.0,5.700000000000003,6.099999999999994,-6.7584726458304605,5.901950906700025
fusion_motion_local,data4,-2,50,46,50,46,42,46,92.0,92.0,3.139130434782609,3.3977614113848045,-0.3086956521739131,4.065584718679268,91.30434782608695,100.0,84.0,92.0,5.425000000000001,6.200000000000003,-7.014050934687609,6.396659630339783
fusion_motion_local,data4,-1,50,46,50,46,43,46,92.0,92.0,3.2347826086956526,3.4611508515797613,-0.2652173913043479,4.195717182635802,93.47826086956522,100.0,86.0,92.0,5.150000000000002,6.5,-7.103869004026936,6.57343422141824
fusion_motion_local,data4,0,50,46,50,46,44,46,92.0,92.0,3.295652173913044,3.5023594531587467,-0.2217391304347826,4.279606526682821,95.65217391304348,100.0,88.0,92.0,4.925000000000001,6.799999999999997,-7.148294341210389,6.704816080340824
fusion_motion_local,data4,1,50,46,50,46,44,46,92.0,92.0,3.304347826086958,3.505461577248454,-0.1782608695652174,4.294750671294962,95.65217391304348,100.0,88.0,92.0,4.625000000000004,7.0,-7.115899595235695,6.759377856105261
fusion_motion_local,data4,2,50,46,50,46,44,46,92.0,92.0,3.252173913043478,3.462783499616658,-0.1391304347826088,4.229690741608593,95.65217391304348,100.0,88.0,92.0,4.375000000000004,7.099999999999994,-6.995642398260395,6.717381528695177
fusion_motion_local,data4,5,50,46,50,46,44,46,92.0,92.0,2.732608695652174,3.017881491320057,-0.0717391304347825,3.5564899223314206,95.65217391304348,100.0,88.0,92.0,4.2499999999999964,6.900000000000006,-6.050458545449863,5.906980284580297
fusion_motion_local,data5,-5,53,49,53,49,5,13,92.45283018867924,92.45283018867924,62.17755102040817,72.04840634700297,60.82653061224491,63.86961276248798,10.20408163265306,26.53061224489796,9.433962264150944,24.52830188679245,95.68,96.5,-15.64288231867799,137.29594354316782
fusion_motion_local,data5,-2,53,49,53,49,6,14,92.45283018867924,92.45283018867924,61.28163265306123,71.36638435794916,59.869387755102046,62.46595625966551,12.244897959183673,28.571428571428573,11.320754716981131,26.41509433962264,96.5,96.8,-17.052832233663217,136.7916077438673
fusion_motion_local,data5,-1,53,49,53,49,8,14,92.45283018867924,92.45283018867924,60.957142857142856,71.11099257714044,59.52857142857143,61.945833665777805,16.3265306122449,28.571428571428573,15.09433962264151,26.41509433962264,96.5,96.8,-17.503314393686175,136.56045725082905
fusion_motion_local,data5,0,53,49,53,49,12,14,92.45283018867924,92.45283018867924,60.60816326530612,70.82868668232425,59.17142857142856,61.379519854407874,24.489795918367346,28.571428571428573,22.641509433962263,26.41509433962264,96.34,96.8,-17.919551618647276,136.2624087615044
fusion_motion_local,data5,1,53,49,53,49,14,14,92.45283018867924,92.45283018867924,60.23877551020408,70.5212357653888,58.79387755102041,60.770034051852086,28.571428571428573,28.571428571428573,26.41509433962264,26.41509433962264,95.86,96.8,-18.324561510810533,135.91231661285136
fusion_motion_local,data5,2,53,49,53,49,12,14,92.45283018867924,92.45283018867924,59.85102040816327,70.19335249647132,58.39795918367347,60.1242328172068,24.489795918367346,28.571428571428573,22.641509433962263,26.41509433962264,95.18,96.5,-18.727101589938464,135.5230199572854
fusion_motion_local,data5,5,53,49,52,49,12,14,92.45283018867924,94.23076923076924,58.71428571428572,69.117152837241,57.10612244897959,58.14059954054935,24.489795918367346,28.571428571428573,23.07692307692308,26.923076923076923,92.36,94.7,-20.00079619865754,134.2130410966167
fusion_motion_local,data6,-5,62,37,62,37,0,0,59.67741935483871,59.67741935483871,38.105405405405406,45.46068393440406,4.640540540540539,33.16035281735677,0.0,0.0,0.0,0.0,74.3,76.0,-85.21960467368623,94.50068575476732
fusion_motion_local,data6,-2,62,37,62,37,0,0,59.67741935483871,59.67741935483871,38.47837837837838,45.62267395033284,4.164864864864867,33.39411031546559,0.0,0.0,0.0,0.0,75.62,76.5,-86.11048612622552,94.44021585595526
fusion_motion_local,data6,-1,62,37,62,37,0,0,59.67741935483871,59.67741935483871,38.78378378378378,45.82517896339333,3.913513513513512,33.63826671500373,0.0,0.0,0.0,0.0,76.69999999999999,77.5,-86.81009682691112,94.63712385393814
fusion_motion_local,data6,0,62,37,62,37,0,0,59.67741935483871,59.67741935483871,39.15675675675676,46.07579536935764,3.61081081081081,33.9385690687719,0.0,0.0,0.0,0.0,77.67999999999999,78.5,-87.66187597318152,94.88349759480312
fusion_motion_local,data6,1,62,37,62,37,0,0,59.67741935483871,59.67741935483871,39.597297297297295,46.37532836628848,3.256756756756757,34.29325426838307,0.0,0.0,0.0,0.0,78.66,79.4,-88.66517155121475,95.17868506472828
fusion_motion_local,data6,2,62,37,62,37,0,0,59.67741935483871,59.67741935483871,40.07297297297297,46.69358136340091,2.8567567567567567,34.66923108208624,0.0,0.0,0.0,0.0,79.54,80.3,-89.75125027329479,95.46476378680828
fusion_motion_local,data6,5,62,37,61,37,0,0,59.67741935483871,60.65573770491803,41.68378378378379,47.75612879869806,1.445945945945946,35.89767887585468,0.0,0.0,0.0,0.0,81.61999999999999,82.3,-93.4036836210534,96.29557551294528
fusion_nomotion_dp,data1,-5,42,38,42,38,0,0,90.47619047619048,90.47619047619048,81.838995215311,81.8965272825914,81.838995215311,78.2166677353491,0.0,0.0,0.0,0.0,86.94500000000001,87.6,75.74259524247034,87.93539518815166
fusion_nomotion_dp,data1,-2,42,38,42,38,0,0,90.47619047619048,90.47619047619048,80.81052631578946,80.8772624347991,80.81052631578946,76.53642285629513,0.0,0.0,0.0,0.0,85.53,86.1,74.28574302469599,87.33530960688293
fusion_nomotion_dp,data1,-1,42,38,42,38,0,0,90.47619047619048,90.47619047619048,80.46315789473684,80.53093553999834,80.46315789473684,75.97337029820028,0.0,0.0,0.0,0.0,84.76,85.5,73.90177748971949,87.02453829975418
fusion_nomotion_dp,data1,0,42,38,42,38,0,0,90.47619047619048,90.47619047619048,80.1078947368421,80.1757690787461,80.1078947368421,75.39902644786422,0.0,0.0,0.0,0.0,84.16,84.7,73.55633878904416,86.65945068464003
fusion_nomotion_dp,data1,1,42,38,42,38,0,0,90.47619047619048,90.47619047619048,79.7421052631579,79.80931221223169,79.7421052631579,74.80898799099721,0.0,0.0,0.0,0.0,83.53,83.9,73.23774734467577,86.24646318164002
fusion_nomotion_dp,data1,2,42,38,42,38,0,0,90.47619047619048,90.47619047619048,79.36315789473684,79.42939930330715,79.36315789473684,74.19984065497012,0.0,0.0,0.0,0.0,82.815,83.0,72.92106684946576,85.80524894000793
fusion_nomotion_dp,data1,5,42,38,42,38,0,0,90.47619047619048,90.47619047619048,78.16315789473684,78.22909675400432,78.16315789473684,72.29273263289916,0.0,0.0,0.0,0.0,82.13,82.5,71.78455827227504,84.54175751719865
fusion_nomotion_dp,data2,-5,37,33,37,33,0,4,89.1891891891892,89.1891891891892,20.32121212121212,21.26754534139953,-20.32121212121212,25.88919732918402,0.0,12.12121212121212,0.0,10.81081081081081,29.12,29.5,-32.80792333511444,-7.8345009073097955
fusion_nomotion_dp,data2,-2,37,33,37,33,0,3,89.1891891891892,89.1891891891892,20.763636363636365,21.572260526945808,-20.763636363636365,26.35347327626777,0.0,9.090909090909092,0.0,8.108108108108109,29.88,30.200000000000003,-32.40934155716353,-9.117931170109204
fusion_nomotion_dp,data2,-1,37,33,37,33,0,3,89.1891891891892,89.1891891891892,20.88181818181818,21.663032329223203,-20.88181818181818,26.47264233051589,0.0,9.090909090909092,0.0,8.108108108108109,30.08,30.40000000000001,-32.35665723792857,-9.406979125707789
fusion_nomotion_dp,data2,0,37,33,37,33,0,3,89.1891891891892,89.1891891891892,20.99090909090909,21.754379566032917,-20.99090909090909,26.5793600177088,0.0,9.090909090909092,0.0,8.108108108108109,30.280000000000005,30.700000000000003,-32.36137610378544,-9.620442078032749
fusion_nomotion_dp,data2,1,37,33,37,33,0,2,89.1891891891892,89.1891891891892,21.08787878787879,21.84567775015544,-21.08787878787879,26.670110053819595,0.0,6.0606060606060606,0.0,5.405405405405405,30.520000000000003,31.0,-32.4409533027137,-9.73480427304388
fusion_nomotion_dp,data2,2,37,33,37,33,0,1,89.1891891891892,89.1891891891892,21.17272727272728,21.934744819646987,-21.17272727272728,26.74590704377683,0.0,3.0303030303030303,0.0,2.702702702702702,30.82,31.200000000000003,-32.580393765844164,-9.765060779610383
fusion_nomotion_dp,data2,5,37,33,37,33,0,0,89.1891891891892,89.1891891891892,21.324242424242424,22.1411108095052,-21.324242424242424,26.863794099723755,0.0,0.0,0.0,0.0,31.04,31.200000000000003,-33.18427011213488,-9.464214736349964
fusion_nomotion_dp,data3,-5,65,61,65,61,0,5,93.84615384615384,93.84615384615384,39.522950819672126,42.71204575361634,-39.522950819672126,37.90694778451596,0.0,8.19672131147541,0.0,7.6923076923076925,56.7,57.6,-71.52718406179798,-7.518717577546269
fusion_nomotion_dp,data3,-2,65,61,65,61,0,6,93.84615384615384,93.84615384615384,39.21967213114754,42.60375570298938,-39.21967213114754,37.65474628067741,0.0,9.836065573770492,0.0,9.23076923076923,58.8,60.0,-72.10519400350782,-6.334150258787261
