time_s,observed_fraction,interpolated_fraction,spectral_peak_bpm,peak_concentration,accepted,status,ridge_bpm,raw_spectral_peak_bpm,window_start_s,window_end_s,proposal_accepted,proposal_status,consensus_bpm,proposal_roi_count,waveform_roi_count,waveform_generated,neighbor_covered,hr_source
55.999944,0.0,0.0,,,False,gap_or_filter_edge,,,50.999949,60.999939,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
56.999942999999995,0.0,0.0,,,False,gap_or_filter_edge,,,51.999947999999996,61.999938,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
57.999942,0.0,0.0,,,False,gap_or_filter_edge,,,52.999947,62.999936999999996,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
58.999941,0.0,0.0,,,False,gap_or_filter_edge,,,53.999945999999994,63.999936,False,accepted_consensus,,2,0,False,False,saved_fused_waveform_offline
59.999939999999995,0.0,0.0,,,False,gap_or_filter_edge,,,54.999945,64.999935,False,accepted_consensus,,2,0,False,False,saved_fused_waveform_offline
60.999939,0.0,0.0,,,False,gap_or_filter_edge,,,55.999944,65.999934,False,accepted_consensus,,3,0,False,False,saved_fused_waveform_offline
61.999938,0.0,0.0,,,False,gap_or_filter_edge,,,56.999942999999995,66.999933,False,accepted_consensus,,3,0,False,False,saved_fused_waveform_offline
62.999936999999996,0.0,0.0,,,False,gap_or_filter_edge,,,57.999942,67.999932,False,accepted_consensus,,3,0,False,False,saved_fused_waveform_offline
63.999936,0.0,0.0,,,False,gap_or_filter_edge,,,58.999941,68.99993099999999,False,accepted_consensus,,3,0,False,False,saved_fused_waveform_offline
64.999935,0.0,0.0,,,False,gap_or_filter_edge,,,59.999939999999995,69.99992999999999,False,accepted_consensus,,3,0,False,False,saved_fused_waveform_offline
65.999934,0.0,0.0,,,False,gap_or_filter_edge,,,60.999939,70.999929,False,insufficient_rois,,0,0,False,False,saved_fused_waveform_offline
