branch,roi,segment_id,start_frame,stop_frame_exclusive,status,window,finite_samples,minimum_weight,maximum_weight
baseline,right_cheek,0,328,628,cdf_applied,True,300,0.0,0.47096353218449416
baseline,right_cheek,0,358,658,cdf_applied,True,300,0.0,0.8614741786330989
baseline,right_cheek,0,388,688,cdf_applied,True,300,0.0,0.22643419256316277
baseline,right_cheek,0,418,718,cdf_applied,True,300,0.0,0.5354864431854391
baseline,right_cheek,0,448,748,cdf_applied,True,300,0.0,0.12178171763938846
baseline,right_cheek,0,478,778,cdf_applied,True,300,0.0,0.7390001204129579
baseline,right_cheek,0,508,808,cdf_applied,True,300,0.0,0.16814927995764134
baseline,right_cheek,0,538,838,cdf_applied,True,300,0.0,0.27154446198875815
baseline,right_cheek,0,568,868,cdf_applied,True,300,0.0,0.41054699366543423
baseline,right_cheek,1,889,935,original_short_segment,False,46,,
baseline,right_cheek,2,937,944,original_short_segment,False,7,,
baseline,right_cheek,3,946,1001,original_short_segment,False,55,,
baseline,right_cheek,4,1002,1057,original_short_segment,False,55,,
baseline,right_cheek,5,1058,1151,original_short_segment,False,93,,
baseline,right_cheek,6,1152,1267,original_short_segment,False,115,,
baseline,right_cheek,7,1269,1305,original_short_segment,False,36,,
baseline,right_cheek,8,1306,1324,original_short_segment,False,18,,
baseline,right_cheek,9,1325,1555,original_short_segment,False,230,,
tracked,forehead,0,28,328,cdf_applied,True,300,0.0,0.3080313657388222
tracked,forehead,0,58,358,cdf_applied,True,300,0.0,0.26796577876684907
tracked,forehead,0,88,388,cdf_applied,True,300,0.0,0.2556468320265776
tracked,forehead,0,118,418,cdf_applied,True,300,0.0,0.466049243184841
tracked,forehead,0,148,448,cdf_applied,True,300,0.0,0.6670918056400074
tracked,forehead,0,178,478,cdf_applied,True,300,0.0,0.34267234906561345
tracked,forehead,0,208,508,cdf_applied,True,300,0.0,0.7049321277197428
tracked,forehead,0,238,538,cdf_applied,True,300,0.0,0.6553676237893886
tracked,forehead,0,268,568,cdf_applied,True,300,0.0,0.8211640422844979
tracked,forehead,0,298,598,cdf_applied,True,300,0.0,0.7908045107504639
tracked,forehead,0,328,628,cdf_applied,True,300,0.0,0.39122599784584133
tracked,forehead,0,358,658,cdf_applied,True,300,0.0,0.4024020759001877
tracked,forehead,0,388,688,cdf_applied,True,300,0.0,0.28443992261958756
tracked,forehead,0,418,718,cdf_applied,True,300,0.0,0.6570030122974646
tracked,forehead,0,448,748,cdf_applied,True,300,0.0,0.5477873031021522
tracked,forehead,0,478,778,cdf_applied,True,300,0.0,0.41523802449854275
tracked,forehead,0,508,808,cdf_applied,True,300,0.0,0.45930100602780943
tracked,forehead,0,538,838,cdf_applied,True,300,0.0,0.41151927866747967
tracked,forehead,0,568,868,cdf_applied,True,300,0.0,0.4402808044618244
tracked,forehead,1,889,935,original_short_segment,False,46,,
tracked,forehead,2,937,944,original_short_segment,False,7,,
tracked,forehead,3,946,1001,original_short_segment,False,55,,
tracked,forehead,4,1002,1057,original_short_segment,False,55,,
tracked,forehead,5,1058,1151,original_short_segment,False,93,,
tracked,forehead,6,1152,1267,original_short_segment,False,115,,
tracked,forehead,7,1269,1305,original_short_segment,False,36,,
tracked,forehead,8,1306,1324,original_short_segment,False,18,,
tracked,forehead,9,1325,1555,original_short_segment,False,230,,
tracked,left_cheek,0,28,328,cdf_applied,True,300,0.0,0.3017592051459797
tracked,left_cheek,0,58,358,cdf_applied,True,300,0.0,0.46345473913331425
tracked,left_cheek,0,88,388,cdf_applied,True,300,0.0,0.646463412961975
tracked,left_cheek,0,118,418,cdf_applied,True,300,0.0,0.2116533455248111
tracked,left_cheek,0,148,448,cdf_applied,True,300,0.0,0.5467791749875917
tracked,left_cheek,0,178,478,cdf_applied,True,300,0.0,0.3373368273413653
tracked,left_cheek,0,208,508,cdf_applied,True,300,0.0,0.2569783182024083
tracked,left_cheek,0,238,538,cdf_applied,True,300,0.0,0.2918270169078066
tracked,left_cheek,0,268,568,cdf_applied,True,300,0.0,0.7237633779371656
tracked,left_cheek,0,298,598,cdf_applied,True,300,0.0,0.4768643794831466
tracked,left_cheek,0,328,628,cdf_applied,True,300,0.0,0.6699501450938724
tracked,left_cheek,0,358,658,cdf_applied,True,300,0.0,0.6014480966544681
tracked,left_cheek,0,388,688,cdf_applied,True,300,0.0,0.45415080009168907
tracked,left_cheek,0,418,718,cdf_applied,True,300,0.0,0.3456042193857103
tracked,left_cheek,0,448,748,cdf_applied,True,300,0.0,0.9275915110205463
tracked,left_cheek,0,478,778,cdf_applied,True,300,0.0,0.9259633053809322
tracked,left_cheek,0,508,808,cdf_applied,True,300,0.0,0.5026976851649929
tracked,left_cheek,0,538,838,cdf_applied,True,300,0.0,0.22901660142722483
tracked,left_cheek,0,568,868,cdf_applied,True,300,0.0,0.5253599081454984
tracked,left_cheek,1,889,935,original_short_segment,False,46,,
tracked,left_cheek,2,937,944,original_short_segment,False,7,,
tracked,left_cheek,3,946,1001,original_short_segment,False,55,,
tracked,left_cheek,4,1002,1057,original_short_segment,False,55,,
tracked,left_cheek,5,1058,1151,original_short_segment,False,93,,
tracked,left_cheek,6,1152,1267,original_short_segment,False,115,,
tracked,left_cheek,7,1269,1305,original_short_segment,False,36,,
tracked,left_cheek,8,1306,1324,original_short_segment,False,18,,
tracked,left_cheek,9,1325,1555,original_short_segment,False,230,,
tracked,right_cheek,0,28,328,cdf_applied,True,300,0.0,0.3530747788416898
tracked,right_cheek,0,58,358,cdf_applied,True,300,0.0,0.2814056400890299
tracked,right_cheek,0,88,388,cdf_applied,True,300,0.0,0.26091554563127634
tracked,right_cheek,0,118,418,cdf_applied,True,300,0.0,0.35246550097667506
tracked,right_cheek,0,148,448,cdf_applied,True,300,0.0,0.19126633157387418
tracked,right_cheek,0,178,478,cdf_applied,True,300,0.0,0.4858892757481884
tracked,right_cheek,0,208,508,cdf_applied,True,300,0.0,0.3900986081790465
tracked,right_cheek,0,238,538,cdf_applied,True,300,0.0,0.5083006518892399
tracked,right_cheek,0,268,568,cdf_applied,True,300,0.0,0.32630055277430875
tracked,right_cheek,0,298,598,cdf_applied,True,300,0.0,0.7856893492501725
tracked,right_cheek,0,328,628,cdf_applied,True,300,0.0,0.1942854111468995
tracked,right_cheek,0,358,658,cdf_applied,True,300,0.0,0.6449400063861713
tracked,right_cheek,0,388,688,cdf_applied,True,300,0.0,0.4535402616265558
tracked,right_cheek,0,418,718,cdf_applied,True,300,0.0,0.5743796267048213
tracked,right_cheek,0,448,748,cdf_applied,True,300,0.0,0.5640705066496484
tracked,right_cheek,0,478,778,cdf_applied,True,300,0.0,0.32600356435578665
tracked,right_cheek,0,508,808,cdf_applied,True,300,0.0,0.26036689699224813
tracked,right_cheek,0,538,838,cdf_applied,True,300,0.0,0.23444949458730655
tracked,right_cheek,0,568,868,cdf_applied,True,300,0.0,0.7032429809618997
tracked,right_cheek,1,889,935,original_short_segment,False,46,,
tracked,right_cheek,2,937,944,original_short_segment,False,7,,
tracked,right_cheek,3,946,1001,original_short_segment,False,55,,
tracked,right_cheek,4,1002,1057,original_short_segment,False,55,,
tracked,right_cheek,5,1058,1151,original_short_segment,False,93,,
tracked,right_cheek,6,1152,1267,original_short_segment,False,115,,
tracked,right_cheek,7,1269,1305,original_short_segment,False,36,,
tracked,right_cheek,8,1306,1324,original_short_segment,False,18,,
tracked,right_cheek,9,1325,1555,original_short_segment,False,230,,
