branch,roi,segment_id,start_frame,stop_frame_exclusive,status,window,finite_samples,minimum_weight,maximum_weight
tracked,forehead,1,764,1064,cdf_applied,True,300,0.0,0.24170045569553802
tracked,forehead,1,794,1094,cdf_applied,True,300,0.0,0.26990018492305307
tracked,forehead,1,824,1124,cdf_applied,True,300,0.0,0.7460048369868059
tracked,forehead,1,854,1154,cdf_applied,True,300,0.0,0.4202316306147209
tracked,forehead,1,884,1184,cdf_applied,True,300,0.0,0.21776220514812342
tracked,forehead,1,914,1214,cdf_applied,True,300,0.0,0.5289640782195955
tracked,forehead,1,944,1244,cdf_applied,True,300,0.0,0.3602124674177918
tracked,forehead,1,974,1274,cdf_applied,True,300,0.0,0.5783861315849251
tracked,forehead,1,1004,1304,cdf_applied,True,300,0.0,0.36852418844769896
tracked,forehead,1,1034,1334,cdf_applied,True,300,0.0,0.36757727633785864
tracked,forehead,1,1064,1364,cdf_applied,True,300,0.0,0.5356961366664446
tracked,forehead,1,1094,1394,cdf_applied,True,300,0.0,0.41276109800089367
tracked,forehead,1,1124,1424,cdf_applied,True,300,0.0,0.3507366445455234
tracked,forehead,1,1154,1454,cdf_applied,True,300,0.0,0.433385695539246
tracked,forehead,1,1184,1484,cdf_applied,True,300,0.0,0.48934949252287735
tracked,forehead,1,1214,1514,cdf_applied,True,300,0.0,0.347601137154926
tracked,forehead,2,1548,1848,cdf_applied,True,300,0.0,0.4711342486260394
tracked,forehead,2,1578,1878,cdf_applied,True,300,0.0,0.44437843415288897
tracked,forehead,2,1608,1908,cdf_applied,True,300,0.0,0.48867591885761086
tracked,forehead,2,1638,1938,cdf_applied,True,300,0.0,0.2908749560210208
tracked,forehead,2,1668,1968,cdf_applied,True,300,0.0,0.27799781698189774
tracked,forehead,2,1698,1998,cdf_applied,True,300,0.0,0.6366908028688568
tracked,forehead,2,1728,2028,cdf_applied,True,300,0.0,0.2995162216995511
tracked,forehead,2,1758,2058,cdf_applied,True,300,0.0,0.2778868594697947
tracked,forehead,2,1788,2088,cdf_applied,True,300,0.0,0.23043158666117092
tracked,forehead,2,1818,2118,cdf_applied,True,300,0.0,0.3906099024838331
tracked,forehead,2,1848,2148,cdf_applied,True,300,0.0,0.3991330426246061
tracked,left_cheek,0,41,48,original_short_segment,False,7,,
tracked,left_cheek,1,194,494,cdf_applied,True,300,0.0,0.3939959116895434
tracked,left_cheek,1,224,524,cdf_applied,True,300,0.0,0.6007037934299327
tracked,left_cheek,1,254,554,cdf_applied,True,300,0.0,0.3185600657759409
tracked,left_cheek,1,284,584,cdf_applied,True,300,0.0,0.36674738536636575
tracked,left_cheek,1,314,614,cdf_applied,True,300,0.0,0.6539600174993702
tracked,left_cheek,1,344,644,cdf_applied,True,300,0.0,0.39017462383411444
tracked,left_cheek,1,374,674,cdf_applied,True,300,0.0,0.70899232584009
tracked,left_cheek,1,404,704,cdf_applied,True,300,0.0,0.6176313674628392
tracked,left_cheek,1,434,734,cdf_applied,True,300,0.0,0.7022014541231574
tracked,left_cheek,1,464,764,cdf_applied,True,300,0.0,0.7415037935331472
tracked,left_cheek,1,494,794,cdf_applied,True,300,0.0,0.5224733308458526
tracked,left_cheek,1,524,824,cdf_applied,True,300,0.0,0.48202778532989893
tracked,left_cheek,1,554,854,cdf_applied,True,300,0.0,0.6055675281592761
tracked,left_cheek,1,584,884,cdf_applied,True,300,0.0,0.29812956275714825
tracked,left_cheek,1,614,914,cdf_applied,True,300,0.0,0.5658853639766424
tracked,left_cheek,1,644,944,cdf_applied,True,300,0.0,0.7477337839477506
tracked,left_cheek,1,674,974,cdf_applied,True,300,0.0,0.757970700307741
tracked,left_cheek,1,704,1004,cdf_applied,True,300,0.0,0.8360072206254923
tracked,left_cheek,1,734,1034,cdf_applied,True,300,0.0,0.850394688841952
tracked,left_cheek,1,764,1064,cdf_applied,True,300,0.0,0.9748018640296782
tracked,left_cheek,1,794,1094,cdf_applied,True,300,0.0,0.85471217717404
tracked,left_cheek,1,824,1124,cdf_applied,True,300,0.0,0.6527178694982781
tracked,left_cheek,1,854,1154,cdf_applied,True,300,0.0,0.5818460054831114
tracked,left_cheek,1,884,1184,cdf_applied,True,300,0.0,0.784380191397178
tracked,left_cheek,1,914,1214,cdf_applied,True,300,0.0,0.896304716243648
tracked,left_cheek,1,944,1244,cdf_applied,True,300,0.0,0.6922360924785006
tracked,left_cheek,1,974,1274,cdf_applied,True,300,0.0,0.6371375283441844
tracked,left_cheek,1,1004,1304,cdf_applied,True,300,0.0,0.6022726717872771
tracked,left_cheek,1,1034,1334,cdf_applied,True,300,0.0,0.5654062236343549
tracked,left_cheek,1,1064,1364,cdf_applied,True,300,0.0,0.5786925028293464
tracked,left_cheek,1,1094,1394,cdf_applied,True,300,0.0,0.5432976391022298
tracked,left_cheek,1,1124,1424,cdf_applied,True,300,0.0,0.6310320120052145
tracked,left_cheek,1,1154,1454,cdf_applied,True,300,0.0,0.8219362874673132
tracked,left_cheek,1,1184,1484,cdf_applied,True,300,0.0,0.8235212909697838
tracked,left_cheek,1,1214,1514,cdf_applied,True,300,0.0,0.597358781003867
tracked,left_cheek,2,1548,1848,cdf_applied,True,300,0.0,0.8268437241053935
tracked,left_cheek,2,1578,1878,cdf_applied,True,300,0.0,0.7315509041161612
tracked,left_cheek,2,1608,1908,cdf_applied,True,300,0.0,0.7512037573115053
tracked,left_cheek,2,1638,1938,cdf_applied,True,300,0.0,0.6883198349734455
tracked,left_cheek,2,1668,1968,cdf_applied,True,300,0.0,0.9073061506921075
tracked,left_cheek,2,1698,1998,cdf_applied,True,300,0.0,0.7872013007868073
tracked,left_cheek,2,1728,2028,cdf_applied,True,300,0.0,0.8425793364167079
tracked,left_cheek,2,1758,2058,cdf_applied,True,300,0.0,0.7799460605822076
tracked,left_cheek,2,1788,2088,cdf_applied,True,300,0.0,0.842980018638103
tracked,left_cheek,2,1818,2118,cdf_applied,True,300,0.0,0.8762369709010732
tracked,left_cheek,2,1848,2148,cdf_applied,True,300,0.0,0.8513244812561289
tracked,right_cheek,0,41,48,original_short_segment,False,7,,
tracked,right_cheek,1,194,494,cdf_applied,True,300,0.0,0.6711088185811991
tracked,right_cheek,1,224,524,cdf_applied,True,300,0.0,0.7999701385724606
tracked,right_cheek,1,254,554,cdf_applied,True,300,0.0,0.37977033958910533
tracked,right_cheek,1,284,584,cdf_applied,True,300,0.0,0.5871220716569366
tracked,right_cheek,1,314,614,cdf_applied,True,300,0.0,0.7485058027990974
tracked,right_cheek,1,344,644,cdf_applied,True,300,0.0,0.27223540435518684
tracked,right_cheek,1,374,674,cdf_applied,True,300,0.0,0.532461159380738
tracked,right_cheek,1,404,704,cdf_applied,True,300,0.0,0.5426445562232828
tracked,right_cheek,1,434,734,cdf_applied,True,300,0.0,0.3160094413744148
tracked,right_cheek,1,464,764,cdf_applied,True,300,0.0,0.21526645947833647
tracked,right_cheek,1,494,794,cdf_applied,True,300,0.0,0.7848800631534932
tracked,right_cheek,1,524,824,cdf_applied,True,300,0.0,0.6757693999042863
tracked,right_cheek,1,554,854,cdf_applied,True,300,0.0,0.17658077893158405
tracked,right_cheek,1,584,884,cdf_applied,True,300,0.0,0.1643821947731412
tracked,right_cheek,1,614,914,cdf_applied,True,300,0.0,0.1495814947126184
tracked,right_cheek,1,644,944,cdf_applied,True,300,0.0,0.3170631200830809
tracked,right_cheek,1,674,974,cdf_applied,True,300,0.0,0.3528263061194922
tracked,right_cheek,1,704,1004,cdf_applied,True,300,0.0,0.47027582346861707
tracked,right_cheek,1,734,1034,cdf_applied,True,300,0.0,0.4760060393126524
tracked,right_cheek,1,764,1064,cdf_applied,True,300,0.0,0.39235793073002667
tracked,right_cheek,1,794,1094,cdf_applied,True,300,0.0,0.553367783006162
tracked,right_cheek,1,824,1124,cdf_applied,True,300,0.0,0.7905507012737916
tracked,right_cheek,1,854,1154,cdf_applied,True,300,0.0,0.778984490914052
tracked,right_cheek,1,884,1184,cdf_applied,True,300,0.0,0.8269563685547215
tracked,right_cheek,1,914,1214,cdf_applied,True,300,0.0,0.6630395243737832
tracked,right_cheek,1,944,1244,cdf_applied,True,300,0.0,0.6999924281155989
tracked,right_cheek,1,974,1274,cdf_applied,True,300,0.0,0.5156466850708172
tracked,right_cheek,1,1004,1304,cdf_applied,True,300,0.0,0.8643759807683745
tracked,right_cheek,1,1034,1334,cdf_applied,True,300,0.0,0.671524678378769
tracked,right_cheek,1,1064,1364,cdf_applied,True,300,0.0,0.46027430956519955
tracked,right_cheek,1,1094,1394,cdf_applied,True,300,0.0,0.34316063027447524
tracked,right_cheek,1,1124,1424,cdf_applied,True,300,0.0,0.45557247797622125
tracked,right_cheek,1,1154,1454,cdf_applied,True,300,0.0,0.45178996369843893
tracked,right_cheek,1,1184,1484,cdf_applied,True,300,0.0,0.6422058173810578
tracked,right_cheek,1,1214,1514,cdf_applied,True,300,0.0,0.43140819110407813
tracked,right_cheek,2,1548,1848,cdf_applied,True,300,0.0,0.3808717512974672
tracked,right_cheek,2,1578,1878,cdf_applied,True,300,0.0,0.4023489556068316
tracked,right_cheek,2,1608,1908,cdf_applied,True,300,0.0,0.3607965975213801
tracked,right_cheek,2,1638,1938,cdf_applied,True,300,0.0,0.5088632303518195
tracked,right_cheek,2,1668,1968,cdf_applied,True,300,0.0,0.603541383367564
tracked,right_cheek,2,1698,1998,cdf_applied,True,300,0.0,0.6351711044619575
tracked,right_cheek,2,1728,2028,cdf_applied,True,300,0.0,0.48281052743855946
tracked,right_cheek,2,1758,2058,cdf_applied,True,300,0.0,0.6161474763910351
tracked,right_cheek,2,1788,2088,cdf_applied,True,300,0.0,0.5924840660468415
tracked,right_cheek,2,1818,2118,cdf_applied,True,300,0.0,0.6906769528443215
tracked,right_cheek,2,1848,2148,cdf_applied,True,300,0.0,0.5823815388688555
