case,comparison,before,after,estimator,comparison_role,reference_kind,shift_s,Ncommon_output,Nadded_output,Nlost_output,scope,branch,Nplanned,Noutput,Nref,Nvalid,C_out_pct,C_ref_pct,MAE_bpm,RMSE_bpm,Bias_bpm,SD_error_bpm_ddof1,LoA_lower_descriptive_bpm,LoA_upper_descriptive_bpm,P95_abs_error_bpm_linear,Max_abs_error_bpm,Nwithin5,Nwithin10,P5_valid_pct,P10_valid_pct,R5_all_reference_pct,R10_all_reference_pct
kaggle_full,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,312,93,11,common_before,v21/fusion/local_peak,419,312,0,0,74.46300715990454,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,312,93,11,common_after,cpace_no_homodyne/local_peak,419,312,0,0,74.46300715990454,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,312,93,11,added_after,cpace_no_homodyne/local_peak,419,93,0,0,22.195704057279237,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/local_peak->cpace_no_homodyne/local_peak,v21/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,312,93,11,lost_before,v21/fusion/local_peak,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,312,93,11,common_before,v21/fusion/offline_ridge,419,312,0,0,74.46300715990454,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,312,93,11,common_after,cpace_no_homodyne/offline_ridge,419,312,0,0,74.46300715990454,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,312,93,11,added_after,cpace_no_homodyne/offline_ridge,419,93,0,0,22.195704057279237,,,,,,,,,,0,0,,,,
kaggle_full,v21/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,v21/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,312,93,11,lost_before,v21/fusion/offline_ridge,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,none,0,416,0,0,common_before,trimmed_gap10/fusion/local_peak,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,none,0,416,0,0,common_after,trimmed_gap15/fusion/local_peak,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,none,0,416,0,0,added_after,trimmed_gap15/fusion/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->trimmed_gap15/fusion/local_peak,trimmed_gap10/fusion/local_peak,trimmed_gap15/fusion/local_peak,local_peak,primary,none,0,416,0,0,lost_before,trimmed_gap10/fusion/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,none,0,416,0,0,common_before,trimmed_gap10/fusion/offline_ridge,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,none,0,416,0,0,common_after,trimmed_gap15/fusion/offline_ridge,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,none,0,416,0,0,added_after,trimmed_gap15/fusion/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->trimmed_gap15/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,trimmed_gap15/fusion/offline_ridge,offline_ridge,primary,none,0,416,0,0,lost_before,trimmed_gap10/fusion/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,common_before,trimmed_gap10/fusion/local_peak,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,common_after,cpace/local_peak,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,added_after,cpace/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace/local_peak,trimmed_gap10/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,lost_before,trimmed_gap10/fusion/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,common_before,trimmed_gap10/fusion/offline_ridge,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,common_after,cpace/offline_ridge,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,added_after,cpace/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,lost_before,trimmed_gap10/fusion/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,common_before,trimmed_gap10/fusion/local_peak,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,common_after,rhythm/local_peak,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,added_after,rhythm/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->rhythm/local_peak,trimmed_gap10/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,lost_before,trimmed_gap10/fusion/local_peak,419,2,0,0,0.477326968973747,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,common_before,trimmed_gap10/fusion/offline_ridge,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,common_after,rhythm/offline_ridge,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,added_after,rhythm/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap10/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,lost_before,trimmed_gap10/fusion/offline_ridge,419,2,0,0,0.477326968973747,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap10/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,common_before,trimmed_gap10/fusion/local_peak,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap10/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,common_after,cpace_no_homodyne/local_peak,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap10/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,added_after,cpace_no_homodyne/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap10/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,lost_before,trimmed_gap10/fusion/local_peak,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,common_before,trimmed_gap10/fusion/offline_ridge,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,common_after,cpace_no_homodyne/offline_ridge,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,added_after,cpace_no_homodyne/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap10/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap10/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,lost_before,trimmed_gap10/fusion/offline_ridge,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace/local_peak,trimmed_gap15/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,common_before,trimmed_gap15/fusion/local_peak,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace/local_peak,trimmed_gap15/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,common_after,cpace/local_peak,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace/local_peak,trimmed_gap15/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,added_after,cpace/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace/local_peak,trimmed_gap15/fusion/local_peak,cpace/local_peak,local_peak,primary,none,0,416,0,0,lost_before,trimmed_gap15/fusion/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,common_before,trimmed_gap15/fusion/offline_ridge,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,common_after,cpace/offline_ridge,419,416,0,0,99.28400954653938,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,added_after,cpace/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace/offline_ridge,offline_ridge,primary,none,0,416,0,0,lost_before,trimmed_gap15/fusion/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->rhythm/local_peak,trimmed_gap15/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,common_before,trimmed_gap15/fusion/local_peak,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->rhythm/local_peak,trimmed_gap15/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,common_after,rhythm/local_peak,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->rhythm/local_peak,trimmed_gap15/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,added_after,rhythm/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->rhythm/local_peak,trimmed_gap15/fusion/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,lost_before,trimmed_gap15/fusion/local_peak,419,2,0,0,0.477326968973747,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap15/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,common_before,trimmed_gap15/fusion/offline_ridge,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap15/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,common_after,rhythm/offline_ridge,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap15/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,added_after,rhythm/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->rhythm/offline_ridge,trimmed_gap15/fusion/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,lost_before,trimmed_gap15/fusion/offline_ridge,419,2,0,0,0.477326968973747,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap15/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,common_before,trimmed_gap15/fusion/local_peak,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap15/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,common_after,cpace_no_homodyne/local_peak,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap15/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,added_after,cpace_no_homodyne/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/local_peak->cpace_no_homodyne/local_peak,trimmed_gap15/fusion/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,lost_before,trimmed_gap15/fusion/local_peak,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,common_before,trimmed_gap15/fusion/offline_ridge,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,common_after,cpace_no_homodyne/offline_ridge,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,added_after,cpace_no_homodyne/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,trimmed_gap15/fusion/offline_ridge->cpace_no_homodyne/offline_ridge,trimmed_gap15/fusion/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,lost_before,trimmed_gap15/fusion/offline_ridge,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->rhythm/local_peak,cpace/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,common_before,cpace/local_peak,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->rhythm/local_peak,cpace/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,common_after,rhythm/local_peak,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->rhythm/local_peak,cpace/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,added_after,rhythm/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->rhythm/local_peak,cpace/local_peak,rhythm/local_peak,local_peak,primary,none,0,414,0,2,lost_before,cpace/local_peak,419,2,0,0,0.477326968973747,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->rhythm/offline_ridge,cpace/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,common_before,cpace/offline_ridge,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->rhythm/offline_ridge,cpace/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,common_after,rhythm/offline_ridge,419,414,0,0,98.80668257756564,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->rhythm/offline_ridge,cpace/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,added_after,rhythm/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->rhythm/offline_ridge,cpace/offline_ridge,rhythm/offline_ridge,offline_ridge,primary,none,0,414,0,2,lost_before,cpace/offline_ridge,419,2,0,0,0.477326968973747,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->cpace_no_homodyne/local_peak,cpace/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,common_before,cpace/local_peak,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->cpace_no_homodyne/local_peak,cpace/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,common_after,cpace_no_homodyne/local_peak,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->cpace_no_homodyne/local_peak,cpace/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,added_after,cpace_no_homodyne/local_peak,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,cpace/local_peak->cpace_no_homodyne/local_peak,cpace/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,405,0,11,lost_before,cpace/local_peak,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->cpace_no_homodyne/offline_ridge,cpace/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,common_before,cpace/offline_ridge,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->cpace_no_homodyne/offline_ridge,cpace/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,common_after,cpace_no_homodyne/offline_ridge,419,405,0,0,96.65871121718376,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->cpace_no_homodyne/offline_ridge,cpace/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,added_after,cpace_no_homodyne/offline_ridge,419,0,0,0,0.0,,,,,,,,,,0,0,,,,
kaggle_full,cpace/offline_ridge->cpace_no_homodyne/offline_ridge,cpace/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,405,0,11,lost_before,cpace/offline_ridge,419,11,0,0,2.6252983293556085,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/local_peak->cpace_no_homodyne/local_peak,rhythm/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,404,1,10,common_before,rhythm/local_peak,419,404,0,0,96.4200477326969,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/local_peak->cpace_no_homodyne/local_peak,rhythm/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,404,1,10,common_after,cpace_no_homodyne/local_peak,419,404,0,0,96.4200477326969,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/local_peak->cpace_no_homodyne/local_peak,rhythm/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,404,1,10,added_after,cpace_no_homodyne/local_peak,419,1,0,0,0.2386634844868735,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/local_peak->cpace_no_homodyne/local_peak,rhythm/local_peak,cpace_no_homodyne/local_peak,local_peak,diagnostic,none,0,404,1,10,lost_before,rhythm/local_peak,419,10,0,0,2.386634844868735,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,404,1,10,common_before,rhythm/offline_ridge,419,404,0,0,96.4200477326969,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,404,1,10,common_after,cpace_no_homodyne/offline_ridge,419,404,0,0,96.4200477326969,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,404,1,10,added_after,cpace_no_homodyne/offline_ridge,419,1,0,0,0.2386634844868735,,,,,,,,,,0,0,,,,
kaggle_full,rhythm/offline_ridge->cpace_no_homodyne/offline_ridge,rhythm/offline_ridge,cpace_no_homodyne/offline_ridge,offline_ridge,diagnostic,none,0,404,1,10,lost_before,rhythm/offline_ridge,419,10,0,0,2.386634844868735,,,,,,,,,,0,0,,,,
synthetic72,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,synthetic_72bpm_modulation,0,7,0,0,common_before,v21/fusion/local_peak,11,7,11,7,63.63636363636363,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,100.0,100.0,63.63636363636363,63.63636363636363
synthetic72,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,synthetic_72bpm_modulation,0,7,0,0,common_after,trimmed_gap10/fusion/local_peak,11,7,11,7,63.63636363636363,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,100.0,100.0,63.63636363636363,63.63636363636363
synthetic72,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,synthetic_72bpm_modulation,0,7,0,0,added_after,trimmed_gap10/fusion/local_peak,11,0,11,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
synthetic72,v21/fusion/local_peak->trimmed_gap10/fusion/local_peak,v21/fusion/local_peak,trimmed_gap10/fusion/local_peak,local_peak,primary,synthetic_72bpm_modulation,0,7,0,0,lost_before,v21/fusion/local_peak,11,0,11,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
synthetic72,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,synthetic_72bpm_modulation,0,7,0,0,common_before,v21/fusion/offline_ridge,11,7,11,7,63.63636363636363,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,100.0,100.0,63.63636363636363,63.63636363636363
synthetic72,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,synthetic_72bpm_modulation,0,7,0,0,common_after,trimmed_gap10/fusion/offline_ridge,11,7,11,7,63.63636363636363,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,100.0,100.0,63.63636363636363,63.63636363636363
synthetic72,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,synthetic_72bpm_modulation,0,7,0,0,added_after,trimmed_gap10/fusion/offline_ridge,11,0,11,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
synthetic72,v21/fusion/offline_ridge->trimmed_gap10/fusion/offline_ridge,v21/fusion/offline_ridge,trimmed_gap10/fusion/offline_ridge,offline_ridge,primary,synthetic_72bpm_modulation,0,7,0,0,lost_before,v21/fusion/offline_ridge,11,0,11,0,0.0,0.0,,,,,,,,,0,0,,,0.0,0.0
