case,branch,system,role,window_index,time_s,actual_window_start_s,actual_window_end_s,prediction_bpm,reference_bpm,reference_eligible,valid_output,paired_valid,all12_common_output,primary10_common_output,error_bpm,status
ubfc,v21/fusion/local_peak,v21/fusion,baseline,43,47.618061525610926,42.61192875668233,52.62419429453953,,110.22811447811448,True,False,False,False,False,,gap_or_filter_edge
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,0,5.006132768928598,0.0,10.012265537857196,,98.15305666666667,True,False,False,False,False,,gap_or_filter_edge
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,1,5.997107856293304,0.9909750873647054,11.0032406252219,,98.45274161073826,True,False,False,False,False,,gap_or_filter_edge
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,2,6.988082943658008,1.9819501747294108,11.994215712586607,101.0,98.73350511945392,True,True,True,True,True,2.2664948805460767,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,3,7.9790580310227135,2.9729252620941162,12.985190799951312,102.0,99.11957876712329,True,True,True,True,True,2.8804212328767136,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,4,8.97003311838742,3.9639003494588216,13.976165887316016,103.0,99.61536394557824,True,True,True,True,True,3.3846360544217617,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,5,9.961008205752124,4.954875436823527,14.967140974680722,105.0,100.08391003460207,True,True,True,True,True,4.91608996539793,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,6,10.95198329311683,5.9458505241882325,15.958116062045427,106.0,100.65603448275863,True,True,True,True,True,5.343965517241372,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,7,11.942958380481535,6.936825611552938,16.949091149410133,106.0,101.44263698630137,True,True,True,True,True,4.557363013698634,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,8,12.933933467846241,7.927800698917643,17.94006623677484,106.0,102.42164383561644,True,True,True,True,True,3.578356164383564,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,9,13.924908555210946,8.918775786282348,18.931041324139542,106.0,103.39487889273356,True,True,True,True,True,2.6051211072664415,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,10,14.91588364257565,9.909750873647054,19.92201641150425,106.0,104.34437931034482,True,True,True,True,True,1.65562068965518,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,11,15.906858729940357,10.900725961011759,20.912991498868955,106.0,105.13449826989618,True,True,True,True,True,0.8655017301038157,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,12,16.897833817305063,11.891701048376465,21.90396658623366,107.0,105.89071428571428,True,True,True,True,True,1.1092857142857184,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,13,17.888808904669766,12.88267613574117,22.894941673598364,107.0,106.68351351351352,True,True,True,True,True,0.3164864864864825,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,14,18.879783992034472,13.873651223105876,23.88591676096307,107.0,107.43363321799308,True,True,True,True,True,-0.4336332179930764,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,15,19.87075907939918,14.86462631047058,24.876891848327777,107.0,108.0838566552901,True,True,True,True,True,-1.0838566552901057,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,16,20.861734166763885,15.855601397835287,25.867866935692483,108.0,108.52327645051194,True,True,True,True,True,-0.5232764505119434,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,17,21.852709254128587,16.846576485199993,26.858842023057186,108.0,108.66525597269624,True,True,True,True,True,-0.6652559726962437,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,18,22.843684341493294,17.837551572564696,27.849817110421892,109.0,108.80904436860068,True,True,True,True,True,0.19095563139931926,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,19,23.834659428858,18.828526659929402,28.840792197786598,109.0,108.8616554054054,True,True,True,True,True,0.13834459459459936,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,20,24.825634516222706,19.819501747294108,29.8317672851513,108.0,108.99338983050848,True,True,True,True,True,-0.9933898305084767,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,21,25.81660960358741,20.81047683465881,30.822742372516007,107.0,109.26230508474576,True,True,True,True,True,-2.262305084745762,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,22,26.807584690952115,21.801451922023517,31.813717459880714,106.0,109.62544827586206,True,True,True,True,True,-3.6254482758620554,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,23,27.79855977831682,22.792427009388224,32.804692547245416,106.0,110.07192439862543,True,True,True,True,True,-4.071924398625427,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,24,28.789534865681528,23.78340209675293,33.795667634610126,106.0,110.36340067340068,True,True,True,True,True,-4.363400673400676,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,25,29.78050995304623,24.774377184117633,34.78664272197483,107.0,110.76840677966102,True,True,True,True,True,-3.7684067796610208,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,26,30.771485040410937,25.76535227148234,35.77761780933953,108.0,111.15268041237114,True,True,True,True,True,-3.15268041237114,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,27,31.762460127775643,26.756327358847045,36.76859289670424,108.0,111.45334470989762,True,True,True,True,True,-3.453344709897621,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,28,32.75343521514035,27.74730244621175,37.759567984068944,107.0,111.60079037800688,True,True,True,True,True,-4.600790378006877,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,29,33.74441030250505,28.738277533576454,38.750543071433654,107.0,111.61453608247423,True,True,True,True,True,-4.614536082474231,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,30,34.735385389869755,29.72925262094116,39.74151815879836,107.0,111.55910034602077,True,True,True,True,True,-4.55910034602077,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,31,35.726360477234465,30.720227708305867,40.73249324616306,107.0,111.34045138888888,True,True,True,True,True,-4.34045138888888,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,32,36.71733556459917,31.711202795670573,41.72346833352777,107.0,111.03477508650519,True,True,True,True,True,-4.034775086505192,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,33,37.70831065196388,32.702177883035276,42.71444342089247,107.0,110.50711805555555,True,True,True,True,True,-3.5071180555555515,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,34,38.69928573932858,33.693152970399986,43.705418508257175,108.0,109.99671280276816,True,True,True,True,True,-1.9967128027681582,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,35,39.69026082669328,34.68412805776469,44.696393595621885,109.0,109.4828125,True,True,True,True,True,-0.4828124999999943,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,36,40.68123591405799,35.67510314512939,45.68736868298659,109.0,109.06030927835052,True,True,True,True,True,-0.06030927835051614,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,37,41.672211001422696,36.6660782324941,46.6783437703513,109.0,108.93356401384082,True,True,True,True,True,0.06643598615917767,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,38,42.6631860887874,37.657053319858804,47.669318857716,108.0,108.84810996563574,True,True,True,False,False,-0.8481099656357429,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,39,43.65416117615211,38.64802840722351,48.6602939450807,107.0,108.86450511945392,True,True,True,False,False,-1.8645051194539235,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,40,44.64513626351681,39.639003494588216,49.65126903244541,106.0,109.1179180887372,True,True,True,False,False,-3.1179180887371984,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,41,45.63611135088152,40.62997858195292,50.642244119810115,106.0,109.46672354948805,True,True,True,False,False,-3.4667235494880515,candidate_only
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,42,46.627086438246224,41.62095366931762,51.63321920717482,,109.84479865771812,True,False,False,False,False,,gap_or_filter_edge
ubfc,v21/fusion/offline_ridge,v21/fusion,baseline,43,47.618061525610926,42.61192875668233,52.62419429453953,,110.22811447811448,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,0,5.006132768928598,0.0,10.012265537857196,,98.15305666666667,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,1,5.997107856293304,0.9909750873647054,11.0032406252219,,98.45274161073826,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,2,6.988082943658008,1.9819501747294108,11.994215712586607,99.0,98.73350511945392,True,True,True,True,True,0.26649488054607673,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,3,7.9790580310227135,2.9729252620941162,12.985190799951312,101.0,99.11957876712329,True,True,True,True,True,1.8804212328767136,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,4,8.97003311838742,3.9639003494588216,13.976165887316016,104.0,99.61536394557824,True,True,True,True,True,4.384636054421762,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,5,9.961008205752124,4.954875436823527,14.967140974680722,106.0,100.08391003460207,True,True,True,True,True,5.91608996539793,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,6,10.95198329311683,5.9458505241882325,15.958116062045427,108.0,100.65603448275863,True,True,True,True,True,7.343965517241372,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,7,11.942958380481535,6.936825611552938,16.949091149410133,108.0,101.44263698630137,True,True,True,True,True,6.557363013698634,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,8,12.933933467846241,7.927800698917643,17.94006623677484,107.0,102.42164383561644,True,True,True,True,True,4.578356164383564,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,9,13.924908555210946,8.918775786282348,18.931041324139542,106.0,103.39487889273356,True,True,True,True,True,2.6051211072664415,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,10,14.91588364257565,9.909750873647054,19.92201641150425,105.0,104.34437931034482,True,True,True,True,True,0.65562068965518,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,11,15.906858729940357,10.900725961011759,20.912991498868955,105.0,105.13449826989618,True,True,True,True,True,-0.1344982698961843,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,12,16.897833817305063,11.891701048376465,21.90396658623366,106.0,105.89071428571428,True,True,True,True,True,0.10928571428571843,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,13,17.888808904669766,12.88267613574117,22.894941673598364,107.0,106.68351351351352,True,True,True,True,True,0.3164864864864825,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,14,18.879783992034472,13.873651223105876,23.88591676096307,107.0,107.43363321799308,True,True,True,True,True,-0.4336332179930764,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,15,19.87075907939918,14.86462631047058,24.876891848327777,108.0,108.0838566552901,True,True,True,True,True,-0.08385665529010566,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,16,20.861734166763885,15.855601397835287,25.867866935692483,108.0,108.52327645051194,True,True,True,True,True,-0.5232764505119434,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,17,21.852709254128587,16.846576485199993,26.858842023057186,109.0,108.66525597269624,True,True,True,True,True,0.3347440273037563,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,18,22.843684341493294,17.837551572564696,27.849817110421892,110.0,108.80904436860068,True,True,True,True,True,1.1909556313993193,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,19,23.834659428858,18.828526659929402,28.840792197786598,110.0,108.8616554054054,True,True,True,True,True,1.1383445945945994,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,20,24.825634516222706,19.819501747294108,29.8317672851513,109.0,108.99338983050848,True,True,True,True,True,0.006610169491523266,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,21,25.81660960358741,20.81047683465881,30.822742372516007,107.0,109.26230508474576,True,True,True,True,True,-2.262305084745762,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,22,26.807584690952115,21.801451922023517,31.813717459880714,104.0,109.62544827586206,True,True,True,True,True,-5.625448275862055,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,23,27.79855977831682,22.792427009388224,32.804692547245416,104.0,110.07192439862543,True,True,True,True,True,-6.071924398625427,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,24,28.789534865681528,23.78340209675293,33.795667634610126,105.0,110.36340067340068,True,True,True,True,True,-5.363400673400676,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,25,29.78050995304623,24.774377184117633,34.78664272197483,107.0,110.76840677966102,True,True,True,True,True,-3.7684067796610208,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,26,30.771485040410937,25.76535227148234,35.77761780933953,108.0,111.15268041237114,True,True,True,True,True,-3.15268041237114,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,27,31.762460127775643,26.756327358847045,36.76859289670424,109.0,111.45334470989762,True,True,True,True,True,-2.453344709897621,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,28,32.75343521514035,27.74730244621175,37.759567984068944,108.0,111.60079037800688,True,True,True,True,True,-3.6007903780068773,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,29,33.74441030250505,28.738277533576454,38.750543071433654,107.0,111.61453608247423,True,True,True,True,True,-4.614536082474231,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,30,34.735385389869755,29.72925262094116,39.74151815879836,106.0,111.55910034602077,True,True,True,True,True,-5.55910034602077,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,31,35.726360477234465,30.720227708305867,40.73249324616306,106.0,111.34045138888888,True,True,True,True,True,-5.34045138888888,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,32,36.71733556459917,31.711202795670573,41.72346833352777,106.0,111.03477508650519,True,True,True,True,True,-5.034775086505192,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,33,37.70831065196388,32.702177883035276,42.71444342089247,107.0,110.50711805555555,True,True,True,True,True,-3.5071180555555515,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,34,38.69928573932858,33.693152970399986,43.705418508257175,108.0,109.99671280276816,True,True,True,True,True,-1.9967128027681582,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,35,39.69026082669328,34.68412805776469,44.696393595621885,110.0,109.4828125,True,True,True,True,True,0.5171875000000057,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,36,40.68123591405799,35.67510314512939,45.68736868298659,111.0,109.06030927835052,True,True,True,True,True,1.9396907216494839,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,37,41.672211001422696,36.6660782324941,46.6783437703513,110.0,108.93356401384082,True,True,True,True,True,1.0664359861591777,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,38,42.6631860887874,37.657053319858804,47.669318857716,108.0,108.84810996563574,True,True,True,False,False,-0.8481099656357429,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,39,43.65416117615211,38.64802840722351,48.6602939450807,106.0,108.86450511945392,True,True,True,False,False,-2.8645051194539235,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,40,44.64513626351681,39.639003494588216,49.65126903244541,106.0,109.1179180887372,True,True,True,False,False,-3.1179180887371984,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,41,45.63611135088152,40.62997858195292,50.642244119810115,106.0,109.46672354948805,True,True,True,False,False,-3.4667235494880515,candidate_only
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,42,46.627086438246224,41.62095366931762,51.63321920717482,,109.84479865771812,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/local_peak,trimmed_gap10/fusion,baseline,43,47.618061525610926,42.61192875668233,52.62419429453953,,110.22811447811448,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,0,5.006132768928598,0.0,10.012265537857196,,98.15305666666667,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,1,5.997107856293304,0.9909750873647054,11.0032406252219,,98.45274161073826,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,2,6.988082943658008,1.9819501747294108,11.994215712586607,101.0,98.73350511945392,True,True,True,True,True,2.2664948805460767,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,3,7.9790580310227135,2.9729252620941162,12.985190799951312,102.0,99.11957876712329,True,True,True,True,True,2.8804212328767136,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,4,8.97003311838742,3.9639003494588216,13.976165887316016,104.0,99.61536394557824,True,True,True,True,True,4.384636054421762,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,5,9.961008205752124,4.954875436823527,14.967140974680722,106.0,100.08391003460207,True,True,True,True,True,5.91608996539793,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,6,10.95198329311683,5.9458505241882325,15.958116062045427,107.0,100.65603448275863,True,True,True,True,True,6.343965517241372,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,7,11.942958380481535,6.936825611552938,16.949091149410133,107.0,101.44263698630137,True,True,True,True,True,5.557363013698634,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,8,12.933933467846241,7.927800698917643,17.94006623677484,107.0,102.42164383561644,True,True,True,True,True,4.578356164383564,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,9,13.924908555210946,8.918775786282348,18.931041324139542,106.0,103.39487889273356,True,True,True,True,True,2.6051211072664415,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,10,14.91588364257565,9.909750873647054,19.92201641150425,106.0,104.34437931034482,True,True,True,True,True,1.65562068965518,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,11,15.906858729940357,10.900725961011759,20.912991498868955,106.0,105.13449826989618,True,True,True,True,True,0.8655017301038157,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,12,16.897833817305063,11.891701048376465,21.90396658623366,106.0,105.89071428571428,True,True,True,True,True,0.10928571428571843,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,13,17.888808904669766,12.88267613574117,22.894941673598364,107.0,106.68351351351352,True,True,True,True,True,0.3164864864864825,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,14,18.879783992034472,13.873651223105876,23.88591676096307,107.0,107.43363321799308,True,True,True,True,True,-0.4336332179930764,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,15,19.87075907939918,14.86462631047058,24.876891848327777,108.0,108.0838566552901,True,True,True,True,True,-0.08385665529010566,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,16,20.861734166763885,15.855601397835287,25.867866935692483,108.0,108.52327645051194,True,True,True,True,True,-0.5232764505119434,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,17,21.852709254128587,16.846576485199993,26.858842023057186,109.0,108.66525597269624,True,True,True,True,True,0.3347440273037563,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,18,22.843684341493294,17.837551572564696,27.849817110421892,109.0,108.80904436860068,True,True,True,True,True,0.19095563139931926,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,19,23.834659428858,18.828526659929402,28.840792197786598,109.0,108.8616554054054,True,True,True,True,True,0.13834459459459936,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,20,24.825634516222706,19.819501747294108,29.8317672851513,108.0,108.99338983050848,True,True,True,True,True,-0.9933898305084767,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,21,25.81660960358741,20.81047683465881,30.822742372516007,107.0,109.26230508474576,True,True,True,True,True,-2.262305084745762,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,22,26.807584690952115,21.801451922023517,31.813717459880714,106.0,109.62544827586206,True,True,True,True,True,-3.6254482758620554,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,23,27.79855977831682,22.792427009388224,32.804692547245416,105.0,110.07192439862543,True,True,True,True,True,-5.071924398625427,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,24,28.789534865681528,23.78340209675293,33.795667634610126,106.0,110.36340067340068,True,True,True,True,True,-4.363400673400676,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,25,29.78050995304623,24.774377184117633,34.78664272197483,107.0,110.76840677966102,True,True,True,True,True,-3.7684067796610208,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,26,30.771485040410937,25.76535227148234,35.77761780933953,108.0,111.15268041237114,True,True,True,True,True,-3.15268041237114,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,27,31.762460127775643,26.756327358847045,36.76859289670424,108.0,111.45334470989762,True,True,True,True,True,-3.453344709897621,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,28,32.75343521514035,27.74730244621175,37.759567984068944,108.0,111.60079037800688,True,True,True,True,True,-3.6007903780068773,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,29,33.74441030250505,28.738277533576454,38.750543071433654,107.0,111.61453608247423,True,True,True,True,True,-4.614536082474231,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,30,34.735385389869755,29.72925262094116,39.74151815879836,107.0,111.55910034602077,True,True,True,True,True,-4.55910034602077,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,31,35.726360477234465,30.720227708305867,40.73249324616306,107.0,111.34045138888888,True,True,True,True,True,-4.34045138888888,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,32,36.71733556459917,31.711202795670573,41.72346833352777,107.0,111.03477508650519,True,True,True,True,True,-4.034775086505192,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,33,37.70831065196388,32.702177883035276,42.71444342089247,107.0,110.50711805555555,True,True,True,True,True,-3.5071180555555515,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,34,38.69928573932858,33.693152970399986,43.705418508257175,108.0,109.99671280276816,True,True,True,True,True,-1.9967128027681582,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,35,39.69026082669328,34.68412805776469,44.696393595621885,109.0,109.4828125,True,True,True,True,True,-0.4828124999999943,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,36,40.68123591405799,35.67510314512939,45.68736868298659,109.0,109.06030927835052,True,True,True,True,True,-0.06030927835051614,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,37,41.672211001422696,36.6660782324941,46.6783437703513,109.0,108.93356401384082,True,True,True,True,True,0.06643598615917767,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,38,42.6631860887874,37.657053319858804,47.669318857716,108.0,108.84810996563574,True,True,True,False,False,-0.8481099656357429,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,39,43.65416117615211,38.64802840722351,48.6602939450807,107.0,108.86450511945392,True,True,True,False,False,-1.8645051194539235,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,40,44.64513626351681,39.639003494588216,49.65126903244541,106.0,109.1179180887372,True,True,True,False,False,-3.1179180887371984,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,41,45.63611135088152,40.62997858195292,50.642244119810115,106.0,109.46672354948805,True,True,True,False,False,-3.4667235494880515,candidate_only
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,42,46.627086438246224,41.62095366931762,51.63321920717482,,109.84479865771812,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap10/fusion/offline_ridge,trimmed_gap10/fusion,baseline,43,47.618061525610926,42.61192875668233,52.62419429453953,,110.22811447811448,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,0,5.006132768928598,0.0,10.012265537857196,,98.15305666666667,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,1,5.997107856293304,0.9909750873647054,11.0032406252219,,98.45274161073826,True,False,False,False,False,,gap_or_filter_edge
ubfc,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,2,6.988082943658008,1.9819501747294108,11.994215712586607,99.0,98.73350511945392,True,True,True,True,True,0.26649488054607673,candidate_only
ubfc,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,3,7.9790580310227135,2.9729252620941162,12.985190799951312,101.0,99.11957876712329,True,True,True,True,True,1.8804212328767136,candidate_only
ubfc,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,4,8.97003311838742,3.9639003494588216,13.976165887316016,104.0,99.61536394557824,True,True,True,True,True,4.384636054421762,candidate_only
ubfc,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,5,9.961008205752124,4.954875436823527,14.967140974680722,106.0,100.08391003460207,True,True,True,True,True,5.91608996539793,candidate_only
