time_s,base,observed,interpolated,covered
12.4333209,0.7732025981171202,True,False,True
12.4666542,0.7718952114768104,True,False,True
12.4999875,0.7312162739124546,True,False,True
12.533320799999998,0.6539493361114329,True,False,True
12.5666541,0.5447695547680893,True,False,True
12.5999874,0.40991408456812806,True,False,True
12.6333207,0.25677212872049576,True,False,True
12.666654,0.0934276857043722,True,False,True
12.6999873,-0.07181112601171326,True,False,True
12.7333206,-0.23086457762762438,True,False,True
12.7666539,-0.3762888646434542,True,False,True
12.7999872,-0.5016182462732078,True,False,True
12.8333205,-0.601628444599183,True,False,True
12.8666538,-0.6725148906755745,True,False,True
12.8999871,-0.7119855640021319,True,False,True
12.9333204,-0.7192731721069179,True,False,True
12.9666537,-0.6950751088780701,True,False,True
12.999987,-0.6414320536584174,True,False,True
13.0333203,-0.5615573911184744,True,False,True
13.0666536,-0.45963006453568683,True,False,True
13.0999869,-0.3405632461432573,True,False,True
13.1333202,-0.2097605122787276,True,False,True
13.1666535,-0.07287020026077803,True,False,True
13.1999868,0.06445259062420157,True,False,True
13.233320099999998,0.19676823023448484,True,False,True
13.2666534,0.31905230006660845,True,False,True
13.2999867,0.4268675457999006,True,False,True
13.33332,0.5165041329958904,True,False,True
13.3666533,0.5850856335579453,True,False,True
13.3999866,0.6306394180540474,True,False,True
13.4333199,0.6521312722571206,True,False,True
13.4666532,0.6494650885414255,True,False,True
13.4999865,0.62344940659197,True,False,True
13.5333198,0.5757334017060188,True,False,True
13.5666531,0.5087156526709581,True,False,True
13.5999864,0.4254296712450005,True,False,True
13.6333197,0.3294107406939417,True,False,True
13.666653,0.22454908115452812,True,False,True
13.6999863,0.1149347151116252,True,False,True
13.7333196,0.0046996210252878475,True,False,True
13.7666529,-0.1021371901305444,True,False,True
13.7999862,-0.2018161845023237,True,False,True
13.8333195,-0.2909702568719013,True,False,True
13.8666528,-0.3667395270617095,True,False,True
13.8999861,-0.4268641144345036,True,False,True
13.933319399999998,-0.46975190472458545,True,False,True
13.9666527,-0.49451931270837335,True,False,True
13.999986,-0.5010040936065572,True,False,True
14.0333193,-0.48975031705537164,True,False,True
14.0666526,-0.4619666451598536,True,False,True
14.0999859,-0.419460012063108,True,False,True
14.1333192,-0.3645476555670506,True,False,True
14.1666525,-0.2999511778989786,True,False,True
14.1999858,-0.2286768957182468,True,False,True
14.2333191,-0.15388716788235754,True,False,True
14.2666524,-0.0787676577565491,True,False,True
14.2999857,-0.0063955942652017365,True,False,True
14.333319,0.060385954122532684,True,False,True
14.3666523,0.11908297939468104,True,False,True
14.3999856,0.16765013962508635,True,False,True
14.4333189,0.2045710832873633,True,False,True
14.4666522,0.2289161184488345,True,False,True
14.4999855,0.24037459498399757,True,False,True
14.5333188,0.2392602364111491,True,False,True
14.5666521,0.22648864811768046,True,False,True
14.5999854,0.20352732886244151,True,False,True
14.633318699999998,0.1723196991919971,True,False,True
14.666652,0.13518589508007803,True,False,True
14.6999853,0.0947043019712128,True,False,True
14.7333186,0.053578952042546986,True,False,True
14.7666519,0.014498893303487592,True,False,True
14.7999852,-0.02000362317205583,True,False,True
14.8333185,-0.04768888270881897,True,False,True
14.8666518,-0.06673210303603375,True,False,True
14.8999851,-0.0758256360369263,True,False,True
14.9333184,-0.07425498691363677,True,False,True
14.9666517,-0.061943941175214866,True,False,True
14.999985,-0.03946572190985043,True,False,True
15.0333183,-0.008018989311014822,True,False,True
15.066651599999998,0.03063048077155411,True,False,True
15.0999849,0.07423958128627862,True,False,True
15.1333182,0.12020438974035765,True,False,True
15.1666515,0.1656970932328739,True,False,True
15.1999848,0.2078158090214192,True,False,True
15.2333181,0.24373907725645935,True,False,True
15.2666514,0.27087661867900137,True,False,True
15.2999847,0.287008292379831,True,False,True
15.333317999999998,0.2904040155065112,True,False,True
15.3666513,0.2799186405546093,True,False,True
15.3999846,0.25505732311300205,True,False,True
15.4333179,0.21600863615941177,True,False,True
15.4666512,0.16364447664135798,True,False,True
15.4999845,0.0994875544853051,True,False,True
15.5333178,0.025648856588543614,True,False,True
15.5666511,-0.05526113947734611,True,False,True
15.5999844,-0.14024262405689564,True,False,True
15.6333177,-0.22603232333907602,True,False,True
15.666651,-0.30923896753697583,True,False,True
15.6999843,-0.3864821444338948,True,False,True
15.7333176,-0.45452853987316094,True,False,True
15.766650899999998,-0.5104200678210801,True,False,True
15.7999842,-0.5515891227126223,True,False,True
15.8333175,-0.5759570767731199,True,False,True
15.8666508,-0.5820131191922552,True,False,True
15.8999841,-0.5688715187607484,True,False,True
15.9333174,-0.5363063237762845,True,False,True
15.9666507,-0.48476334656973713,True,False,True
15.999984,-0.41534998867440676,True,False,True
16.0333173,-0.3298040391860175,True,False,True
16.0666506,-0.23044303088825335,True,False,True
16.099983899999998,-0.12009608328590626,True,False,True
16.1333172,-0.002020419911602236,True,False,True
16.1666505,0.12019505949808106,True,False,True
16.1999838,0.2427366235428727,True,False,True
16.2333171,0.36168032240598885,True,False,True
16.2666504,0.4731116158432645,True,False,True
16.2999837,0.5732471583445711,True,False,True
16.333316999999997,0.6585557761994764,True,False,True
16.3666503,0.7258755598996608,True,False,True
16.3999836,0.7725238896231784,True,False,True
16.433316899999998,0.7963971299047814,True,False,True
16.4666502,0.7960566982517421,True,False,True
16.4999835,0.7707982621961328,True,False,True
16.533316799999998,0.7207009809264668,True,False,True
16.5666501,0.6466540075541454,True,False,True
16.5999834,0.5503579244403625,True,False,True
16.633316699999998,0.43429940475876133,True,False,True
16.66665,0.30169817555602285,True,False,True
16.6999833,0.1564262871375833,True,False,True
16.7333166,0.002900746149457097,True,False,True
16.7666499,-0.1540482902377769,True,False,True
16.7999832,-0.3093303814021685,True,False,True
16.8333165,-0.4577641931458186,True,False,True
16.866649799999998,-0.5942578014806094,True,False,True
16.8999831,-0.7139933999931093,True,False,True
16.9333164,-0.8126092474234552,True,False,True
16.966649699999998,-0.886371358137618,True,False,True
16.999983,-0.9323274747641871,True,False,True
17.0333163,-0.9484362926857409,True,False,True
17.066649599999998,-0.93366572036034,True,False,True
17.0999829,-0.8880551148892052,True,False,True
17.1333162,-0.8127378595773066,True,False,True
17.1666495,-0.7099222641101631,True,False,True
17.1999828,-0.5828304790874892,True,False,True
17.2333161,-0.43559684247274716,True,False,True
17.2666494,-0.27312874708347373,True,False,True
17.299982699999997,-0.10093468185341474,True,False,True
17.333316,0.07507448638214585,True,False,True
17.3666493,0.24880369517591164,True,False,True
17.399982599999998,0.41420303081369875,True,False,True
17.4333159,0.5654991902515103,True,False,True
17.4666492,0.6974195861679252,True,False,True
17.499982499999998,0.8053995536232296,True,False,True
17.5333158,0.8857634582044103,True,False,True
17.5666491,0.9358712866373062,True,False,True
17.5999824,0.9542235304468166,True,False,True
17.6333157,0.9405188317828312,True,False,True
17.666649,0.8956608977032798,True,False,True
17.6999823,0.821713524819535,True,False,True
17.733315599999997,0.7218051033180966,True,False,True
17.7666489,0.5999865587038749,True,False,True
17.7999822,0.46104919475578826,True,False,True
17.833315499999998,0.31031116487740446,True,False,True
17.8666488,0.15338316144837955,True,False,True
17.8999821,-0.004074777139530335,True,False,True
17.933315399999998,-0.15659281225882063,True,False,True
17.9666487,-0.2991148129731436,True,False,True
17.999982,-0.4271943762024854,True,False,True
18.0333153,-0.537153618531967,True,False,True
18.0666486,-0.6261973731440857,True,False,True
18.0999819,-0.692478295629493,True,False,True
18.1333152,-0.7351115309208328,True,False,True
18.1666485,-0.7541407755289766,True,False,True
18.1999818,-0.7504605391597831,True,False,True
18.2333151,-0.725701946473413,True,False,True
18.2666484,-0.6820913464909065,True,False,True
18.2999817,-0.6222921947349482,True,False,True
18.333315,-0.5492410855069427,True,False,True
18.3666483,-0.4659884450639145,True,False,True
18.3999816,-0.3755533144439748,True,False,True
18.4333149,-0.2807999661698747,True,False,True
18.4666482,-0.18434196432223404,True,False,True
18.4999815,-0.08847687255796632,True,False,True
18.5333148,0.004847666295666297,True,False,True
18.5666481,0.09403811968598749,True,False,True
18.5999814,0.1778332371372707,True,False,True
18.6333147,0.2552615574429366,True,False,True
18.666648,0.32558471501584046,True,False,True
18.6999813,0.38823354675513444,True,False,True
18.7333146,0.44274397232442064,True,False,True
18.7666479,0.48869907748268576,True,False,True
18.7999812,0.5256828558912149,True,False,True
18.8333145,0.5532497628621725,True,False,True
18.8666478,0.5709127157092653,True,False,True
18.8999811,0.5781505499215916,True,False,True
18.9333144,0.5744343132938763,True,False,True
18.9666477,0.5592702493112396,True,False,True
18.999981,0.5322559762358561,True,False,True
19.0333143,0.49314528892846193,True,False,True
19.0666476,0.4419162616595976,True,False,True
19.0999809,0.3788369575816613,True,False,True
19.1333142,0.30452307474110124,True,False,True
19.1666475,0.2199822717591912,True,False,True
19.1999808,0.12664068248685617,True,False,True
19.2333141,0.026348187391272437,True,False,True
19.2666474,-0.07863971807557944,True,False,True
19.2999807,-0.18570421865557926,True,False,True
19.333314,-0.2919289608156487,True,False,True
19.3666473,-0.3941872500530469,True,False,True
19.3999806,-0.48924731806770794,True,False,True
19.4333139,-0.5738912197007666,True,False,True
19.4666472,-0.6450420586178597,True,False,True
19.4999805,-0.6998936539105906,True,False,True
19.5333138,-0.7360364753750377,True,False,True
19.5666471,-0.7515737066518352,True,False,True
19.5999804,-0.7452216388477321,True,False,True
19.6333137,-0.7163892302850515,True,False,True
19.666647,-0.6652325507644702,True,False,True
19.6999803,-0.592680907998169,True,False,True
19.7333136,-0.5004326698553984,True,False,True
19.7666469,-0.39092008981122645,True,False,True
19.7999802,-0.2672437624669127,True,False,True
19.8333135,-0.13307863853870816,True,False,True
19.8666468,0.007445221250617227,True,False,True
19.8999801,0.14988281101432474,True,False,True
19.9333134,0.2896298865295838,True,False,True
19.9666467,0.4220879853631536,True,False,True
19.99998,0.5428319285236298,True,False,True
20.0333133,0.6477726889872379,True,False,True
20.0666466,0.7333086115391187,True,False,True
20.0999799,0.7964584837390865,True,False,True
20.1333132,0.8349708805406334,True,False,True
20.1666465,0.847405475233361,True,False,True
20.1999798,0.8331835199205365,True,False,True
20.2333131,0.7926063113414785,True,False,True
20.2666464,0.7268420265710434,True,False,True
20.2999797,0.6378827095181088,True,False,True
20.333313,0.5284743216336061,True,False,True
20.3666463,0.4020235931433113,True,False,True
20.3999796,0.2624859222239079,True,False,True
20.4333129,0.11423879903845562,True,False,True
20.4666462,-0.03805477251420927,True,False,True
20.4999795,-0.18958856696688536,True,False,True
20.5333128,-0.335557169126618,True,False,True
20.5666461,-0.4712981681761055,True,False,True
20.5999794,-0.592429370646749,True,False,True
20.6333127,-0.6949783134298909,True,False,True
