time_s,base,covered,observed,interpolated,candidate_weight,source,protected_sample,v31_candidate_weight,v31_modified_sample,v31_source
6.266660399999999,-0.2902003664438992,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.2999937,0.1821758471608462,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.333327,0.464954718333038,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.3666603,0.4643021330159025,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.399993599999999,0.2220525223447869,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.4333269,-0.1143004377062435,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.4666602,-0.3613118129636745,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.4999935,-0.3779577627091368,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.533326799999999,-0.1235225589489214,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.5666601,0.323213572753218,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.5999934,0.7882547543808014,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.6333267,1.0659760929383186,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.666659999999999,1.0063784952490968,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.6999933,0.5907492491687693,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.7333266,-0.047175747506743,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.7666599,-0.6731478036986154,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.799993199999999,-1.0542551750099027,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.8333265,-1.0607977149776349,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.8666598,-0.7212924441970091,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.8999931,-0.2069478893979678,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.9333264,0.2471524371481816,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.966659699999999,0.4478352364965003,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
6.999993,0.327137372712361,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.0333263,-0.0348935022379926,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.0666596,-0.4554786822775243,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.099992899999999,-0.7353638633630526,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.1333262,-0.7409279197185635,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.1666595,-0.4477783404052874,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.1999928,0.0603363614500001,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.233326099999999,0.6235689118550143,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.2666594,1.0547577519912998,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.2999927,1.1964971718875703,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.333326,0.9756431997938072,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.366659299999999,0.4369206618488912,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.3999926,-0.2635719528535092,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.4333259,-0.9105891485853406,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.4666592,-1.309238311073897,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.499992499999999,-1.3568952331486068,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.533325799999999,-1.0773026374024024,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.5666591,-0.6047822326751666,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.5999924,-0.1264617811405136,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.633325699999999,0.1918260745689609,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.666658999999999,0.2632126456065279,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.6999923,0.1003351816861541,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.7333256,-0.1999645201041498,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.766658899999999,-0.4933098235913344,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.799992199999999,-0.6328934592840352,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.8333255,-0.5155018909115414,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.8666588,-0.1192437120565527,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.899992099999999,0.4806558055626859,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.933325399999999,1.1276118667431283,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.9666587,1.6283137106259695,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
7.999992,1.8132504583327005,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.0333253,1.5965467103129936,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.0666586,1.0164260495499355,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.0999919,0.2368928377987996,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.1333252,-0.4996617344102842,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.166658499999999,-0.9584723808138996,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.1999918,-1.0050446746573751,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.2333251,-0.6643099721715184,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.266658399999999,-0.117068885515353,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.2999917,0.3699600584647237,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.333325,0.554185491312634,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.3666583,0.320645159358385,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.3999916,-0.2663753936000368,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.433324899999999,-0.9865332850034592,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.4666582,-1.5521878332731018,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.4999915,-1.7253364741771051,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.533324799999999,-1.414030844066212,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.5666581,-0.7102962753671493,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.5999914,0.1438049695557848,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.6333247,0.8490860856671585,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.666658,1.1665463858060328,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.699991299999999,1.0120441438494323,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.7333246,0.4867995433074916,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.7666579,-0.1701501112954363,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.7999912,-0.6840714416642443,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.8333245,-0.8543725783233844,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.866657799999999,-0.6275904436456223,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.8999911,-0.1088840100485954,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.9333244,0.4871234131104396,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.966657699999999,0.9234789546466736,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
8.999991,1.0326178726311095,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.0333243,0.7798455492167969,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.0666576,0.274610945509198,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.0999909,-0.2761661103385868,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.1333242,-0.6538320275059578,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.1666575,-0.7159114174377326,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.1999908,-0.4494514404672874,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.2333241,0.029197656766714,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.2666574,0.5230263721692711,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.2999907,0.8295744672424197,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.333324,0.8161507412878155,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.3666573,0.4702982566629906,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.3999906,-0.0932104715868633,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.4333239,-0.6736463079241243,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.4666572,-1.058910940427498,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.4999905,-1.104000803953823,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.5333238,-0.7837845269675586,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.5666571,-0.2024776935408927,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.5999904,0.4417751843180279,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.6333237,0.9249695875889612,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.666657,1.076726235872248,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.6999903,0.8445244504098002,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.7333236,0.316066501247635,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.7666569,-0.3137826564718612,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.7999902,-0.8193301057117578,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.8333235,-1.029351453774327,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.8666568,-0.8860768362937105,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.8999901,-0.4607728443459302,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.9333234,0.0732261843586012,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.9666567,0.5014084413237396,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
9.99999,0.64777386192108,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.0333233,0.4468624219159667,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.0666566,-0.0242442459187129,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.0999899,-0.5767545700989098,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.1333232,-0.971386302240988,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.1666565,-1.045126353266757,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.1999898,-0.7488073565180322,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.2333231,-0.184206473476998,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.2666564,0.4372811669700102,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.2999897,0.878706630368557,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.333323,0.9748982936132744,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.3666563,0.7011697503221378,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.3999896,0.1823236840786144,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.4333229,-0.3617411476911257,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.4666562,-0.7085112558700639,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.4999895,-0.7229982770859018,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.5333228,-0.4093552560285873,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.5666561,0.0940591516823683,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.5999894,0.5718485210316221,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.6333227,0.8179660147181254,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.666656,0.7180847002586814,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.6999893,0.2959004561836846,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.7333226,-0.2953065931312443,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.7666559,-0.832373713920716,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.7999892,-1.108073541761078,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
10.8333225,-1.0081442462925776,True,True,False,0.0,old_waveform,True,0.0,False,original_v28
