time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,waveform_generated
34.999964999999996,29.999969999999998,39.99996,True,accepted_consensus,96.0,96.0,3,0.5830123701365292,tracking,3,1.0,0.0,1.7490371104095876,0.0,1,2,False,0.9433333333333334,,,0.0,0.30666666666666664,insufficient_contiguous_motion_support,True
35.999964,30.999969,40.999959,True,accepted_consensus,96.0,96.0,3,0.582258723399963,tracking,3,1.0,0.0,1.746776170199889,0.4015044467084845,2,2,False,0.9433333333333334,,,0.0,0.30666666666666664,insufficient_contiguous_motion_support,True
36.999963,31.999968,41.999958,False,guard_unresolved_frequency_disagreement,,,3,0.5833529580092813,searching,3,1.0,0.0,1.750058874027844,0.3872965893520284,3,0,False,0.9566666666666667,,,0.0,0.30666666666666664,insufficient_contiguous_motion_support,False
37.999962,32.999967,42.999956999999995,True,accepted_consensus,65.0,65.0,2,0.5560750912606478,tracking,3,1.0,0.0,1.1121501825212956,0.0,1,2,False,0.9466666666666667,,,0.0,0.30666666666666664,insufficient_contiguous_motion_support,True
38.999961,33.999966,43.999956,False,guard_unresolved_frequency_disagreement,,,2,0.6711775323095287,searching,3,1.0,0.0,1.3423550646190574,0.7925171819839435,2,0,False,0.9533333333333334,,,0.0,0.30666666666666664,insufficient_contiguous_motion_support,False
39.99996,34.999964999999996,44.999955,False,guard_unresolved_frequency_disagreement,,,3,0.4924561943023276,searching,3,0.8333333333333334,0.0,1.477368582906983,0.7153940491365004,2,0,False,0.9533333333333334,,,0.0,0.30666666666666664,insufficient_contiguous_motion_support,False
40.999959,35.999964,45.999953999999995,False,guard_unresolved_frequency_disagreement,,,3,0.5603059989874143,searching,3,1.0,0.0,1.680917996962243,0.5561903245308922,2,0,False,0.96,,,0.0,0.0,insufficient_contiguous_motion_support,False
41.999958,36.999963,46.999953,False,guard_unresolved_frequency_disagreement,,,3,0.5899368834080619,searching,3,1.0,0.0,1.7698106502241857,0.31869009508144197,2,0,False,0.96,,,0.0,0.0,insufficient_contiguous_motion_support,False
42.999956999999995,37.999962,47.999952,False,guard_unresolved_frequency_disagreement,,,3,0.6082395152117875,searching,3,1.0,0.0,1.8247185456353625,0.0,1,0,False,0.96,,,0.0,0.38,insufficient_contiguous_motion_support,False
43.999956,38.999961,48.999950999999996,False,guard_unresolved_frequency_disagreement,,,3,0.6158664377488671,searching,3,1.0,0.0,1.8475993132466013,0.0,1,0,False,0.9666666666666667,,,0.0,0.48,insufficient_contiguous_motion_support,False
44.999955,39.99996,49.99995,False,guard_unresolved_frequency_disagreement,,,3,0.6099213750617519,searching,3,1.0,0.05125438956873476,1.7594265427169007,0.33219447265606816,2,0,True,0.97,3.3532006465925384,0.9944721840451239,0.58,0.58,observed_motion,False
45.999953999999995,40.999959,50.999949,False,guard_insufficient_branch_evidence,,,0,0.0,searching,0,0.0,0.0,0.0,0.0,0,0,True,0.97,3.313103254448852,0.9943383338367311,0.68,0.68,observed_motion,False
